,+/1,3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,minutes,name,opp_score,result,started,team_score
803,,,,,,10/29/2016,,,,,10/29/2016_Memphis_New York,,Memphis,,,,,,New York,DNP,Sasha Vujacic,104,winner,False,111
804,,,,,,10/29/2016,,,,,10/29/2016_Memphis_New York,,Memphis,,,,,,New York,DNP,Maurice Ndour,104,winner,False,111
805,+12,0,1,11,0,10/29/2016,4,7,3,4,10/29/2016_Philadelphia_Atlanta,0,Philadelphia,0,11,1,2,3,Atlanta,27:36,Dennis Schroder,72,winner,True,104
806,+20,0,2,4,0,10/29/2016,6,14,5,6,10/29/2016_Philadelphia_Atlanta,0,Philadelphia,3,17,1,2,4,Atlanta,27:11,Paul Millsap,72,winner,True,104
807,+14,3,4,3,0,10/29/2016,6,8,0,0,10/29/2016_Philadelphia_Atlanta,0,Philadelphia,0,15,2,2,2,Atlanta,24:23,Kyle Korver,72,winner,True,104
808,+5,0,2,2,0,10/29/2016,4,11,0,0,10/29/2016_Philadelphia_Atlanta,0,Philadelphia,1,8,1,3,4,Atlanta,23:32,Kent Bazemore,72,winner,True,104
809,+14,0,0,1,3,10/29/2016,1,4,0,0,10/29/2016_Philadelphia_Atlanta,3,Philadelphia,4,2,0,1,7,Atlanta,19:10,Dwight Howard,72,winner,True,104
810,+13,0,1,1,2,10/29/2016,1,6,1,2,10/29/2016_Philadelphia_Atlanta,1,Philadelphia,1,3,2,2,10,Atlanta,22:25,Kris Humphries,72,winner,False,104
811,+10,0,1,2,2,10/29/2016,7,8,0,0,10/29/2016_Philadelphia_Atlanta,1,Philadelphia,3,14,1,0,5,Atlanta,21:29,Mike Muscala,72,winner,False,104
812,+21,1,1,4,0,10/29/2016,3,6,1,2,10/29/2016_Philadelphia_Atlanta,0,Philadelphia,1,8,1,0,2,Atlanta,20:24,Malcolm Delaney,72,winner,False,104
813,+19,0,0,1,0,10/29/2016,4,4,3,4,10/29/2016_Philadelphia_Atlanta,0,Philadelphia,1,11,1,0,4,Atlanta,19:25,Thabo Sefolosha,72,winner,False,104
814,+12,1,6,1,0,10/29/2016,3,11,0,1,10/29/2016_Philadelphia_Atlanta,0,Philadelphia,0,7,1,0,3,Atlanta,19:00,Tim Hardaway,72,winner,False,104
815,+8,0,1,0,0,10/29/2016,1,3,0,0,10/29/2016_Philadelphia_Atlanta,1,Philadelphia,0,2,0,0,2,Atlanta,6:04,DeAndre' Bembry,72,winner,False,104
816,+6,0,1,1,0,10/29/2016,1,2,2,2,10/29/2016_Philadelphia_Atlanta,0,Philadelphia,0,4,0,0,0,Atlanta,5:45,Taurean Waller-Prince,72,winner,False,104
817,+6,0,0,0,0,10/29/2016,1,1,0,2,10/29/2016_Philadelphia_Atlanta,0,Philadelphia,0,2,0,0,1,Atlanta,3:36,Edy Tavares,72,winner,False,104
818,-14,0,2,5,0,10/29/2016,7,13,0,0,10/29/2016_Atlanta_Philadelphia,1,Atlanta,1,14,1,4,4,Philadelphia,28:58,Sergio Rodriguez,104,loser,True,72
819,-17,1,3,2,0,10/29/2016,2,9,0,0,10/29/2016_Atlanta_Philadelphia,0,Atlanta,1,5,0,1,4,Philadelphia,26:24,Dario Saric,104,loser,True,72
820,-18,0,5,1,0,10/29/2016,0,5,0,0,10/29/2016_Atlanta_Philadelphia,0,Atlanta,1,0,3,4,1,Philadelphia,22:54,Robert Covington,104,loser,True,72
821,-2,0,1,1,0,10/29/2016,0,5,0,0,10/29/2016_Atlanta_Philadelphia,0,Atlanta,0,0,1,0,1,Philadelphia,17:41,Gerald Henderson,104,loser,True,72
822,-3,1,1,1,2,10/29/2016,5,9,3,4,10/29/2016_Atlanta_Philadelphia,0,Atlanta,3,14,1,3,2,Philadelphia,15:28,Joel Embiid,104,loser,True,72
823,-20,2,3,1,1,10/29/2016,2,7,0,0,10/29/2016_Atlanta_Philadelphia,0,Atlanta,3,6,0,3,5,Philadelphia,28:51,Nik Stauskas,104,loser,False,72
824,-14,1,1,0,0,10/29/2016,1,4,0,0,10/29/2016_Atlanta_Philadelphia,0,Atlanta,2,3,0,0,5,Philadelphia,20:11,Hollis Thompson,104,loser,False,72
825,-24,0,0,1,0,10/29/2016,5,8,0,0,10/29/2016_Atlanta_Philadelphia,1,Atlanta,3,10,0,1,6,Philadelphia,19:32,Richaun Holmes,104,loser,False,72
826,-15,0,1,0,2,10/29/2016,2,7,2,4,10/29/2016_Atlanta_Philadelphia,0,Atlanta,3,6,0,1,3,Philadelphia,19:20,Jerami Grant,104,loser,False,72
827,-18,0,1,2,0,10/29/2016,2,5,2,3,10/29/2016_Atlanta_Philadelphia,1,Atlanta,2,6,1,2,3,Philadelphia,19:02,T.J. McConnell,104,loser,False,72
828,-5,0,0,1,0,10/29/2016,2,7,4,4,10/29/2016_Atlanta_Philadelphia,1,Atlanta,1,8,1,0,4,Philadelphia,15:16,Jahlil Okafor,104,loser,False,72
829,-10,0,0,1,0,10/29/2016,0,1,0,0,10/29/2016_Atlanta_Philadelphia,0,Atlanta,0,0,1,1,1,Philadelphia,6:23,Timothe Luwawu-Cabarrot,104,loser,False,72
830,-7,1,2,4,1,10/29/2016,7,12,0,2,10/29/2016_Sacramento_Minnesota,2,Sacramento,5,15,2,1,6,Minnesota,37:06,Karl-Anthony Towns,106,loser,True,103
831,-7,1,5,0,1,10/29/2016,10,20,8,11,10/29/2016_Sacramento_Minnesota,0,Sacramento,2,29,1,3,1,Minnesota,36:51,Andrew Wiggins,106,loser,True,103
832,-3,3,7,2,0,10/29/2016,7,14,4,4,10/29/2016_Sacramento_Minnesota,0,Sacramento,3,21,0,1,5,Minnesota,36:30,Zach LaVine,106,loser,True,103
833,+15,0,1,2,2,10/29/2016,5,9,4,4,10/29/2016_Sacramento_Minnesota,4,Sacramento,4,14,0,1,13,Minnesota,34:36,Gorgui Dieng,106,loser,True,103
834,-10,0,1,5,0,10/29/2016,2,4,1,1,10/29/2016_Sacramento_Minnesota,0,Sacramento,3,5,3,1,1,Minnesota,28:15,Ricky Rubio,106,loser,True,103
835,+7,1,1,4,0,10/29/2016,1,2,1,4,10/29/2016_Sacramento_Minnesota,0,Sacramento,2,4,0,1,1,Minnesota,19:45,Kris Dunn,106,loser,False,103
836,-4,0,3,1,1,10/29/2016,0,3,1,2,10/29/2016_Sacramento_Minnesota,0,Sacramento,3,1,0,2,2,Minnesota,12:36,Nemanja Bjelica,106,loser,False,103
837,-10,0,0,0,0,10/29/2016,0,0,0,0,10/29/2016_Sacramento_Minnesota,1,Sacramento,3,0,0,1,5,Minnesota,11:42,Cole Aldrich,106,loser,False,103
838,0,1,2,0,0,10/29/2016,2,3,0,0,10/29/2016_Sacramento_Minnesota,0,Sacramento,0,5,0,0,1,Minnesota,11:30,Brandon Rush,106,loser,False,103
839,+4,0,0,1,0,10/29/2016,3,3,3,3,10/29/2016_Sacramento_Minnesota,0,Sacramento,0,9,0,0,1,Minnesota,11:09,Shabazz Muhammad,106,loser,False,103
840,,,,,,10/29/2016,,,,,10/29/2016_Sacramento_Minnesota,,Sacramento,,,,,,Minnesota,DNP,Jordan Hill,106,loser,False,103
841,,,,,,10/29/2016,,,,,10/29/2016_Sacramento_Minnesota,,Sacramento,,,,,,Minnesota,DNP,Adreian Payne,106,loser,False,103
842,,,,,,10/29/2016,,,,,10/29/2016_Sacramento_Minnesota,,Sacramento,,,,,,Minnesota,DNP,Tyus Jones,106,loser,False,103
843,-4,2,5,5,0,10/29/2016,3,10,0,0,10/29/2016_Minnesota_Sacramento,0,Minnesota,2,8,3,2,1,Sacramento,33:40,Ty Lawson,103,winner,True,106
844,+15,0,0,2,2,10/29/2016,11,20,6,8,10/29/2016_Minnesota_Sacramento,2,Minnesota,3,28,1,2,6,Sacramento,33:12,Rudy Gay,103,winner,True,106
845,+14,0,2,4,0,10/29/2016,9,16,11,14,10/29/2016_Minnesota_Sacramento,5,Minnesota,6,29,1,3,7,Sacramento,32:31,DeMarcus Cousins,103,winner,True,106
846,+18,1,4,2,1,10/29/2016,2,6,0,0,10/29/2016_Minnesota_Sacramento,0,Minnesota,2,5,0,0,0,Sacramento,30:12,Arron Afflalo,103,winner,True,106
847,-9,0,0,0,0,10/29/2016,2,5,0,0,10/29/2016_Minnesota_Sacramento,3,Minnesota,3,4,0,2,7,Sacramento,19:50,Kosta Koufos,103,winner,True,106
848,+8,3,6,9,1,10/29/2016,4,10,1,2,10/29/2016_Minnesota_Sacramento,0,Minnesota,4,12,1,2,5,Sacramento,27:11,Matt Barnes,103,winner,False,106
849,-15,2,4,0,0,10/29/2016,5,10,1,1,10/29/2016_Minnesota_Sacramento,0,Minnesota,1,13,0,1,0,Sacramento,17:48,Ben McLemore,103,winner,False,106
850,+7,1,3,0,1,10/29/2016,1,3,0,0,10/29/2016_Minnesota_Sacramento,0,Minnesota,0,3,0,1,0,Sacramento,14:17,Garrett Temple,103,winner,False,106
851,-9,0,1,2,0,10/29/2016,0,1,0,0,10/29/2016_Minnesota_Sacramento,1,Minnesota,1,0,0,0,2,Sacramento,13:16,Anthony Tolliver,103,winner,False,106
852,+1,0,1,0,0,10/29/2016,0,1,0,0,10/29/2016_Minnesota_Sacramento,0,Minnesota,1,0,0,0,3,Sacramento,9:46,Omri Casspi,103,winner,False,106
853,-11,0,0,0,0,10/29/2016,2,3,0,0,10/29/2016_Minnesota_Sacramento,0,Minnesota,1,4,0,0,0,Sacramento,8:18,Willie Cauley-Stein,103,winner,False,106
854,,,,,,10/29/2016,,,,,10/29/2016_Minnesota_Sacramento,,Minnesota,,,,,,Sacramento,DNP,Darren Collison,103,winner,False,106
855,,,,,,10/29/2016,,,,,10/29/2016_Minnesota_Sacramento,,Minnesota,,,,,,Sacramento,DNP,Malachi Richardson,103,winner,False,106
856,-17,0,0,0,3,10/29/2016,6,15,6,8,10/29/2016_San Antonio_New Orleans,0,San Antonio,1,18,0,1,5,New Orleans,31:35,Anthony Davis,98,loser,True,79
857,-8,1,3,0,0,10/29/2016,2,7,0,0,10/29/2016_San Antonio_New Orleans,1,San Antonio,4,5,2,1,4,New Orleans,26:51,Solomon Hill,98,loser,True,79
858,-13,1,2,7,0,10/29/2016,2,8,0,0,10/29/2016_San Antonio_New Orleans,0,San Antonio,3,5,0,2,4,New Orleans,25:10,Tim Frazier,98,loser,True,79
859,-14,0,2,0,1,10/29/2016,8,13,2,3,10/29/2016_San Antonio_New Orleans,0,San Antonio,0,18,1,0,0,New Orleans,24:49,E'Twaun Moore,98,loser,True,79
860,-10,0,0,1,0,10/29/2016,0,0,0,0,10/29/2016_San Antonio_New Orleans,1,San Antonio,1,0,0,0,7,New Orleans,15:01,Omer Asik,98,loser,True,79
861,-9,0,4,2,0,10/29/2016,3,10,0,0,10/29/2016_San Antonio_New Orleans,0,San Antonio,1,6,0,0,4,New Orleans,22:54,Langston Galloway,98,loser,False,79
862,-4,2,3,0,0,10/29/2016,3,5,1,2,10/29/2016_San Antonio_New Orleans,2,San Antonio,3,9,0,1,5,New Orleans,22:46,Dante Cunningham,98,loser,False,79
863,-6,0,2,4,0,10/29/2016,1,4,0,0,10/29/2016_San Antonio_New Orleans,0,San Antonio,3,2,0,0,0,New Orleans,18:16,Lance Stephenson,98,loser,False,79
864,+1,0,3,0,0,10/29/2016,3,10,2,2,10/29/2016_San Antonio_New Orleans,1,San Antonio,1,8,2,1,5,New Orleans,17:39,Buddy Hield,98,loser,False,79
865,-9,0,0,0,0,10/29/2016,2,5,0,0,10/29/2016_San Antonio_New Orleans,1,San Antonio,2,4,0,2,6,New Orleans,15:13,Alexis Ajinca,98,loser,False,79
866,-10,0,3,0,0,10/29/2016,2,7,0,0,10/29/2016_San Antonio_New Orleans,0,San Antonio,0,4,1,1,4,New Orleans,14:03,Terrence Jones,98,loser,False,79
867,+4,0,0,0,1,10/29/2016,0,2,0,0,10/29/2016_San Antonio_New Orleans,1,San Antonio,0,0,0,0,1,New Orleans,5:43,Cheick Diallo,98,loser,False,79
868,,,,,,10/29/2016,,,,,10/29/2016_San Antonio_New Orleans,,San Antonio,,,,,,New Orleans,DNP,Jrue Holiday,98,loser,False,79
869,+13,2,4,3,0,10/29/2016,6,12,6,6,10/29/2016_New Orleans_San Antonio,0,New Orleans,1,20,2,0,4,San Antonio,28:00,Kawhi Leonard,79,winner,True,98
870,+23,1,2,1,1,10/29/2016,2,7,0,0,10/29/2016_New Orleans_San Antonio,0,New Orleans,1,5,1,1,7,San Antonio,26:22,Kyle Anderson,79,winner,True,98
871,+13,1,2,0,1,10/29/2016,4,13,3,4,10/29/2016_New Orleans_San Antonio,1,New Orleans,4,12,0,0,6,San Antonio,25:09,LaMarcus Aldridge,79,winner,True,98
872,+11,4,7,5,0,10/29/2016,6,9,2,2,10/29/2016_New Orleans_San Antonio,1,New Orleans,0,18,0,1,1,San Antonio,24:11,Patty Mills,79,winner,True,98
873,+15,1,1,5,0,10/29/2016,3,6,2,2,10/29/2016_New Orleans_San Antonio,1,New Orleans,0,9,0,1,8,San Antonio,21:42,Pau Gasol,79,winner,True,98
874,+8,0,1,1,1,10/29/2016,5,12,1,2,10/29/2016_New Orleans_San Antonio,0,New Orleans,2,11,1,2,3,San Antonio,26:09,Jonathon Simmons,79,winner,False,98
875,+7,0,3,4,0,10/29/2016,2,5,3,3,10/29/2016_New Orleans_San Antonio,0,New Orleans,2,7,0,1,4,San Antonio,21:55,Nicolas Laprovittola,79,winner,False,98
876,+11,0,0,0,2,10/29/2016,2,4,1,2,10/29/2016_New Orleans_San Antonio,1,New Orleans,1,5,1,0,6,San Antonio,15:57,Dewayne Dedmon,79,winner,False,98
877,+5,0,0,1,0,10/29/2016,3,6,0,0,10/29/2016_New Orleans_San Antonio,1,New Orleans,0,6,0,0,5,San Antonio,15:19,David Lee,79,winner,False,98
878,-5,0,1,0,0,10/29/2016,1,3,0,0,10/29/2016_New Orleans_San Antonio,0,New Orleans,2,2,1,0,1,San Antonio,14:34,Bryn Forbes,79,winner,False,98
879,-2,1,2,0,2,10/29/2016,1,4,0,0,10/29/2016_New Orleans_San Antonio,1,New Orleans,1,3,0,2,3,San Antonio,11:55,Davis Bertans,79,winner,False,98
880,-4,0,1,1,0,10/29/2016,0,2,0,2,10/29/2016_New Orleans_San Antonio,0,New Orleans,1,0,0,1,2,San Antonio,8:47,Dejounte Murray,79,winner,False,98
881,,,,,,10/29/2016,,,,,10/29/2016_New Orleans_San Antonio,,New Orleans,,,,,,San Antonio,DNP,Tony Parker,79,winner,False,98
882,-11,1,3,8,3,10/30/2016,5,16,6,6,10/30/2016_Detroit_Milwaukee,0,Detroit,0,17,0,2,8,Milwaukee,35:13,Giannis Antetokounmpo,98,loser,True,83
883,-6,2,3,5,0,10/30/2016,4,7,0,0,10/30/2016_Detroit_Milwaukee,1,Detroit,0,10,0,2,2,Milwaukee,30:57,Matthew Dellavedova,98,loser,True,83
884,-10,0,1,1,0,10/30/2016,6,16,1,2,10/30/2016_Detroit_Milwaukee,3,Detroit,1,13,0,0,6,Milwaukee,29:12,Jabari Parker,98,loser,True,83
885,-1,0,2,1,0,10/30/2016,2,7,0,0,10/30/2016_Detroit_Milwaukee,1,Detroit,1,4,1,0,4,Milwaukee,25:41,Tony Snell,98,loser,True,83
886,+1,0,0,3,0,10/30/2016,4,6,0,0,10/30/2016_Detroit_Milwaukee,2,Detroit,2,8,1,2,5,Milwaukee,17:05,Miles Plumlee,98,loser,True,83
887,-14,1,4,0,0,10/30/2016,2,8,0,0,10/30/2016_Detroit_Milwaukee,0,Detroit,1,5,3,1,1,Milwaukee,22:19,Rashad Vaughn,98,loser,False,83
888,-9,0,0,0,0,10/30/2016,4,9,3,3,10/30/2016_Detroit_Milwaukee,1,Detroit,2,11,2,1,5,Milwaukee,17:46,Greg Monroe,98,loser,False,83
889,-9,0,1,1,0,10/30/2016,3,7,0,1,10/30/2016_Detroit_Milwaukee,0,Detroit,0,6,1,0,2,Milwaukee,17:03,Malcolm Brogdon,98,loser,False,83
890,-1,0,1,0,1,10/30/2016,1,3,0,0,10/30/2016_Detroit_Milwaukee,1,Detroit,1,2,0,0,2,Milwaukee,15:48,Mirza Teletovic,98,loser,False,83
891,-8,0,2,2,0,10/30/2016,3,5,1,2,10/30/2016_Detroit_Milwaukee,0,Detroit,3,7,2,2,1,Milwaukee,15:47,Michael Beasley,98,loser,False,83
892,-7,0,0,1,0,10/30/2016,0,3,0,0,10/30/2016_Detroit_Milwaukee,1,Detroit,5,0,0,2,3,Milwaukee,11:34,John Henson,98,loser,False,83
893,0,0,0,0,0,10/30/2016,0,0,0,0,10/30/2016_Detroit_Milwaukee,0,Detroit,0,0,0,0,1,Milwaukee,1:35,Thon Maker,98,loser,False,83
894,,,,,,10/30/2016,,,,,10/30/2016_Detroit_Milwaukee,,Detroit,,,,,,Milwaukee,DNP,Steve Novak,98,loser,False,83
895,+9,0,0,1,3,10/30/2016,8,16,4,8,10/30/2016_Milwaukee_Detroit,8,Milwaukee,1,20,2,0,23,Detroit,36:48,Andre Drummond,83,winner,True,98
896,+5,1,8,2,0,10/30/2016,4,16,2,2,10/30/2016_Milwaukee_Detroit,1,Milwaukee,2,11,1,3,5,Detroit,35:43,Marcus Morris,83,winner,True,98
897,+7,2,5,2,0,10/30/2016,7,13,5,5,10/30/2016_Milwaukee_Detroit,4,Milwaukee,1,21,2,0,6,Detroit,33:58,Kentavious Caldwell-Pope,83,winner,True,98
898,+14,2,3,2,0,10/30/2016,7,12,0,0,10/30/2016_Milwaukee_Detroit,1,Milwaukee,2,16,2,1,5,Detroit,31:14,Tobias Harris,83,winner,True,98
899,+9,0,3,7,0,10/30/2016,5,17,1,1,10/30/2016_Milwaukee_Detroit,0,Milwaukee,2,11,0,4,2,Detroit,31:09,Ish Smith,83,winner,True,98
900,+12,0,1,1,1,10/30/2016,3,5,0,0,10/30/2016_Milwaukee_Detroit,0,Milwaukee,3,6,0,0,3,Detroit,27:28,Jon Leuer,83,winner,False,98
901,+6,0,0,6,0,10/30/2016,3,5,0,0,10/30/2016_Milwaukee_Detroit,0,Milwaukee,2,6,0,5,3,Detroit,16:51,Beno Udrih,83,winner,False,98
902,+8,0,0,2,0,10/30/2016,0,0,0,0,10/30/2016_Milwaukee_Detroit,0,Milwaukee,0,0,1,0,4,Detroit,15:37,Stanley Johnson,83,winner,False,98
903,+5,0,0,0,0,10/30/2016,2,4,3,4,10/30/2016_Milwaukee_Detroit,2,Milwaukee,1,7,0,2,7,Detroit,11:12,Aron Baynes,83,winner,False,98
904,,,,,,10/30/2016,,,,,10/30/2016_Milwaukee_Detroit,,Milwaukee,,,,,,Detroit,DNP,Michael Gbinije,83,winner,False,98
905,,,,,,10/30/2016,,,,,10/30/2016_Milwaukee_Detroit,,Milwaukee,,,,,,Detroit,DNP,Henry Ellenson,83,winner,False,98
906,,,,,,10/30/2016,,,,,10/30/2016_Milwaukee_Detroit,,Milwaukee,,,,,,Detroit,DNP,Darrun Hilliard,83,winner,False,98
907,,,,,,10/30/2016,,,,,10/30/2016_Milwaukee_Detroit,,Milwaukee,,,,,,Detroit,DNP,Boban Marjanovic,83,winner,False,98
908,+4,3,15,3,0,10/30/2016,9,25,4,4,10/30/2016_Houston_Dallas,1,Houston,6,25,2,1,4,Dallas,40:46,Wesley Matthews,93,loser,True,92
909,+3,0,1,0,0,10/30/2016,3,11,4,4,10/30/2016_Houston_Dallas,0,Houston,2,10,0,0,5,Dallas,38:26,Harrison Barnes,93,loser,True,92
910,+2,3,5,3,1,10/30/2016,4,11,1,2,10/30/2016_Houston_Dallas,0,Houston,1,12,1,2,1,Dallas,31:23,Deron Williams,93,loser,True,92
911,+12,0,0,3,0,10/30/2016,3,7,0,2,10/30/2016_Houston_Dallas,5,Houston,3,6,0,2,15,Dallas,27:57,Andrew Bogut,93,loser,True,92
912,-1,0,2,2,0,10/30/2016,0,4,0,0,10/30/2016_Houston_Dallas,0,Houston,0,0,0,2,3,Dallas,23:48,Seth Curry,93,loser,True,92
913,-4,3,4,5,0,10/30/2016,4,10,7,7,10/30/2016_Houston_Dallas,1,Houston,0,18,2,1,3,Dallas,31:23,J.J. Barea,93,loser,False,92
914,-5,1,2,0,0,10/30/2016,3,8,1,1,10/30/2016_Houston_Dallas,1,Houston,2,8,2,0,3,Dallas,17:20,Justin Anderson,93,loser,False,92
915,-12,0,0,0,2,10/30/2016,3,3,0,0,10/30/2016_Houston_Dallas,5,Houston,3,6,0,1,7,Dallas,16:44,Salah Mejri,93,loser,False,92
916,-4,1,2,1,0,10/30/2016,3,7,0,0,10/30/2016_Houston_Dallas,0,Houston,0,7,1,0,2,Dallas,12:13,Dwight Powell,93,loser,False,92
917,,,,,,10/30/2016,,,,,10/30/2016_Houston_Dallas,,Houston,,,,,,Dallas,DNP,Dirk Nowitzki,93,loser,False,92
918,,,,,,10/30/2016,,,,,10/30/2016_Houston_Dallas,,Houston,,,,,,Dallas,DNP,Quincy Acy,93,loser,False,92
919,,,,,,10/30/2016,,,,,10/30/2016_Houston_Dallas,,Houston,,,,,,Dallas,DNP,Nicolas Brussino,93,loser,False,92
920,,,,,,10/30/2016,,,,,10/30/2016_Houston_Dallas,,Houston,,,,,,Dallas,DNP,Dorian Finney-Smith,93,loser,False,92
921,+1,3,9,8,0,10/30/2016,8,23,9,12,10/30/2016_Dallas_Houston,1,Dallas,4,28,1,8,7,Houston,38:37,James Harden,92,winner,True,93
922,-11,2,4,3,1,10/30/2016,2,4,0,0,10/30/2016_Dallas_Houston,2,Dallas,1,6,2,3,7,Houston,33:02,Trevor Ariza,92,winner,True,93
923,-8,2,8,1,0,10/30/2016,5,16,2,2,10/30/2016_Dallas_Houston,0,Dallas,1,14,1,3,3,Houston,32:50,Eric Gordon,92,winner,True,93
924,-8,0,2,0,0,10/30/2016,6,10,2,2,10/30/2016_Dallas_Houston,4,Dallas,2,14,0,1,12,Houston,32:01,Ryan Anderson,92,winner,True,93
925,-8,0,0,1,2,10/30/2016,2,7,0,4,10/30/2016_Dallas_Houston,1,Dallas,2,4,1,0,10,Houston,26:26,Clint Capela,92,winner,True,93
926,+9,0,0,1,0,10/30/2016,5,6,1,1,10/30/2016_Dallas_Houston,0,Dallas,3,11,0,1,3,Houston,21:34,Nene Hilario,92,winner,False,93
927,+6,0,1,1,1,10/30/2016,1,4,0,0,10/30/2016_Dallas_Houston,1,Dallas,2,2,0,0,2,Houston,16:08,K.J. McDaniels,92,winner,False,93
928,+12,3,3,0,0,10/30/2016,3,5,0,0,10/30/2016_Dallas_Houston,0,Dallas,1,9,0,0,1,Houston,15:01,Sam Dekker,92,winner,False,93
929,+12,1,2,0,0,10/30/2016,1,2,0,0,10/30/2016_Dallas_Houston,0,Dallas,3,3,0,0,2,Houston,14:58,Corey Brewer,92,winner,False,93
930,0,0,2,1,0,10/30/2016,1,4,0,0,10/30/2016_Dallas_Houston,0,Dallas,2,2,0,1,0,Houston,9:23,Tyler Ennis,92,winner,False,93
931,,,,,,10/30/2016,,,,,10/30/2016_Dallas_Houston,,Dallas,,,,,,Houston,DNP,Bobby Brown,92,winner,False,93
932,,,,,,10/30/2016,,,,,10/30/2016_Dallas_Houston,,Dallas,,,,,,Houston,DNP,Kyle Wiltjer,92,winner,False,93
933,,,,,,10/30/2016,,,,,10/30/2016_Dallas_Houston,,Dallas,,,,,,Houston,DNP,Montrezl Harrell,92,winner,False,93
934,-9,2,4,3,0,10/30/2016,8,13,0,0,10/30/2016_LA Clippers_Utah,1,LA Clippers,3,18,2,2,2,Utah,31:56,George Hill,88,loser,True,75
935,-13,1,2,0,0,10/30/2016,2,10,0,1,10/30/2016_LA Clippers_Utah,0,LA Clippers,3,5,0,2,3,Utah,28:16,Rodney Hood,88,loser,True,75
936,-17,0,0,3,2,10/30/2016,3,4,2,2,10/30/2016_LA Clippers_Utah,2,LA Clippers,3,8,0,4,9,Utah,26:07,Rudy Gobert,88,loser,True,75
937,-12,1,2,3,0,10/30/2016,3,9,0,0,10/30/2016_LA Clippers_Utah,0,LA Clippers,0,7,2,0,1,Utah,25:07,Joe Johnson,88,loser,True,75
938,-13,0,1,0,0,10/30/2016,0,2,0,0,10/30/2016_LA Clippers_Utah,0,LA Clippers,0,0,0,4,1,Utah,18:45,Boris Diaw,88,loser,True,75
939,-5,0,1,2,0,10/30/2016,3,6,4,4,10/30/2016_LA Clippers_Utah,0,LA Clippers,2,10,1,0,2,Utah,25:39,Dante Exum,88,loser,False,75
940,+4,0,0,0,0,10/30/2016,1,8,3,4,10/30/2016_LA Clippers_Utah,1,LA Clippers,2,5,1,0,11,Utah,22:47,Derrick Favors,88,loser,False,75
941,+2,2,3,3,0,10/30/2016,3,7,0,0,10/30/2016_LA Clippers_Utah,1,LA Clippers,2,8,1,1,7,Utah,20:27,Joe Ingles,88,loser,False,75
942,-7,1,4,1,0,10/30/2016,3,8,0,0,10/30/2016_LA Clippers_Utah,2,LA Clippers,3,7,0,1,5,Utah,18:53,Trey Lyles,88,loser,False,75
943,-9,0,2,1,0,10/30/2016,2,5,0,0,10/30/2016_LA Clippers_Utah,0,LA Clippers,4,4,0,3,0,Utah,13:48,Shelvin Mack,88,loser,False,75
944,+7,0,0,1,0,10/30/2016,1,1,1,2,10/30/2016_LA Clippers_Utah,0,LA Clippers,0,3,1,0,1,Utah,4:08,Joel Bolomboy,88,loser,False,75
945,+7,0,0,1,0,10/30/2016,0,0,0,0,10/30/2016_LA Clippers_Utah,0,LA Clippers,0,0,0,1,1,Utah,4:08,Raul Neto,88,loser,False,75
946,,,,,,10/30/2016,,,,,10/30/2016_LA Clippers_Utah,,LA Clippers,,,,,,Utah,DNP,Jeff Withey,88,loser,False,75
947,+12,0,1,1,0,10/30/2016,7,14,4,6,10/30/2016_Utah_LA Clippers,3,Utah,2,18,1,2,10,LA Clippers,29:47,Blake Griffin,75,winner,True,88
948,+14,1,3,9,0,10/30/2016,3,8,2,2,10/30/2016_Utah_LA Clippers,0,Utah,1,9,3,3,3,LA Clippers,28:56,Chris Paul,75,winner,True,88
949,+18,0,0,0,1,10/30/2016,3,10,1,2,10/30/2016_Utah_LA Clippers,6,Utah,1,7,0,1,16,LA Clippers,28:06,DeAndre Jordan,75,winner,True,88
950,+4,1,3,0,0,10/30/2016,4,8,0,0,10/30/2016_Utah_LA Clippers,0,Utah,2,9,2,0,0,LA Clippers,27:32,J.J. Redick,75,winner,True,88
951,+8,0,2,1,0,10/30/2016,1,5,1,2,10/30/2016_Utah_LA Clippers,4,Utah,0,3,0,1,4,LA Clippers,16:22,Luc Mbah a Moute,75,winner,True,88
952,+12,2,4,1,0,10/30/2016,8,11,1,2,10/30/2016_Utah_LA Clippers,0,Utah,2,19,0,3,2,LA Clippers,28:51,Austin Rivers,75,winner,False,88
953,+9,0,3,1,0,10/30/2016,4,9,4,4,10/30/2016_Utah_LA Clippers,0,Utah,1,12,1,0,1,LA Clippers,20:51,Jamal Crawford,75,winner,False,88
954,-1,0,2,2,0,10/30/2016,2,6,0,0,10/30/2016_Utah_LA Clippers,0,Utah,1,4,0,2,2,LA Clippers,19:04,Raymond Felton,75,winner,False,88
955,-1,1,3,2,2,10/30/2016,1,4,0,0,10/30/2016_Utah_LA Clippers,1,Utah,2,3,0,1,6,LA Clippers,18:43,Wesley Johnson,75,winner,False,88
956,+4,1,6,0,1,10/30/2016,1,8,1,2,10/30/2016_Utah_LA Clippers,0,Utah,2,4,1,0,4,LA Clippers,17:00,Marreese Speights,75,winner,False,88
957,-7,0,0,0,0,10/30/2016,0,0,0,0,10/30/2016_Utah_LA Clippers,0,Utah,0,0,0,0,0,LA Clippers,2:24,Brandon Bass,75,winner,False,88
