,+/1,3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,minutes,name,opp_score,result,started,team_score
1290,+2,2,4,3,0,1/7/2017,6,13,4,5,1/7/2017_San Antonio_Charlotte,0,San Antonio,2,18,1,4,2,Charlotte,31:13,Kemba Walker,102,loser,True,85
1291,-4,0,0,2,0,1/7/2017,6,9,0,0,1/7/2017_San Antonio_Charlotte,1,San Antonio,3,12,2,2,9,Charlotte,30:05,Michael Kidd-Gilchrist,102,loser,True,85
1292,-13,0,3,3,1,1/7/2017,4,12,5,6,1/7/2017_San Antonio_Charlotte,0,San Antonio,1,13,0,1,8,Charlotte,28:35,Jeremy Lamb,102,loser,True,85
1293,-3,1,6,2,1,1/7/2017,3,10,4,4,1/7/2017_San Antonio_Charlotte,2,San Antonio,1,11,0,0,5,Charlotte,27:11,Marvin Williams,102,loser,True,85
1294,-16,1,4,2,0,1/7/2017,2,10,0,0,1/7/2017_San Antonio_Charlotte,1,San Antonio,0,5,0,1,4,Charlotte,26:30,Marco Belinelli,102,loser,False,85
1295,-14,0,3,1,0,1/7/2017,0,3,2,2,1/7/2017_San Antonio_Charlotte,0,San Antonio,3,2,1,0,4,Charlotte,20:49,Frank Kaminsky,102,loser,False,85
1296,-19,0,0,0,0,1/7/2017,4,6,2,2,1/7/2017_San Antonio_Charlotte,1,San Antonio,1,10,0,1,5,Charlotte,15:22,Roy Hibbert,102,loser,False,85
1297,-26,0,1,2,0,1/7/2017,1,6,1,2,1/7/2017_San Antonio_Charlotte,0,San Antonio,0,3,0,3,1,Charlotte,14:54,Ramon Sessions,102,loser,False,85
1298,+5,0,0,2,0,1/7/2017,0,0,0,0,1/7/2017_San Antonio_Charlotte,0,San Antonio,1,0,0,0,0,Charlotte,8:37,Treveon Graham,102,loser,False,85
1299,+1,0,0,0,0,1/7/2017,1,1,0,0,1/7/2017_San Antonio_Charlotte,0,San Antonio,0,2,0,1,1,Charlotte,4:06,Brian Roberts,102,loser,False,85
1300,,,,,,1/7/2017,,,,,1/7/2017_San Antonio_Charlotte,,San Antonio,,,,,,Charlotte,DNP,Spencer Hawes,102,loser,False,85
1301,+3,0,1,3,1,1/7/2017,5,9,5,6,1/7/2017_Charlotte_San Antonio,5,Charlotte,2,15,0,0,11,San Antonio,34:01,LaMarcus Aldridge,85,winner,True,102
1302,+2,3,10,3,1,1/7/2017,7,18,2,2,1/7/2017_Charlotte_San Antonio,0,Charlotte,2,19,0,2,2,San Antonio,32:53,Kawhi Leonard,85,winner,True,102
1303,+5,0,2,2,0,1/7/2017,1,8,0,0,1/7/2017_Charlotte_San Antonio,0,Charlotte,3,2,0,0,4,San Antonio,24:38,Tony Parker,85,winner,True,102
1304,+1,2,4,4,1,1/7/2017,2,6,0,0,1/7/2017_Charlotte_San Antonio,1,Charlotte,0,6,1,1,4,San Antonio,20:34,Danny Green,85,winner,True,102
1305,+5,1,2,3,2,1/7/2017,2,7,0,0,1/7/2017_Charlotte_San Antonio,1,Charlotte,2,5,1,0,5,San Antonio,20:04,Pau Gasol,85,winner,True,102
1306,+5,0,0,1,1,1/7/2017,6,6,3,4,1/7/2017_Charlotte_San Antonio,1,Charlotte,5,15,2,0,10,San Antonio,22:48,Dewayne Dedmon,85,winner,False,102
1307,+19,1,3,4,1,1/7/2017,1,7,0,0,1/7/2017_Charlotte_San Antonio,1,Charlotte,3,3,1,0,2,San Antonio,20:19,Manu Ginobili,85,winner,False,102
1308,+13,1,5,1,0,1/7/2017,6,14,0,0,1/7/2017_Charlotte_San Antonio,0,Charlotte,1,13,2,1,2,San Antonio,19:16,Patty Mills,85,winner,False,102
1309,+15,1,2,5,1,1/7/2017,1,6,0,0,1/7/2017_Charlotte_San Antonio,0,Charlotte,1,3,1,1,2,San Antonio,18:53,Jonathon Simmons,85,winner,False,102
1310,+19,4,5,2,0,1/7/2017,5,6,7,8,1/7/2017_Charlotte_San Antonio,0,Charlotte,2,21,1,0,1,San Antonio,18:21,Davis Bertans,85,winner,False,102
1311,-1,0,0,0,0,1/7/2017,0,0,0,0,1/7/2017_Charlotte_San Antonio,0,Charlotte,0,0,0,1,0,San Antonio,4:06,Kyle Anderson,85,winner,False,102
1312,-1,0,0,1,0,1/7/2017,0,2,0,0,1/7/2017_Charlotte_San Antonio,0,Charlotte,0,0,0,1,0,San Antonio,4:06,Dejounte Murray,85,winner,False,102
1313,,,,,,1/7/2017,,,,,1/7/2017_Charlotte_San Antonio,,Charlotte,,,,,,San Antonio,DNP,David Lee,85,winner,False,102
1314,+14,1,5,1,1,1/8/2017,5,12,4,4,1/8/2017_Brooklyn_Philadelphia,1,Brooklyn,2,15,5,2,11,Philadelphia,37:18,Robert Covington,95,winner,True,105
1315,+9,0,2,6,0,1/8/2017,2,11,0,0,1/8/2017_Brooklyn_Philadelphia,0,Brooklyn,1,4,2,2,8,Philadelphia,36:03,T.J. McConnell,95,winner,True,105
1316,+22,3,4,2,1,1/8/2017,4,7,4,4,1/8/2017_Brooklyn_Philadelphia,0,Brooklyn,2,15,0,1,5,Philadelphia,30:30,Nik Stauskas,95,winner,True,105
1317,+3,1,7,2,1,1/8/2017,5,16,3,5,1/8/2017_Brooklyn_Philadelphia,2,Brooklyn,2,14,0,0,7,Philadelphia,25:45,Ersan Ilyasova,95,winner,True,105
1318,+10,0,3,4,2,1/8/2017,8,14,4,5,1/8/2017_Brooklyn_Philadelphia,1,Brooklyn,4,20,0,3,5,Philadelphia,23:59,Joel Embiid,95,winner,True,105
1319,+5,3,6,0,0,1/8/2017,5,13,5,6,1/8/2017_Brooklyn_Philadelphia,0,Brooklyn,2,18,1,4,5,Philadelphia,29:30,Dario Saric,95,winner,False,105
1320,0,0,0,0,0,1/8/2017,3,8,2,2,1/8/2017_Brooklyn_Philadelphia,2,Brooklyn,1,8,3,0,4,Philadelphia,24:01,Nerlens Noel,95,winner,False,105
1321,-14,0,0,1,0,1/8/2017,3,7,1,1,1/8/2017_Brooklyn_Philadelphia,0,Brooklyn,2,7,0,0,1,Philadelphia,20:57,Gerald Henderson,95,winner,False,105
1322,+1,0,0,3,0,1/8/2017,2,6,0,0,1/8/2017_Brooklyn_Philadelphia,0,Brooklyn,1,4,0,1,0,Philadelphia,11:57,Sergio Rodriguez,95,winner,False,105
1323,,,,,,1/8/2017,,,,,1/8/2017_Brooklyn_Philadelphia,,Brooklyn,,,,,,Philadelphia,DNP,Jahlil Okafor,95,winner,False,105
1324,,,,,,1/8/2017,,,,,1/8/2017_Brooklyn_Philadelphia,,Brooklyn,,,,,,Philadelphia,DNP,Jerryd Bayless,95,winner,False,105
1325,,,,,,1/8/2017,,,,,1/8/2017_Brooklyn_Philadelphia,,Brooklyn,,,,,,Philadelphia,DNP,Timothe Luwawu-Cabarrot,95,winner,False,105
1326,,,,,,1/8/2017,,,,,1/8/2017_Brooklyn_Philadelphia,,Brooklyn,,,,,,Philadelphia,DNP,Richaun Holmes,95,winner,False,105
1327,-14,2,6,3,0,1/8/2017,5,14,0,0,1/8/2017_Philadelphia_Brooklyn,1,Philadelphia,0,12,1,2,8,Brooklyn,35:29,Bojan Bogdanovic,105,loser,True,95
1328,+1,3,7,2,1,1/8/2017,8,16,7,7,1/8/2017_Philadelphia_Brooklyn,1,Philadelphia,3,26,1,2,2,Brooklyn,31:49,Brook Lopez,105,loser,True,95
1329,+4,1,2,3,2,1/8/2017,2,6,0,0,1/8/2017_Philadelphia_Brooklyn,0,Philadelphia,4,5,0,6,3,Brooklyn,20:39,Isaiah Whitehead,105,loser,True,95
1330,-1,0,0,3,1,1/8/2017,2,3,0,0,1/8/2017_Philadelphia_Brooklyn,1,Philadelphia,5,4,1,0,4,Brooklyn,18:17,Trevor Booker,105,loser,True,95
1331,+2,0,3,1,0,1/8/2017,0,4,0,0,1/8/2017_Philadelphia_Brooklyn,0,Philadelphia,1,0,0,1,5,Brooklyn,16:01,Joe Harris,105,loser,True,95
1332,-18,0,0,3,2,1/8/2017,3,5,3,4,1/8/2017_Philadelphia_Brooklyn,0,Philadelphia,0,9,0,1,3,Brooklyn,25:24,Spencer Dinwiddie,105,loser,False,95
1333,-13,2,4,3,0,1/8/2017,4,9,0,0,1/8/2017_Philadelphia_Brooklyn,0,Philadelphia,3,10,1,5,3,Brooklyn,25:21,Sean Kilpatrick,105,loser,False,95
1334,0,2,4,0,2,1/8/2017,6,11,2,3,1/8/2017_Philadelphia_Brooklyn,1,Philadelphia,2,16,0,0,5,Brooklyn,23:09,Justin Hamilton,105,loser,False,95
1335,-20,0,0,1,0,1/8/2017,3,5,1,2,1/8/2017_Philadelphia_Brooklyn,0,Philadelphia,3,7,2,3,4,Brooklyn,22:45,Rondae Hollis-Jefferson,105,loser,False,95
1336,+9,0,1,2,0,1/8/2017,3,5,0,1,1/8/2017_Philadelphia_Brooklyn,0,Philadelphia,2,6,0,2,3,Brooklyn,21:06,Caris LeVert,105,loser,False,95
1337,,,,,,1/8/2017,,,,,1/8/2017_Philadelphia_Brooklyn,,Philadelphia,,,,,,Brooklyn,DNP,Anthony Bennett,105,loser,False,95
1338,,,,,,1/8/2017,,,,,1/8/2017_Philadelphia_Brooklyn,,Philadelphia,,,,,,Brooklyn,DNP,Luis Scola,105,loser,False,95
1339,,,,,,1/8/2017,,,,,1/8/2017_Philadelphia_Brooklyn,,Philadelphia,,,,,,Brooklyn,DNP,Randy Foye,105,loser,False,95
1340,-14,2,5,5,0,1/8/2017,9,18,4,5,1/8/2017_LA Clippers_Miami,1,LA Clippers,1,24,1,5,6,Miami,42:05,Goran Dragic,98,loser,True,86
1341,-20,1,6,2,0,1/8/2017,1,7,2,2,1/8/2017_LA Clippers_Miami,2,LA Clippers,0,5,1,0,3,Miami,34:12,Rodney McGruder,98,loser,True,86
1342,-14,0,0,0,2,1/8/2017,7,12,1,2,1/8/2017_LA Clippers_Miami,5,LA Clippers,2,15,0,2,13,Miami,31:08,Hassan Whiteside,98,loser,True,86
1343,-13,0,1,2,0,1/8/2017,1,5,0,0,1/8/2017_LA Clippers_Miami,0,LA Clippers,4,2,1,2,3,Miami,21:28,Derrick Williams,98,loser,True,86
1344,-17,0,5,1,0,1/8/2017,1,7,2,2,1/8/2017_LA Clippers_Miami,0,LA Clippers,2,4,0,0,0,Miami,20:05,Wayne Ellington,98,loser,True,86
1345,+19,1,3,1,1,1/8/2017,4,12,3,4,1/8/2017_LA Clippers_Miami,0,LA Clippers,5,12,1,1,7,Miami,32:32,Tyler Johnson,98,loser,False,86
1346,+1,2,5,3,1,1/8/2017,4,10,2,2,1/8/2017_LA Clippers_Miami,1,LA Clippers,3,12,1,3,6,Miami,26:32,James Johnson,98,loser,False,86
1347,+2,0,0,0,1,1/8/2017,2,6,0,0,1/8/2017_LA Clippers_Miami,2,LA Clippers,2,4,1,1,10,Miami,16:52,Willie Reed,98,loser,False,86
1348,-4,1,2,0,0,1/8/2017,2,7,3,4,1/8/2017_LA Clippers_Miami,0,LA Clippers,2,8,0,1,2,Miami,15:06,Dion Waiters,98,loser,False,86
1349,,,,,,1/8/2017,,,,,1/8/2017_LA Clippers_Miami,,LA Clippers,,,,,,Miami,DNP,Josh Richardson,98,loser,False,86
1350,,,,,,1/8/2017,,,,,1/8/2017_LA Clippers_Miami,,LA Clippers,,,,,,Miami,DNP,Luke Babbitt,98,loser,False,86
1351,,,,,,1/8/2017,,,,,1/8/2017_LA Clippers_Miami,,LA Clippers,,,,,,Miami,DNP,Justise Winslow,98,loser,False,86
1352,,,,,,1/8/2017,,,,,1/8/2017_LA Clippers_Miami,,LA Clippers,,,,,,Miami,DNP,Udonis Haslem,98,loser,False,86
1353,+8,1,6,5,0,1/8/2017,3,11,0,0,1/8/2017_Miami_LA Clippers,1,Miami,3,7,2,1,7,LA Clippers,36:48,Raymond Felton,86,winner,True,98
1354,0,0,0,0,1,1/8/2017,2,4,3,8,1/8/2017_Miami_LA Clippers,2,Miami,2,7,0,1,18,LA Clippers,33:34,DeAndre Jordan,86,winner,True,98
1355,+17,4,8,2,0,1/8/2017,9,19,3,4,1/8/2017_Miami_LA Clippers,1,Miami,3,25,0,1,7,LA Clippers,33:29,J.J. Redick,86,winner,True,98
1356,+23,1,3,18,0,1/8/2017,7,11,4,5,1/8/2017_Miami_LA Clippers,1,Miami,4,19,2,1,6,LA Clippers,28:52,Chris Paul,86,winner,True,98
1357,+9,0,2,0,1,1/8/2017,3,8,0,0,1/8/2017_Miami_LA Clippers,0,Miami,0,6,1,1,1,LA Clippers,27:39,Luc Mbah a Moute,86,winner,True,98
1358,0,0,4,1,0,1/8/2017,1,12,0,0,1/8/2017_Miami_LA Clippers,0,Miami,1,2,0,2,1,LA Clippers,31:21,Jamal Crawford,86,winner,False,98
1359,+3,0,0,0,0,1/8/2017,5,9,2,2,1/8/2017_Miami_LA Clippers,2,Miami,1,12,2,2,4,LA Clippers,20:22,Brandon Bass,86,winner,False,98
1360,+12,3,5,1,1,1/8/2017,6,8,4,4,1/8/2017_Miami_LA Clippers,1,Miami,6,19,0,1,1,LA Clippers,14:26,Marreese Speights,86,winner,False,98
1361,-12,0,2,0,0,1/8/2017,0,4,1,2,1/8/2017_Miami_LA Clippers,1,Miami,0,1,1,1,6,LA Clippers,13:30,Wesley Johnson,86,winner,False,98
1362,,,,,,1/8/2017,,,,,1/8/2017_Miami_LA Clippers,,Miami,,,,,,LA Clippers,DNP,Paul Pierce,86,winner,False,98
1363,,,,,,1/8/2017,,,,,1/8/2017_Miami_LA Clippers,,Miami,,,,,,LA Clippers,DNP,Austin Rivers,86,winner,False,98
1364,,,,,,1/8/2017,,,,,1/8/2017_Miami_LA Clippers,,Miami,,,,,,LA Clippers,DNP,Alan Anderson,86,winner,False,98
1365,-12,1,3,0,1,1/8/2017,8,17,2,2,1/8/2017_LA Lakers_Orlando,6,LA Lakers,4,19,1,1,10,Orlando,37:53,Serge Ibaka,111,loser,True,95
1366,-13,2,4,3,0,1/8/2017,6,16,5,7,1/8/2017_LA Lakers_Orlando,1,LA Lakers,2,19,3,4,5,Orlando,33:45,Evan Fournier,111,loser,True,95
1367,-10,0,0,2,0,1/8/2017,4,6,2,4,1/8/2017_LA Lakers_Orlando,3,LA Lakers,2,10,0,2,11,Orlando,26:18,Bismack Biyombo,111,loser,True,95
1368,-9,0,4,1,0,1/8/2017,0,5,2,4,1/8/2017_LA Lakers_Orlando,1,LA Lakers,3,2,0,2,6,Orlando,24:00,Aaron Gordon,111,loser,True,95
1369,-4,1,2,4,0,1/8/2017,4,11,0,0,1/8/2017_LA Lakers_Orlando,3,LA Lakers,1,9,1,3,6,Orlando,18:53,Elfrid Payton,111,loser,True,95
1370,-12,1,5,8,0,1/8/2017,1,6,3,4,1/8/2017_LA Lakers_Orlando,0,LA Lakers,2,6,0,1,5,Orlando,28:14,D.J. Augustin,111,loser,False,95
1371,-7,1,4,4,2,1/8/2017,8,17,2,4,1/8/2017_LA Lakers_Orlando,2,LA Lakers,2,19,0,1,7,Orlando,26:07,Nikola Vucevic,111,loser,False,95
1372,-6,0,1,0,0,1/8/2017,2,5,2,2,1/8/2017_LA Lakers_Orlando,0,LA Lakers,2,6,0,2,1,Orlando,23:30,Jeff Green,111,loser,False,95
1373,-7,1,3,2,0,1/8/2017,1,5,0,0,1/8/2017_LA Lakers_Orlando,0,LA Lakers,2,3,0,2,1,Orlando,17:49,Jodie Meeks,111,loser,False,95
1374,0,0,0,0,0,1/8/2017,0,1,2,2,1/8/2017_LA Lakers_Orlando,2,LA Lakers,0,2,0,0,2,Orlando,0:53,Mario Hezonja,111,loser,False,95
1375,0,0,0,0,0,1/8/2017,0,0,0,0,1/8/2017_LA Lakers_Orlando,0,LA Lakers,0,0,0,0,0,Orlando,0:53,Damjan Rudez,111,loser,False,95
1376,0,0,0,0,0,1/8/2017,0,0,0,0,1/8/2017_LA Lakers_Orlando,0,LA Lakers,0,0,0,0,0,Orlando,0:53,C.J. Wilcox,111,loser,False,95
1377,0,0,0,0,0,1/8/2017,0,1,0,0,1/8/2017_LA Lakers_Orlando,0,LA Lakers,0,0,0,0,0,Orlando,0:53,C.J. Watson,111,loser,False,95
1378,+12,1,1,5,1,1/8/2017,6,12,6,8,1/8/2017_Orlando_LA Lakers,1,Orlando,5,19,1,2,9,LA Lakers,34:07,Julius Randle,95,winner,True,111
1379,+8,2,6,0,0,1/8/2017,4,11,1,2,1/8/2017_Orlando_LA Lakers,1,Orlando,1,11,0,0,3,LA Lakers,31:06,Luol Deng,95,winner,True,111
1380,+8,2,5,7,1,1/8/2017,7,10,1,2,1/8/2017_Orlando_LA Lakers,0,Orlando,3,17,3,2,8,LA Lakers,30:43,D'Angelo Russell,95,winner,True,111
1381,+15,0,0,2,0,1/8/2017,7,7,1,1,1/8/2017_Orlando_LA Lakers,2,Orlando,4,15,1,0,9,LA Lakers,30:11,Timofey Mozgov,95,winner,True,111
1382,+4,0,4,0,1,1/8/2017,1,7,0,0,1/8/2017_Orlando_LA Lakers,0,Orlando,0,2,0,2,1,LA Lakers,19:28,Nick Young,95,winner,True,111
1383,+12,1,5,4,0,1/8/2017,3,9,2,2,1/8/2017_Orlando_LA Lakers,0,Orlando,0,9,1,0,4,LA Lakers,28:32,Jordan Clarkson,95,winner,False,111
1384,+12,2,4,2,1,1/8/2017,6,9,3,4,1/8/2017_Orlando_LA Lakers,0,Orlando,2,17,0,3,3,LA Lakers,26:46,Brandon Ingram,95,winner,False,111
1385,+8,0,7,3,0,1/8/2017,3,12,4,4,1/8/2017_Orlando_LA Lakers,0,Orlando,0,10,0,2,1,LA Lakers,17:17,Lou Williams,95,winner,False,111
1386,+1,0,0,0,0,1/8/2017,3,5,1,1,1/8/2017_Orlando_LA Lakers,0,Orlando,4,7,1,1,3,LA Lakers,11:50,Tarik Black,95,winner,False,111
1387,0,0,0,0,1,1/8/2017,2,5,0,0,1/8/2017_Orlando_LA Lakers,2,Orlando,2,4,1,1,6,LA Lakers,10:00,Thomas Robinson,95,winner,False,111
1388,,,,,,1/8/2017,,,,,1/8/2017_Orlando_LA Lakers,,Orlando,,,,,,LA Lakers,DNP,Ivica Zubac,95,winner,False,111
1389,,,,,,1/8/2017,,,,,1/8/2017_Orlando_LA Lakers,,Orlando,,,,,,LA Lakers,DNP,Jose Calderon,95,winner,False,111
1390,,,,,,1/8/2017,,,,,1/8/2017_Orlando_LA Lakers,,Orlando,,,,,,LA Lakers,DNP,Marcelo Huertas,95,winner,False,111
1391,+3,0,0,2,1,1/8/2017,1,3,3,6,1/8/2017_Memphis_Utah,7,Memphis,3,5,3,3,12,Utah,36:16,Rudy Gobert,88,loser,True,79
1392,+2,3,5,2,0,1/8/2017,6,13,7,9,1/8/2017_Memphis_Utah,0,Memphis,1,22,2,3,5,Utah,33:44,Gordon Hayward,88,loser,True,79
1393,-1,2,4,2,1,1/8/2017,6,15,1,2,1/8/2017_Memphis_Utah,0,Memphis,4,15,1,4,4,Utah,32:31,George Hill,88,loser,True,79
1394,-13,1,7,2,0,1/8/2017,4,14,0,0,1/8/2017_Memphis_Utah,0,Memphis,2,9,0,1,3,Utah,31:05,Rodney Hood,88,loser,True,79
1395,-14,0,1,1,0,1/8/2017,2,7,0,0,1/8/2017_Memphis_Utah,1,Memphis,1,4,1,3,3,Utah,24:37,Derrick Favors,88,loser,True,79
1396,-3,0,0,0,1,1/8/2017,1,2,0,0,1/8/2017_Memphis_Utah,0,Memphis,1,2,0,0,3,Utah,18:42,Boris Diaw,88,loser,False,79
1397,-17,0,1,0,0,1/8/2017,3,8,0,0,1/8/2017_Memphis_Utah,0,Memphis,0,6,0,0,3,Utah,16:50,Joe Johnson,88,loser,False,79
1398,-6,0,1,2,0,1/8/2017,0,1,1,3,1/8/2017_Memphis_Utah,1,Memphis,2,1,0,1,4,Utah,16:48,Joe Ingles,88,loser,False,79
1399,-8,0,1,2,0,1/8/2017,2,5,0,0,1/8/2017_Memphis_Utah,1,Memphis,3,4,0,2,4,Utah,15:29,Shelvin Mack,88,loser,False,79
1400,+7,3,3,1,0,1/8/2017,3,4,2,3,1/8/2017_Memphis_Utah,1,Memphis,2,11,1,0,2,Utah,11:50,Trey Lyles,88,loser,False,79
1401,+5,0,0,0,0,1/8/2017,0,0,0,0,1/8/2017_Memphis_Utah,0,Memphis,0,0,0,0,0,Utah,2:08,Alec Burks,88,loser,False,79
1402,,,,,,1/8/2017,,,,,1/8/2017_Memphis_Utah,,Memphis,,,,,,Utah,DNP,Dante Exum,88,loser,False,79
1403,,,,,,1/8/2017,,,,,1/8/2017_Memphis_Utah,,Memphis,,,,,,Utah,DNP,Jeff Withey,88,loser,False,79
1404,+9,1,4,9,0,1/8/2017,8,18,2,3,1/8/2017_Utah_Memphis,0,Utah,5,19,1,2,2,Memphis,34:44,Mike Conley,79,winner,True,88
1405,-5,0,3,1,0,1/8/2017,7,18,3,4,1/8/2017_Utah_Memphis,1,Utah,4,17,3,2,4,Memphis,33:48,Marc Gasol,79,winner,True,88
1406,+11,1,2,0,1,1/8/2017,3,5,1,2,1/8/2017_Utah_Memphis,1,Utah,6,8,1,1,6,Memphis,31:49,JaMychal Green,79,winner,True,88
1407,-1,0,0,2,0,1/8/2017,1,3,0,0,1/8/2017_Utah_Memphis,1,Utah,1,2,1,4,5,Memphis,23:06,Tony Allen,79,winner,True,88
1408,+10,2,3,1,0,1/8/2017,3,4,1,1,1/8/2017_Utah_Memphis,0,Utah,1,9,0,0,1,Memphis,15:50,Chandler Parsons,79,winner,True,88
1409,-4,1,2,1,0,1/8/2017,2,3,3,3,1/8/2017_Utah_Memphis,0,Utah,2,8,1,1,5,Memphis,27:26,James Ennis,79,winner,False,88
1410,+8,0,2,1,1,1/8/2017,6,16,1,1,1/8/2017_Utah_Memphis,2,Utah,1,13,3,2,11,Memphis,27:18,Zach Randolph,79,winner,False,88
1411,+1,1,3,3,0,1/8/2017,1,3,0,0,1/8/2017_Utah_Memphis,0,Utah,1,3,1,0,1,Memphis,24:50,Vince Carter,79,winner,False,88
1412,+13,2,2,0,0,1/8/2017,2,4,0,0,1/8/2017_Utah_Memphis,0,Utah,1,6,0,1,2,Memphis,12:45,Troy Daniels,79,winner,False,88
1413,+3,1,3,1,0,1/8/2017,1,4,0,0,1/8/2017_Utah_Memphis,0,Utah,1,3,0,0,0,Memphis,8:24,Andrew Harrison,79,winner,False,88
1414,,,,,,1/8/2017,,,,,1/8/2017_Utah_Memphis,,Utah,,,,,,Memphis,DNP,Jarell Martin,79,winner,False,88
1415,,,,,,1/8/2017,,,,,1/8/2017_Utah_Memphis,,Utah,,,,,,Memphis,DNP,Deyonta Davis,79,winner,False,88
1416,+9,3,7,7,2,1/8/2017,3,8,4,4,1/8/2017_Milwaukee_Washington,1,Milwaukee,4,13,1,2,7,Washington,38:34,Otto Porter,101,winner,True,107
1417,+1,1,3,1,0,1/8/2017,9,15,1,2,1/8/2017_Milwaukee_Washington,5,Milwaukee,3,20,3,3,10,Washington,37:44,Markieff Morris,101,winner,True,107
1418,+5,0,0,0,1,1/8/2017,2,5,3,4,1/8/2017_Milwaukee_Washington,2,Milwaukee,2,7,0,3,12,Washington,37:22,Marcin Gortat,101,winner,True,107
1419,+11,0,3,7,0,1/8/2017,7,15,2,2,1/8/2017_Milwaukee_Washington,0,Milwaukee,1,16,1,5,3,Washington,36:48,John Wall,101,winner,True,107
1420,+7,2,10,2,1,1/8/2017,10,19,4,5,1/8/2017_Milwaukee_Washington,1,Milwaukee,5,26,0,3,4,Washington,35:58,Bradley Beal,101,winner,True,107
1421,+5,3,7,1,0,1/8/2017,7,14,0,0,1/8/2017_Milwaukee_Washington,3,Milwaukee,4,17,1,1,5,Washington,25:03,Kelly Oubre,101,winner,False,107
1422,-1,1,2,0,0,1/8/2017,3,5,1,1,1/8/2017_Milwaukee_Washington,0,Milwaukee,0,8,2,0,3,Washington,12:02,Sheldon McClellan,101,winner,False,107
1423,-5,0,0,5,0,1/8/2017,0,0,0,0,1/8/2017_Milwaukee_Washington,0,Milwaukee,2,0,1,2,2,Washington,11:12,Trey Burke,101,winner,False,107
1424,-2,0,0,0,0,1/8/2017,0,3,0,0,1/8/2017_Milwaukee_Washington,1,Milwaukee,1,0,1,0,3,Washington,5:17,Jason Smith,101,winner,False,107
1425,,,,,,1/8/2017,,,,,1/8/2017_Milwaukee_Washington,,Milwaukee,,,,,,Washington,DNP,Marcus Thornton,101,winner,False,107
1426,,,,,,1/8/2017,,,,,1/8/2017_Milwaukee_Washington,,Milwaukee,,,,,,Washington,DNP,Andrew Nicholson,101,winner,False,107
1427,,,,,,1/8/2017,,,,,1/8/2017_Milwaukee_Washington,,Milwaukee,,,,,,Washington,DNP,Tomas Satoransky,101,winner,False,107
1428,,,,,,1/8/2017,,,,,1/8/2017_Milwaukee_Washington,,Milwaukee,,,,,,Washington,DNP,Daniel Ochefu,101,winner,False,107
1429,-5,3,6,7,1,1/8/2017,9,21,7,9,1/8/2017_Washington_Milwaukee,3,Washington,5,28,2,2,8,Milwaukee,40:36,Jabari Parker,107,loser,True,101
1430,-5,2,4,5,1,1/8/2017,9,15,2,2,1/8/2017_Washington_Milwaukee,0,Washington,2,22,3,4,1,Milwaukee,35:55,Malcolm Brogdon,107,loser,True,101
1431,-11,1,3,0,0,1/8/2017,3,6,0,0,1/8/2017_Washington_Milwaukee,0,Washington,2,7,0,0,2,Milwaukee,34:08,Tony Snell,107,loser,True,101
1432,-1,1,5,2,0,1/8/2017,2,8,0,0,1/8/2017_Washington_Milwaukee,0,Washington,2,5,1,1,4,Milwaukee,30:40,Mirza Teletovic,107,loser,True,101
1433,-9,0,0,2,0,1/8/2017,1,3,0,0,1/8/2017_Washington_Milwaukee,0,Washington,4,2,1,2,1,Milwaukee,14:41,John Henson,107,loser,True,101
1434,+4,0,0,3,1,1/8/2017,5,12,2,2,1/8/2017_Washington_Milwaukee,2,Washington,1,12,4,3,12,Milwaukee,32:41,Greg Monroe,107,loser,False,101
1435,+1,0,3,4,0,1/8/2017,1,5,0,0,1/8/2017_Washington_Milwaukee,0,Washington,2,2,1,1,2,Milwaukee,17:57,Matthew Dellavedova,107,loser,False,101
1436,+2,1,1,2,0,1/8/2017,1,1,2,2,1/8/2017_Washington_Milwaukee,0,Washington,1,5,1,2,1,Milwaukee,17:33,Jason Terry,107,loser,False,101
1437,-6,1,1,0,0,1/8/2017,6,9,5,5,1/8/2017_Washington_Milwaukee,0,Washington,1,18,1,1,1,Milwaukee,15:49,Michael Beasley,107,loser,False,101
1438,,,,,,1/8/2017,,,,,1/8/2017_Washington_Milwaukee,,Washington,,,,,,Milwaukee,DNP,Miles Plumlee,107,loser,False,101
1439,,,,,,1/8/2017,,,,,1/8/2017_Washington_Milwaukee,,Washington,,,,,,Milwaukee,DNP,Giannis Antetokounmpo,107,loser,False,101
1440,,,,,,1/8/2017,,,,,1/8/2017_Washington_Milwaukee,,Washington,,,,,,Milwaukee,DNP,Thon Maker,107,loser,False,101
1441,,,,,,1/8/2017,,,,,1/8/2017_Washington_Milwaukee,,Washington,,,,,,Milwaukee,DNP,Steve Novak,107,loser,False,101
1442,+2,4,7,7,0,1/8/2017,10,20,3,3,1/8/2017_Phoenix_Cleveland,1,Phoenix,0,27,1,7,2,Cleveland,39:58,Kyrie Irving,116,winner,True,120
1443,-2,2,4,4,0,1/8/2017,11,17,4,6,1/8/2017_Phoenix_Cleveland,3,Phoenix,3,28,1,7,8,Cleveland,39:31,LeBron James,116,winner,True,120
1444,+1,3,10,1,1,1/8/2017,8,17,6,6,1/8/2017_Phoenix_Cleveland,5,Phoenix,1,25,0,1,10,Cleveland,35:51,Kevin Love,116,winner,True,120
