3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,opponent,opp_TRB,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,Team,Game_Id
10.0,17.0,24.0,4.0,38.0,81.0,16.0,23.0,10.0,20.0,102.0,6.0,13.0,46.0,0,0,San Antonio,39.0,8.0,25.0,29.0,3.0,43.0,80.0,12.0,23.0,106.0,6.0,9.0,20.0,8.0,New Orleans,1/23/2013_San Antonio_New Orleans
8.0,25.0,29.0,3.0,43.0,80.0,12.0,23.0,6.0,20.0,106.0,9.0,8.0,39.0,1,1,New Orleans,46.0,10.0,17.0,24.0,4.0,38.0,81.0,16.0,23.0,102.0,10.0,6.0,20.0,13.0,San Antonio,1/23/2013_San Antonio_New Orleans
7.0,18.0,20.0,7.0,31.0,86.0,19.0,26.0,12.0,19.0,88.0,9.0,15.0,51.0,0,0,Utah,51.0,3.0,12.0,24.0,7.0,38.0,85.0,13.0,19.0,92.0,9.0,8.0,18.0,14.0,Washington,1/23/2013_Utah_Washington
3.0,12.0,24.0,7.0,38.0,85.0,13.0,19.0,9.0,18.0,92.0,8.0,14.0,51.0,1,1,Washington,51.0,7.0,18.0,20.0,7.0,31.0,86.0,19.0,26.0,88.0,12.0,9.0,19.0,15.0,Utah,1/23/2013_Utah_Washington
8.0,28.0,12.0,5.0,32.0,83.0,17.0,20.0,11.0,23.0,89.0,7.0,10.0,49.0,0,1,Boston,46.0,3.0,18.0,18.0,3.0,31.0,76.0,21.0,28.0,86.0,7.0,6.0,23.0,12.0,New York,1/24/2013_Boston_New York
3.0,18.0,18.0,3.0,31.0,76.0,21.0,28.0,7.0,23.0,86.0,6.0,12.0,46.0,1,0,New York,49.0,8.0,28.0,12.0,5.0,32.0,83.0,17.0,20.0,89.0,11.0,7.0,23.0,10.0,Boston,1/24/2013_Boston_New York
4.0,16.0,25.0,7.0,39.0,78.0,15.0,19.0,7.0,20.0,97.0,3.0,10.0,38.0,0,1,Orlando,41.0,8.0,18.0,22.0,4.0,35.0,81.0,17.0,20.0,95.0,10.0,6.0,12.0,13.0,Toronto,1/24/2013_Orlando_Toronto
8.0,18.0,22.0,4.0,35.0,81.0,17.0,20.0,10.0,12.0,95.0,6.0,13.0,41.0,1,0,Toronto,38.0,4.0,16.0,25.0,7.0,39.0,78.0,15.0,19.0,97.0,7.0,3.0,20.0,10.0,Orlando,1/24/2013_Orlando_Toronto
6.0,18.0,20.0,4.0,33.0,83.0,16.0,26.0,14.0,25.0,88.0,5.0,15.0,45.0,0,0,Phoenix,43.0,5.0,16.0,18.0,4.0,30.0,71.0,28.0,37.0,93.0,8.0,7.0,23.0,14.0,LA Clippers,1/24/2013_Phoenix_LA Clippers
5.0,16.0,18.0,4.0,30.0,71.0,28.0,37.0,8.0,23.0,93.0,7.0,14.0,43.0,1,1,LA Clippers,45.0,6.0,18.0,20.0,4.0,33.0,83.0,16.0,26.0,88.0,14.0,5.0,25.0,15.0,Phoenix,1/24/2013_Phoenix_LA Clippers
7.0,19.0,28.0,1.0,42.0,93.0,20.0,20.0,10.0,30.0,111.0,8.0,21.0,48.0,0,0,Atlanta,49.0,12.0,36.0,31.0,6.0,42.0,94.0,27.0,36.0,123.0,12.0,10.0,21.0,12.0,Boston,1/25/2013_Atlanta_Boston
12.0,36.0,31.0,6.0,42.0,94.0,27.0,36.0,12.0,21.0,123.0,10.0,12.0,49.0,1,1,Boston,48.0,7.0,19.0,28.0,1.0,42.0,93.0,20.0,20.0,111.0,10.0,8.0,30.0,21.0,Atlanta,1/25/2013_Atlanta_Boston
4.0,19.0,12.0,5.0,27.0,78.0,29.0,33.0,10.0,19.0,87.0,6.0,11.0,37.0,0,0,Chicago,56.0,9.0,20.0,22.0,8.0,41.0,88.0,12.0,18.0,103.0,16.0,4.0,26.0,15.0,Golden State,1/25/2013_Chicago_Golden State
9.0,20.0,22.0,8.0,41.0,88.0,12.0,18.0,16.0,26.0,103.0,4.0,15.0,56.0,1,1,Golden State,37.0,4.0,19.0,12.0,5.0,27.0,78.0,29.0,33.0,87.0,10.0,6.0,19.0,11.0,Chicago,1/25/2013_Chicago_Golden State
14.0,28.0,34.0,6.0,43.0,92.0,8.0,13.0,11.0,20.0,108.0,6.0,17.0,41.0,0,0,Cleveland,44.0,6.0,15.0,27.0,5.0,45.0,86.0,17.0,22.0,113.0,8.0,10.0,17.0,16.0,Milwaukee,1/25/2013_Cleveland_Milwaukee
6.0,15.0,27.0,5.0,45.0,86.0,17.0,22.0,8.0,17.0,113.0,10.0,16.0,44.0,1,1,Milwaukee,41.0,14.0,28.0,34.0,6.0,43.0,92.0,8.0,13.0,108.0,11.0,6.0,20.0,17.0,Cleveland,1/25/2013_Cleveland_Milwaukee
9.0,23.0,29.0,1.0,43.0,89.0,18.0,24.0,8.0,17.0,113.0,11.0,15.0,46.0,0,1,Dallas,47.0,6.0,18.0,20.0,7.0,42.0,91.0,17.0,18.0,107.0,10.0,8.0,19.0,14.0,San Antonio,1/25/2013_Dallas_San Antonio
6.0,18.0,20.0,7.0,42.0,91.0,17.0,18.0,10.0,19.0,107.0,8.0,14.0,47.0,1,0,San Antonio,46.0,9.0,23.0,29.0,1.0,43.0,89.0,18.0,24.0,113.0,8.0,11.0,17.0,15.0,Dallas,1/25/2013_Dallas_San Antonio
3.0,14.0,16.0,4.0,34.0,81.0,13.0,16.0,9.0,14.0,84.0,14.0,10.0,30.0,0,0,LA Lakers,45.0,9.0,21.0,26.0,3.0,43.0,80.0,7.0,13.0,102.0,12.0,7.0,14.0,18.0,Utah,1/25/2013_LA Lakers_Utah
9.0,21.0,26.0,3.0,43.0,80.0,7.0,13.0,12.0,14.0,102.0,7.0,18.0,45.0,1,1,Utah,30.0,3.0,14.0,16.0,4.0,34.0,81.0,13.0,16.0,84.0,9.0,14.0,14.0,10.0,LA Lakers,1/25/2013_LA Lakers_Utah
3.0,17.0,16.0,8.0,29.0,71.0,16.0,25.0,9.0,11.0,77.0,6.0,14.0,37.0,0,0,Memphis,45.0,4.0,9.0,25.0,3.0,47.0,90.0,3.0,8.0,101.0,15.0,6.0,21.0,12.0,Brooklyn,1/25/2013_Memphis_Brooklyn
4.0,9.0,25.0,3.0,47.0,90.0,3.0,8.0,15.0,21.0,101.0,6.0,12.0,45.0,1,1,Brooklyn,37.0,3.0,17.0,16.0,8.0,29.0,71.0,16.0,25.0,77.0,9.0,6.0,11.0,14.0,Memphis,1/25/2013_Memphis_Brooklyn
4.0,12.0,11.0,2.0,34.0,72.0,16.0,23.0,12.0,18.0,88.0,9.0,18.0,35.0,0,0,Miami,36.0,5.0,17.0,24.0,4.0,43.0,77.0,19.0,23.0,110.0,9.0,12.0,17.0,12.0,Detroit,1/25/2013_Miami_Detroit
5.0,17.0,24.0,4.0,43.0,77.0,19.0,23.0,9.0,17.0,110.0,12.0,12.0,36.0,1,1,Detroit,35.0,4.0,12.0,11.0,2.0,34.0,72.0,16.0,23.0,88.0,12.0,9.0,18.0,18.0,Miami,1/25/2013_Miami_Detroit
11.0,21.0,23.0,7.0,34.0,71.0,21.0,26.0,13.0,24.0,100.0,8.0,21.0,44.0,0,1,New Orleans,34.0,3.0,20.0,20.0,7.0,31.0,80.0,17.0,20.0,82.0,12.0,8.0,26.0,15.0,Houston,1/25/2013_New Orleans_Houston
3.0,20.0,20.0,7.0,31.0,80.0,17.0,20.0,12.0,26.0,82.0,8.0,15.0,34.0,1,0,Houston,44.0,11.0,21.0,23.0,7.0,34.0,71.0,21.0,26.0,100.0,13.0,8.0,24.0,21.0,New Orleans,1/25/2013_New Orleans_Houston
6.0,23.0,27.0,6.0,37.0,76.0,25.0,30.0,8.0,20.0,105.0,10.0,20.0,47.0,0,1,Sacramento,39.0,8.0,15.0,15.0,3.0,36.0,86.0,15.0,21.0,95.0,8.0,11.0,27.0,18.0,Oklahoma City,1/25/2013_Sacramento_Oklahoma City
8.0,15.0,15.0,3.0,36.0,86.0,15.0,21.0,8.0,27.0,95.0,11.0,18.0,39.0,1,0,Oklahoma City,47.0,6.0,23.0,27.0,6.0,37.0,76.0,25.0,30.0,105.0,8.0,10.0,20.0,20.0,Sacramento,1/25/2013_Sacramento_Oklahoma City
3.0,14.0,27.0,2.0,39.0,88.0,20.0,33.0,22.0,20.0,101.0,8.0,16.0,48.0,0,0,Washington,35.0,8.0,17.0,29.0,8.0,48.0,83.0,10.0,17.0,114.0,6.0,8.0,27.0,16.0,Minnesota,1/25/2013_Washington_Minnesota
8.0,17.0,29.0,8.0,48.0,83.0,10.0,17.0,6.0,27.0,114.0,8.0,16.0,35.0,1,1,Minnesota,48.0,3.0,14.0,27.0,2.0,39.0,88.0,20.0,33.0,101.0,22.0,8.0,20.0,16.0,Washington,1/25/2013_Washington_Minnesota
10.0,20.0,23.0,4.0,37.0,77.0,17.0,23.0,7.0,24.0,101.0,8.0,16.0,30.0,0,0,Charlotte,38.0,5.0,11.0,21.0,10.0,37.0,73.0,23.0,26.0,102.0,8.0,5.0,22.0,17.0,Minnesota,1/26/2013_Charlotte_Minnesota
5.0,11.0,21.0,10.0,37.0,73.0,23.0,26.0,8.0,22.0,102.0,5.0,17.0,38.0,1,1,Minnesota,30.0,10.0,20.0,23.0,4.0,37.0,77.0,17.0,23.0,101.0,7.0,8.0,24.0,16.0,Charlotte,1/26/2013_Charlotte_Minnesota
8.0,22.0,20.0,5.0,37.0,88.0,11.0,22.0,13.0,16.0,93.0,8.0,19.0,40.0,0,0,Denver,51.0,13.0,31.0,34.0,7.0,47.0,89.0,14.0,17.0,121.0,10.0,13.0,21.0,15.0,Sacramento,1/26/2013_Denver_Sacramento
13.0,31.0,34.0,7.0,47.0,89.0,14.0,17.0,10.0,21.0,121.0,13.0,15.0,51.0,1,1,Sacramento,40.0,8.0,22.0,20.0,5.0,37.0,88.0,11.0,22.0,93.0,13.0,8.0,16.0,19.0,Denver,1/26/2013_Denver_Sacramento
16.0,36.0,21.0,10.0,36.0,80.0,18.0,21.0,7.0,20.0,106.0,7.0,10.0,31.0,0,0,Houston,50.0,12.0,28.0,31.0,3.0,43.0,87.0,21.0,27.0,119.0,14.0,6.0,18.0,11.0,Brooklyn,1/26/2013_Houston_Brooklyn
12.0,28.0,31.0,3.0,43.0,87.0,21.0,27.0,14.0,18.0,119.0,6.0,11.0,50.0,1,1,Brooklyn,31.0,16.0,36.0,21.0,10.0,36.0,80.0,18.0,21.0,106.0,7.0,7.0,20.0,10.0,Houston,1/26/2013_Houston_Brooklyn
13.0,28.0,25.0,4.0,39.0,93.0,11.0,11.0,12.0,25.0,102.0,8.0,15.0,50.0,0,0,Milwaukee,58.0,13.0,30.0,24.0,7.0,41.0,101.0,14.0,20.0,109.0,22.0,7.0,15.0,12.0,Golden State,1/26/2013_Milwaukee_Golden State
13.0,30.0,24.0,7.0,41.0,101.0,14.0,20.0,22.0,15.0,109.0,7.0,12.0,58.0,1,1,Golden State,50.0,13.0,28.0,25.0,4.0,39.0,93.0,11.0,11.0,102.0,12.0,8.0,25.0,15.0,Milwaukee,1/26/2013_Milwaukee_Golden State
4.0,27.0,17.0,4.0,28.0,81.0,20.0,23.0,15.0,17.0,80.0,6.0,16.0,47.0,0,0,Philadelphia,34.0,6.0,19.0,16.0,5.0,38.0,75.0,15.0,22.0,97.0,4.0,6.0,22.0,11.0,New York,1/26/2013_Philadelphia_New York
6.0,19.0,16.0,5.0,38.0,75.0,15.0,22.0,4.0,22.0,97.0,6.0,11.0,34.0,1,1,New York,47.0,4.0,27.0,17.0,4.0,28.0,81.0,20.0,23.0,80.0,15.0,6.0,17.0,16.0,Philadelphia,1/26/2013_Philadelphia_New York
7.0,16.0,25.0,4.0,40.0,81.0,13.0,17.0,15.0,22.0,100.0,6.0,15.0,41.0,0,0,Portland,32.0,11.0,25.0,23.0,1.0,35.0,75.0,20.0,21.0,101.0,9.0,10.0,19.0,14.0,LA Clippers,1/26/2013_Portland_LA Clippers
11.0,25.0,23.0,1.0,35.0,75.0,20.0,21.0,9.0,19.0,101.0,10.0,14.0,32.0,1,1,LA Clippers,41.0,7.0,16.0,25.0,4.0,40.0,81.0,13.0,17.0,100.0,15.0,6.0,22.0,15.0,Portland,1/26/2013_Portland_LA Clippers
6.0,12.0,30.0,0.0,41.0,81.0,11.0,14.0,9.0,19.0,99.0,4.0,15.0,44.0,0,0,San Antonio,38.0,7.0,24.0,20.0,1.0,41.0,83.0,19.0,23.0,108.0,7.0,7.0,16.0,9.0,Phoenix,1/26/2013_San Antonio_Phoenix
7.0,24.0,20.0,1.0,41.0,83.0,19.0,23.0,7.0,16.0,108.0,7.0,9.0,38.0,1,1,Phoenix,44.0,6.0,12.0,30.0,0.0,41.0,81.0,11.0,14.0,99.0,9.0,4.0,19.0,15.0,San Antonio,1/26/2013_San Antonio_Phoenix
6.0,11.0,12.0,4.0,37.0,78.0,19.0,22.0,10.0,22.0,99.0,8.0,15.0,39.0,0,1,Toronto,39.0,5.0,17.0,22.0,4.0,40.0,82.0,13.0,18.0,98.0,11.0,6.0,23.0,15.0,Cleveland,1/26/2013_Toronto_Cleveland
5.0,17.0,22.0,4.0,40.0,82.0,13.0,18.0,11.0,23.0,98.0,6.0,15.0,39.0,1,0,Cleveland,39.0,6.0,11.0,12.0,4.0,37.0,78.0,19.0,22.0,99.0,10.0,8.0,22.0,15.0,Toronto,1/26/2013_Toronto_Cleveland
7.0,21.0,21.0,5.0,44.0,82.0,15.0,18.0,17.0,24.0,110.0,9.0,21.0,42.0,0,0,Utah,28.0,3.0,10.0,28.0,6.0,44.0,83.0,23.0,26.0,114.0,9.0,17.0,18.0,14.0,Indiana,1/26/2013_Utah_Indiana
3.0,10.0,28.0,6.0,44.0,83.0,23.0,26.0,9.0,18.0,114.0,17.0,14.0,28.0,1,1,Indiana,42.0,7.0,21.0,21.0,5.0,44.0,82.0,15.0,18.0,110.0,17.0,9.0,24.0,21.0,Utah,1/26/2013_Utah_Indiana
4.0,15.0,19.0,6.0,29.0,71.0,11.0,12.0,7.0,16.0,73.0,5.0,16.0,41.0,0,0,Washington,42.0,3.0,10.0,20.0,2.0,34.0,79.0,15.0,19.0,86.0,9.0,6.0,14.0,9.0,Chicago,1/26/2013_Washington_Chicago
3.0,10.0,20.0,2.0,34.0,79.0,15.0,19.0,9.0,14.0,86.0,6.0,9.0,42.0,1,1,Chicago,41.0,4.0,15.0,19.0,6.0,29.0,71.0,11.0,12.0,73.0,7.0,5.0,16.0,16.0,Washington,1/26/2013_Washington_Chicago
5.0,23.0,19.0,6.0,39.0,96.0,15.0,20.0,17.0,27.0,98.0,6.0,20.0,53.0,0,0,Boston,46.0,5.0,20.0,24.0,8.0,36.0,88.0,23.0,27.0,100.0,8.0,11.0,20.0,14.0,Miami,1/27/2013_Boston_Miami
5.0,20.0,24.0,8.0,36.0,88.0,23.0,27.0,8.0,20.0,100.0,11.0,14.0,46.0,1,1,Miami,53.0,5.0,23.0,19.0,6.0,39.0,96.0,15.0,20.0,98.0,17.0,6.0,27.0,20.0,Boston,1/27/2013_Boston_Miami
4.0,17.0,22.0,6.0,34.0,77.0,23.0,28.0,8.0,15.0,95.0,7.0,17.0,38.0,0,0,Dallas,44.0,5.0,11.0,26.0,0.0,45.0,88.0,15.0,18.0,110.0,12.0,8.0,24.0,13.0,Phoenix,1/27/2013_Dallas_Phoenix
5.0,11.0,26.0,0.0,45.0,88.0,15.0,18.0,12.0,24.0,110.0,8.0,13.0,44.0,1,1,Phoenix,38.0,4.0,17.0,22.0,6.0,34.0,77.0,23.0,28.0,95.0,8.0,7.0,15.0,17.0,Dallas,1/27/2013_Dallas_Phoenix
3.0,15.0,28.0,4.0,29.0,66.0,22.0,29.0,9.0,13.0,83.0,9.0,19.0,39.0,0,0,LA Clippers,37.0,6.0,17.0,33.0,2.0,42.0,82.0,6.0,9.0,96.0,8.0,8.0,23.0,12.0,Portland,1/27/2013_LA Clippers_Portland
6.0,17.0,33.0,2.0,42.0,82.0,6.0,9.0,8.0,23.0,96.0,8.0,12.0,37.0,1,1,Portland,39.0,3.0,15.0,28.0,4.0,29.0,66.0,22.0,29.0,83.0,9.0,9.0,13.0,19.0,LA Clippers,1/27/2013_LA Clippers_Portland
4.0,16.0,24.0,6.0,36.0,81.0,20.0,26.0,10.0,26.0,96.0,9.0,9.0,39.0,0,0,LA Lakers,43.0,7.0,17.0,29.0,3.0,41.0,74.0,16.0,29.0,105.0,6.0,6.0,20.0,13.0,Oklahoma City,1/27/2013_LA Lakers_Oklahoma City
7.0,17.0,29.0,3.0,41.0,74.0,16.0,29.0,6.0,20.0,105.0,6.0,13.0,43.0,1,1,Oklahoma City,39.0,4.0,16.0,24.0,6.0,36.0,81.0,20.0,26.0,96.0,10.0,9.0,26.0,9.0,LA Lakers,1/27/2013_LA Lakers_Oklahoma City
9.0,20.0,20.0,7.0,33.0,77.0,16.0,23.0,14.0,19.0,91.0,6.0,15.0,43.0,0,1,Memphis,47.0,3.0,16.0,18.0,7.0,32.0,88.0,16.0,18.0,83.0,22.0,10.0,17.0,15.0,New Orleans,1/27/2013_Memphis_New Orleans
3.0,16.0,18.0,7.0,32.0,88.0,16.0,18.0,22.0,17.0,83.0,10.0,15.0,47.0,1,0,New Orleans,43.0,9.0,20.0,20.0,7.0,33.0,77.0,16.0,23.0,91.0,14.0,6.0,19.0,15.0,Memphis,1/27/2013_Memphis_New Orleans
10.0,23.0,21.0,2.0,39.0,65.0,16.0,20.0,7.0,21.0,104.0,7.0,19.0,30.0,0,0,New York,26.0,16.0,27.0,22.0,3.0,39.0,72.0,12.0,17.0,106.0,6.0,6.0,17.0,14.0,Atlanta,1/27/2013_New York_Atlanta
16.0,27.0,22.0,3.0,39.0,72.0,12.0,17.0,6.0,17.0,106.0,6.0,14.0,26.0,1,1,Atlanta,30.0,10.0,23.0,21.0,2.0,39.0,65.0,16.0,20.0,104.0,7.0,7.0,21.0,19.0,New York,1/27/2013_New York_Atlanta
11.0,23.0,25.0,7.0,40.0,79.0,13.0,18.0,7.0,14.0,104.0,8.0,12.0,37.0,0,1,Orlando,51.0,10.0,23.0,26.0,2.0,40.0,90.0,12.0,16.0,102.0,18.0,9.0,21.0,15.0,Detroit,1/27/2013_Orlando_Detroit
10.0,23.0,26.0,2.0,40.0,90.0,12.0,16.0,18.0,21.0,102.0,9.0,15.0,51.0,1,0,Detroit,37.0,11.0,23.0,25.0,7.0,40.0,79.0,13.0,18.0,104.0,7.0,8.0,14.0,12.0,Orlando,1/27/2013_Orlando_Detroit
6.0,27.0,24.0,5.0,32.0,79.0,7.0,9.0,11.0,12.0,77.0,9.0,15.0,36.0,0,0,Brooklyn,45.0,13.0,29.0,23.0,3.0,37.0,74.0,10.0,12.0,97.0,12.0,8.0,13.0,20.0,Orlando,1/28/2013_Brooklyn_Orlando
13.0,29.0,23.0,3.0,37.0,74.0,10.0,12.0,12.0,13.0,97.0,8.0,20.0,45.0,1,1,Orlando,36.0,6.0,27.0,24.0,5.0,32.0,79.0,7.0,9.0,77.0,11.0,9.0,12.0,15.0,Brooklyn,1/28/2013_Brooklyn_Orlando
6.0,12.0,12.0,5.0,32.0,81.0,15.0,21.0,11.0,20.0,85.0,3.0,10.0,41.0,0,0,Chicago,48.0,7.0,18.0,22.0,14.0,35.0,78.0,16.0,25.0,93.0,15.0,5.0,20.0,11.0,Charlotte,1/28/2013_Chicago_Charlotte
7.0,18.0,22.0,14.0,35.0,78.0,16.0,25.0,15.0,20.0,93.0,5.0,11.0,48.0,1,1,Charlotte,41.0,6.0,12.0,12.0,5.0,32.0,81.0,15.0,21.0,85.0,11.0,3.0,20.0,10.0,Chicago,1/28/2013_Chicago_Charlotte
11.0,23.0,23.0,5.0,39.0,85.0,12.0,17.0,16.0,27.0,101.0,6.0,18.0,43.0,0,0,Denver,41.0,7.0,14.0,23.0,4.0,37.0,78.0,21.0,30.0,102.0,9.0,10.0,23.0,14.0,Indiana,1/28/2013_Denver_Indiana
7.0,14.0,23.0,4.0,37.0,78.0,21.0,30.0,9.0,23.0,102.0,10.0,14.0,41.0,1,1,Indiana,43.0,11.0,23.0,23.0,5.0,39.0,85.0,12.0,17.0,101.0,16.0,6.0,27.0,18.0,Denver,1/28/2013_Denver_Indiana
8.0,13.0,26.0,4.0,40.0,73.0,15.0,19.0,9.0,15.0,103.0,6.0,17.0,38.0,0,1,Philadelphia,27.0,4.0,9.0,25.0,4.0,45.0,83.0,6.0,9.0,100.0,6.0,8.0,14.0,9.0,Memphis,1/28/2013_Philadelphia_Memphis
4.0,9.0,25.0,4.0,45.0,83.0,6.0,9.0,6.0,14.0,100.0,8.0,9.0,27.0,1,0,Memphis,38.0,8.0,13.0,26.0,4.0,40.0,73.0,15.0,19.0,103.0,9.0,6.0,15.0,17.0,Philadelphia,1/28/2013_Philadelphia_Memphis
6.0,15.0,22.0,8.0,46.0,86.0,16.0,20.0,13.0,19.0,114.0,4.0,13.0,49.0,0,1,Toronto,37.0,6.0,19.0,28.0,4.0,38.0,87.0,20.0,23.0,102.0,11.0,7.0,18.0,10.0,Golden State,1/28/2013_Toronto_Golden State
6.0,19.0,28.0,4.0,38.0,87.0,20.0,23.0,11.0,18.0,102.0,7.0,10.0,37.0,1,0,Golden State,49.0,6.0,15.0,22.0,8.0,46.0,86.0,16.0,20.0,114.0,13.0,4.0,19.0,13.0,Toronto,1/28/2013_Toronto_Golden State
16.0,34.0,27.0,4.0,47.0,89.0,15.0,18.0,10.0,18.0,125.0,12.0,5.0,44.0,0,1,Utah,39.0,5.0,18.0,19.0,9.0,32.0,81.0,11.0,19.0,80.0,14.0,2.0,19.0,15.0,Houston,1/28/2013_Utah_Houston
5.0,18.0,19.0,9.0,32.0,81.0,11.0,19.0,14.0,19.0,80.0,2.0,15.0,39.0,1,0,Houston,44.0,16.0,34.0,27.0,4.0,47.0,89.0,15.0,18.0,125.0,10.0,12.0,18.0,5.0,Utah,1/28/2013_Utah_Houston
9.0,23.0,24.0,3.0,36.0,82.0,15.0,25.0,7.0,19.0,96.0,14.0,10.0,35.0,0,1,Washington,45.0,3.0,11.0,20.0,2.0,37.0,77.0,17.0,21.0,94.0,10.0,4.0,19.0,20.0,Sacramento,1/28/2013_Washington_Sacramento
3.0,11.0,20.0,2.0,37.0,77.0,17.0,21.0,10.0,19.0,94.0,4.0,20.0,45.0,1,0,Sacramento,35.0,9.0,23.0,24.0,3.0,36.0,82.0,15.0,25.0,96.0,7.0,14.0,19.0,10.0,Washington,1/28/2013_Washington_Sacramento
11.0,16.0,31.0,9.0,45.0,84.0,7.0,10.0,7.0,23.0,108.0,8.0,14.0,39.0,0,1,Cleveland,36.0,4.0,18.0,27.0,4.0,36.0,84.0,19.0,25.0,95.0,12.0,8.0,13.0,11.0,Golden State,1/29/2013_Cleveland_Golden State
4.0,18.0,27.0,4.0,36.0,84.0,19.0,25.0,12.0,13.0,95.0,8.0,11.0,36.0,1,0,Golden State,39.0,11.0,16.0,31.0,9.0,45.0,84.0,7.0,10.0,108.0,7.0,8.0,23.0,14.0,Cleveland,1/29/2013_Cleveland_Golden State
11.0,23.0,28.0,8.0,46.0,98.0,14.0,22.0,21.0,21.0,117.0,13.0,10.0,48.0,0,1,Detroit,51.0,2.0,11.0,18.0,4.0,34.0,84.0,20.0,28.0,90.0,21.0,7.0,20.0,20.0,Milwaukee,1/29/2013_Detroit_Milwaukee
2.0,11.0,18.0,4.0,34.0,84.0,20.0,28.0,21.0,20.0,90.0,7.0,20.0,51.0,1,0,Milwaukee,48.0,11.0,23.0,28.0,8.0,46.0,98.0,14.0,22.0,117.0,21.0,13.0,21.0,10.0,Detroit,1/29/2013_Detroit_Milwaukee
9.0,19.0,21.0,0.0,39.0,92.0,19.0,21.0,8.0,25.0,106.0,8.0,9.0,37.0,0,0,LA Lakers,50.0,12.0,33.0,34.0,4.0,39.0,79.0,21.0,33.0,111.0,9.0,7.0,17.0,14.0,New Orleans,1/29/2013_LA Lakers_New Orleans
12.0,33.0,34.0,4.0,39.0,79.0,21.0,33.0,9.0,17.0,111.0,7.0,14.0,50.0,1,1,New Orleans,37.0,9.0,19.0,21.0,0.0,39.0,92.0,19.0,21.0,106.0,8.0,8.0,25.0,9.0,LA Lakers,1/29/2013_LA Lakers_New Orleans
8.0,15.0,31.0,2.0,42.0,84.0,12.0,15.0,10.0,21.0,104.0,8.0,16.0,40.0,0,0,Portland,46.0,10.0,28.0,24.0,5.0,39.0,86.0,18.0,23.0,106.0,15.0,8.0,14.0,14.0,Dallas,1/29/2013_Portland_Dallas
10.0,28.0,24.0,5.0,39.0,86.0,18.0,23.0,15.0,14.0,106.0,8.0,14.0,46.0,1,1,Dallas,40.0,8.0,15.0,31.0,2.0,42.0,84.0,12.0,15.0,104.0,10.0,8.0,21.0,16.0,Portland,1/29/2013_Portland_Dallas
9.0,22.0,16.0,5.0,33.0,85.0,17.0,23.0,15.0,18.0,92.0,6.0,17.0,52.0,0,0,Atlanta,36.0,10.0,26.0,26.0,8.0,36.0,75.0,11.0,18.0,93.0,3.0,10.0,18.0,17.0,Toronto,1/30/2013_Atlanta_Toronto
10.0,26.0,26.0,8.0,36.0,75.0,11.0,18.0,3.0,18.0,93.0,10.0,17.0,36.0,1,1,Toronto,52.0,9.0,22.0,16.0,5.0,33.0,85.0,17.0,23.0,92.0,15.0,6.0,18.0,17.0,Atlanta,1/30/2013_Atlanta_Toronto
6.0,17.0,13.0,1.0,29.0,73.0,17.0,26.0,11.0,19.0,81.0,11.0,18.0,38.0,0,0,Boston,38.0,5.0,16.0,22.0,4.0,39.0,73.0,16.0,20.0,99.0,6.0,9.0,22.0,16.0,Sacramento,1/30/2013_Boston_Sacramento
5.0,16.0,22.0,4.0,39.0,73.0,16.0,20.0,6.0,22.0,99.0,9.0,16.0,38.0,1,1,Sacramento,38.0,6.0,17.0,13.0,1.0,29.0,73.0,17.0,26.0,81.0,11.0,11.0,19.0,18.0,Boston,1/30/2013_Boston_Sacramento
11.0,19.0,21.0,3.0,43.0,83.0,8.0,14.0,13.0,20.0,105.0,10.0,13.0,38.0,0,1,Brooklyn,34.0,5.0,17.0,20.0,6.0,31.0,69.0,18.0,24.0,85.0,10.0,7.0,13.0,19.0,Miami,1/30/2013_Brooklyn_Miami
5.0,17.0,20.0,6.0,31.0,69.0,18.0,24.0,10.0,13.0,85.0,7.0,19.0,34.0,1,0,Miami,38.0,11.0,19.0,21.0,3.0,43.0,83.0,8.0,14.0,105.0,13.0,10.0,20.0,13.0,Brooklyn,1/30/2013_Brooklyn_Miami
8.0,27.0,22.0,6.0,39.0,81.0,24.0,35.0,10.0,29.0,110.0,11.0,21.0,42.0,0,0,Denver,40.0,8.0,28.0,21.0,7.0,42.0,82.0,26.0,36.0,118.0,9.0,9.0,23.0,20.0,Houston,1/30/2013_Denver_Houston
8.0,28.0,21.0,7.0,42.0,82.0,26.0,36.0,9.0,23.0,118.0,9.0,20.0,40.0,1,1,Houston,42.0,8.0,27.0,22.0,6.0,39.0,81.0,24.0,35.0,110.0,10.0,11.0,29.0,21.0,Denver,1/30/2013_Denver_Houston
3.0,18.0,11.0,10.0,32.0,88.0,12.0,27.0,16.0,17.0,79.0,8.0,13.0,44.0,0,0,Indiana,56.0,7.0,14.0,23.0,4.0,36.0,81.0,19.0,21.0,98.0,15.0,8.0,18.0,17.0,Detroit,1/30/2013_Indiana_Detroit
