3P_x,3PA_x,AST_x,BLK_x,FG_x,FGA_x,FT_x,FTA_x,ORB_x,DRB_x,PF_x,PTS_x,STL_x,TOV_x,TRB_x,Team_Win_x,opp_TRB_x,opp_3P_x,opp_3PA_x,opp_AST_x,opp_BLK_x,opp_FG_x,opp_FGA_x,opp_FT_x,opp_FTA_x,opp_PTS_x,opp_ORB_x,opp_DRB_x,opp_STL_x,opp_PF_x,opp_TOV_x,total_PTS_x,is_Home_x,Team_x,Game_Id,Date_x,Days_Since_x,game_Location_x,team_location_x,distance_From_Home_x,game_time_zone_x,team_time_zone_x,game_hour (et)_x,time_zone_diff_x,last_loc_x,distance_From_Last_Game_x,last_time_zone_x,time_zone_change_x,game_number_x,result_x,played_yesterday_x,played_diff_loc_yesterday_x,back_to_back_road_games_x,first_x,3P_y,3PA_y,AST_y,BLK_y,FG_y,FGA_y,FT_y,FTA_y,ORB_y,DRB_y,PF_y,PTS_y,STL_y,TOV_y,TRB_y,Team_Win_y,opp_TRB_y,opp_3P_y,opp_3PA_y,opp_AST_y,opp_BLK_y,opp_FG_y,opp_FGA_y,opp_FT_y,opp_FTA_y,opp_PTS_y,opp_ORB_y,opp_DRB_y,opp_STL_y,opp_PF_y,opp_TOV_y,total_PTS_y,is_Home_y,Team_y,Date_y,Days_Since_y,game_Location_y,team_location_y,distance_From_Home_y,game_time_zone_y,team_time_zone_y,game_hour (et)_y,time_zone_diff_y,last_loc_y,distance_From_Last_Game_y,last_time_zone_y,time_zone_change_y,game_number_y,result_y,played_yesterday_y,played_diff_loc_yesterday_y,back_to_back_road_games_y,first_y
4.69565217391,13.4130434783,22.8043478261,5.45652173913,35.5434782609,80.847826087,17.6956521739,22.652173913,12.4782608696,31.2391304348,19.8043478261,93.4782608696,7.19565217391,14.2173913043,43.7173913043,0,40.9130434783,5.32608695652,15.8695652174,18.0652173913,5.5652173913,34.652173913,81.1086956522,16.2826086957,21.8260869565,90.9130434783,11.6956521739,29.2173913043,7.41304347826,20.6086956522,13.5652173913,184.391304348,0,Chicago,2/1/2013_Brooklyn_Chicago,2013-02-01,2.0,Brooklyn,Chicago,1310,3,2,21,1,Milwaukee,1424.0,2.0,1.0,46,-4.0,False,False,False,0,7.6170212766,21.7872340426,20.1489361702,4.82978723404,35.1276595745,79.0,17.8936170213,24.0,12.3617021277,29.4255319149,18.2765957447,95.7659574468,7.1914893617,13.7659574468,41.7872340426,1,39.6808510638,6.3829787234,17.4042553191,21.3191489362,4.23404255319,37.1063829787,80.2765957447,13.9361702128,18.9574468085,94.5319148936,11.0,28.6808510638,7.44680851064,20.914893617,13.1914893617,190.29787234,1,Brooklyn,2013-02-01,2.0,Brooklyn,Brooklyn,0,3,3,19,0,Brooklyn,0.0,3.0,0.0,47,4.0,False,False,False,1
4.76595744681,13.5531914894,22.8723404255,5.44680851064,35.5957446809,81.1063829787,17.5106382979,22.4468085106,12.5957446809,31.3191489362,19.6808510638,93.4680851064,7.29787234043,14.0638297872,43.914893617,1,41.0,5.34042553191,15.9361702128,18.0425531915,5.59574468085,34.5744680851,81.0638297872,16.1063829787,21.6808510638,90.5957446809,11.7021276596,29.2978723404,7.31914893617,20.4255319149,13.5744680851,184.063829787,0,Chicago,2/2/2013_Atlanta_Chicago,2013-02-02,3.0,Atlanta,Chicago,1153,3,2,19,1,Brooklyn,1395.0,3.0,0.0,47,17.0,True,True,True,0,8.82608695652,23.1956521739,23.5217391304,4.95652173913,37.0869565217,80.8913043478,13.2173913043,19.0,9.71739130435,30.7826086957,18.0434782609,96.2173913043,8.19565217391,14.5217391304,40.5,0,43.3695652174,7.60869565217,20.1304347826,21.7826086957,4.69565217391,36.5217391304,82.347826087,15.2391304348,19.5869565217,95.8913043478,11.4782608696,31.8913043478,8.76086956522,18.8913043478,14.7608695652,192.108695652,1,Atlanta,2013-02-02,1.0,Atlanta,Atlanta,0,3,3,19,0,Atlanta,0.0,3.0,0.0,46,-17.0,False,False,False,1
4.86,13.84,22.88,5.36,35.72,81.4,17.36,22.18,12.7,30.78,19.64,93.66,7.22,13.88,43.48,1,41.14,5.4,15.96,18.42,5.78,35.02,80.96,16.28,21.86,91.72,11.84,29.3,7.3,20.34,13.52,185.38,0,Chicago,2/8/2013_Utah_Chicago,2013-02-08,2.0,Salt Lake City,Chicago,2249,1,2,20,-1,Denver,838.0,1.0,0.0,50,4.0,True,True,True,0,6.13725490196,16.7450980392,22.8431372549,6.45098039216,36.7450980392,81.5490196078,18.2549019608,24.0,12.1764705882,29.7843137255,21.5882352941,97.8823529412,8.27450980392,14.1176470588,41.9607843137,0,41.2941176471,6.86274509804,18.1960784314,20.9215686275,6.0,37.0,80.862745098,17.5490196078,23.5294117647,98.4117647059,11.4509803922,29.8431372549,7.86274509804,20.7647058824,14.1764705882,196.294117647,1,Utah,2013-02-08,1.0,Salt Lake City,Salt Lake City,0,1,1,20,0,Salt Lake City,0.0,1.0,0.0,51,-4.0,False,False,False,1
4.80392156863,13.8039215686,22.7843137255,5.35294117647,35.7450980392,81.3333333333,17.2745098039,22.137254902,12.7843137255,30.8039215686,19.7058823529,93.568627451,7.21568627451,13.9803921569,43.5882352941,0,40.8431372549,5.45098039216,15.9607843137,18.4705882353,5.6862745098,35.0980392157,80.8431372549,16.2941176471,21.8235294118,91.9411764706,11.6470588235,29.1960784314,7.35294117647,20.2941176471,13.4117647059,185.509803922,1,Chicago,2/11/2013_Chicago_San Antonio,2013-02-11,1.0,Chicago,Chicago,0,2,2,14,0,Salt Lake City,2249.0,1.0,1.0,51,-14.0,False,False,False,0,8.60377358491,22.2830188679,25.0,5.05660377358,39.641509434,81.2075471698,16.4528301887,20.7924528302,7.84905660377,32.9622641509,17.320754717,104.339622642,8.75471698113,14.0566037736,40.8113207547,1,42.3773584906,5.83018867925,17.7735849057,20.7735849057,4.60377358491,37.4150943396,84.5849056604,15.1320754717,19.9622641509,95.7924528302,11.2641509434,31.1132075472,8.05660377358,18.6037735849,14.5849056604,200.132075472,0,San Antonio,2013-02-11,3.0,Chicago,San Antonio,2000,2,2,12,0,Brooklyn,1310.0,3.0,-1.0,53,14.0,True,True,True,1
4.76923076923,13.8653846154,22.6346153846,5.32692307692,35.5769230769,81.1923076923,17.1730769231,22.0384615385,12.7884615385,30.9038461538,19.6923076923,93.0961538462,7.17307692308,14.0961538462,43.6923076923,0,40.8076923077,5.44230769231,15.9423076923,18.4615384615,5.65384615385,34.9615384615,80.75,16.1730769231,21.6346153846,91.5384615385,11.5769230769,29.2307692308,7.38461538462,20.3076923077,13.3461538462,184.634615385,0,Chicago,2/13/2013_Boston_Chicago,2013-02-13,2.0,Boston,Chicago,1583,3,2,13,1,Chicago,1583.0,2.0,1.0,52,-2.0,False,False,False,0,5.61538461538,16.5192307692,23.3461538462,4.26923076923,36.8076923077,80.4807692308,16.5961538462,21.1538461538,8.55769230769,31.4615384615,21.5384615385,95.8269230769,8.71153846154,13.8269230769,40.0192307692,1,43.6923076923,6.80769230769,19.8269230769,21.1730769231,4.82692307692,35.7884615385,81.3269230769,17.4038461538,24.0384615385,95.7884615385,11.3076923077,32.3846153846,7.84615384615,19.9615384615,15.1730769231,191.615384615,1,Boston,2013-02-13,2.0,Boston,Boston,0,3,3,15,0,Charlotte,1363.0,3.0,0.0,52,2.0,False,False,False,1
4.77358490566,13.8490566038,22.7735849057,5.33962264151,35.641509434,81.2452830189,17.0943396226,21.9433962264,12.8113207547,30.9433962264,19.679245283,93.1509433962,7.22641509434,14.1132075472,43.7547169811,1,40.7735849057,5.41509433962,15.9622641509,18.5471698113,5.67924528302,34.9622641509,80.8113207547,16.1132075472,21.6037735849,91.4528301887,11.5660377358,29.2075471698,7.39622641509,20.2264150943,13.3773584906,184.603773585,0,Chicago,2/19/2013_New Orleans_Chicago,2013-02-19,6.0,New Orleans,Chicago,1491,2,2,20,0,Boston,2442.0,3.0,-1.0,53,9.0,False,False,False,0,6.83333333333,18.3148148148,21.3333333333,5.48148148148,36.2037037037,80.037037037,14.7222222222,19.3148148148,11.1851851852,30.0925925926,20.4074074074,93.962962963,6.46296296296,13.8148148148,41.2777777778,0,40.2962962963,7.55555555556,20.9814814815,23.6296296296,5.96296296296,36.5925925926,79.1296296296,16.3148148148,21.962962963,97.0555555556,10.5185185185,29.7777777778,7.94444444444,18.6851851852,13.037037037,191.018518519,1,New Orleans,2013-02-19,6.0,New Orleans,New Orleans,0,2,2,19,0,New Orleans,0.0,2.0,0.0,54,-9.0,False,False,False,1
4.72222222222,13.7777777778,22.7222222222,5.31481481481,35.5,81.1296296296,16.9444444444,21.7407407407,12.8148148148,30.8518518519,19.5925925926,92.6666666667,7.27777777778,14.3333333333,43.6666666667,0,40.6851851852,5.37037037037,15.9074074074,18.5740740741,5.68518518519,35.0,80.6666666667,15.9814814815,21.462962963,91.3518518519,11.5,29.1851851852,7.51851851852,20.1296296296,13.4444444444,184.018518519,1,Chicago,2/21/2013_Chicago_Miami,2013-02-21,1.0,Chicago,Chicago,0,2,2,21,0,New Orleans,1491.0,2.0,0.0,54,-19.0,False,False,False,0,8.13461538462,21.1153846154,22.2307692308,4.98076923077,38.7307692308,78.5384615385,17.2884615385,22.7692307692,8.57692307692,30.1346153846,19.8076923077,102.884615385,8.57692307692,13.0192307692,38.7115384615,1,40.3269230769,7.69230769231,21.5576923077,20.1346153846,3.25,35.5576923077,80.6730769231,17.2884615385,22.2884615385,96.0961538462,10.9807692308,29.3461538462,7.55769230769,20.2692307692,14.6538461538,198.980769231,0,Miami,2013-02-21,2.0,Chicago,Miami,2220,2,3,20,-1,Atlanta,1153.0,3.0,-1.0,52,19.0,True,True,True,1
4.72727272727,13.7818181818,22.9818181818,5.34545454545,35.6181818182,81.1636363636,16.9272727273,21.7090909091,12.7636363636,30.9454545455,19.7090909091,92.8909090909,7.25454545455,14.1818181818,43.7090909091,1,40.7636363636,5.34545454545,15.9090909091,18.4727272727,5.69090909091,34.8181818182,80.5636363636,16.0727272727,21.7090909091,91.0545454545,11.5636363636,29.2,7.41818181818,20.0727272727,13.4181818182,183.945454545,0,Chicago,2/22/2013_Charlotte_Chicago,2013-02-22,2.0,Charlotte,Chicago,1217,3,2,19,1,Chicago,1217.0,2.0,1.0,55,30.0,True,True,False,0,5.81818181818,16.6727272727,18.8909090909,6.30909090909,34.2727272727,81.6545454545,19.3818181818,25.9272727273,11.5454545455,29.6909090909,19.4181818182,93.7454545455,7.05454545455,12.9818181818,41.2363636364,0,44.9090909091,8.69090909091,22.9454545455,25.5272727273,7.41818181818,38.9090909091,83.9090909091,16.0727272727,21.7636363636,102.581818182,12.4363636364,32.4727272727,6.8,21.6545454545,13.2909090909,196.327272727,1,Charlotte,2013-02-22,1.0,Charlotte,Charlotte,0,3,3,21,0,Charlotte,0.0,3.0,0.0,55,-30.0,False,False,False,1
4.71428571429,13.8571428571,22.8214285714,5.33928571429,35.4285714286,81.25,16.9464285714,21.75,12.8214285714,30.8928571429,19.6785714286,92.5178571429,7.30357142857,14.2321428571,43.7142857143,0,40.9642857143,5.35714285714,15.9285714286,18.4464285714,5.75,34.8392857143,80.5357142857,16.2142857143,21.8035714286,91.25,11.6071428571,29.3571428571,7.44642857143,20.0535714286,13.4821428571,183.767857143,0,Chicago,2/24/2013_Oklahoma City_Chicago,2013-02-24,2.0,Oklahoma City,Chicago,1278,2,2,18,0,Charlotte,1758.0,3.0,-1.0,56,-30.0,False,False,False,0,7.625,19.4642857143,21.9642857143,7.53571428571,38.2857142857,79.2857142857,22.375,26.8571428571,10.2321428571,32.7142857143,20.3392857143,106.571428571,8.42857142857,15.25,42.9464285714,1,40.6428571429,7.39285714286,20.9821428571,21.2321428571,4.17857142857,36.5892857143,85.0714285714,16.9464285714,21.8571428571,97.5178571429,12.0535714286,28.5892857143,8.46428571429,20.9821428571,14.5714285714,204.089285714,1,Oklahoma City,2013-02-24,2.0,Oklahoma City,Oklahoma City,0,2,2,18,0,Oklahoma City,0.0,2.0,0.0,56,30.0,False,False,False,1
4.78947368421,13.9824561404,23.0,5.38596491228,35.4912280702,81.1929824561,16.8421052632,21.6315789474,12.7894736842,30.7543859649,19.6315789474,92.6140350877,7.26315789474,14.2456140351,43.5438596491,0,40.9298245614,5.35087719298,15.9473684211,18.4385964912,5.73684210526,34.9298245614,80.5438596491,16.2105263158,21.7543859649,91.4210526316,11.6315789474,29.298245614,7.47368421053,20.0350877193,13.4210526316,184.035087719,1,Chicago,2/26/2013_Chicago_Cleveland,2013-02-26,2.0,Chicago,Chicago,0,2,2,19,0,Oklahoma City,1278.0,2.0,0.0,57,-3.0,False,False,False,0,7.14035087719,20.1929824561,20.4385964912,3.78947368421,36.6842105263,84.5614035088,17.1754385965,22.5263157895,12.649122807,28.3157894737,21.2105263158,97.6842105263,8.17543859649,13.4736842105,40.9649122807,1,41.8596491228,7.42105263158,19.4385964912,23.7368421053,7.15789473684,37.9122807018,79.350877193,17.9473684211,24.0526315789,101.192982456,11.0701754386,30.7894736842,7.56140350877,20.1929824561,15.2105263158,198.877192982,0,Cleveland,2013-02-26,2.0,Chicago,Cleveland,552,2,3,19,-1,Miami,2220.0,3.0,-1.0,57,3.0,False,False,False,1
4.77966101695,14.0,22.9661016949,5.57627118644,35.4745762712,81.0847457627,16.9491525424,21.6949152542,12.7118644068,30.8305084746,19.5762711864,92.6779661017,7.30508474576,14.2711864407,43.5423728814,1,40.9152542373,5.32203389831,15.8474576271,18.406779661,5.74576271186,34.8474576271,80.4745762712,16.1355932203,21.7627118644,91.1525423729,11.5762711864,29.3389830508,7.50847457627,20.1016949153,13.5254237288,183.830508475,1,Chicago,3/2/2013_Chicago_Brooklyn,2013-03-02,1.0,Chicago,Chicago,0,2,2,20,0,Chicago,0.0,2.0,0.0,59,11.0,False,False,False,0,7.71666666667,21.55,20.1166666667,4.8,34.9666666667,79.2833333333,17.3333333333,23.5166666667,12.4333333333,29.7833333333,18.2,94.9833333333,7.13333333333,13.95,42.2166666667,0,39.45,6.55,17.3833333333,21.3833333333,4.75,37.3666666667,80.3833333333,13.6333333333,18.6166666667,94.9166666667,10.5166666667,28.9333333333,7.48333333333,21.15,12.95,189.9,0,Brooklyn,2013-03-02,2.0,Chicago,Brooklyn,1310,2,3,20,-1,Brooklyn,1310.0,3.0,-1.0,60,-11.0,True,True,False,1
4.90163934426,14.1803278689,23.0,5.55737704918,35.4262295082,81.2295081967,16.7540983607,21.4098360656,12.6557377049,30.6885245902,19.6229508197,92.5081967213,7.3606557377,14.1147540984,43.3442622951,0,41.0327868852,5.37704918033,15.7704918033,18.4754098361,5.77049180328,34.9016393443,80.2131147541,16.2295081967,21.8852459016,91.4098360656,11.4426229508,29.5901639344,7.54098360656,19.9344262295,13.5081967213,183.918032787,0,Chicago,3/6/2013_San Antonio_Chicago,2013-03-06,3.0,San Antonio,Chicago,2000,2,2,20,0,Indianapolis,1887.0,3.0,-1.0,61,-18.0,False,False,False,0,8.38709677419,21.8870967742,25.2580645161,5.29032258065,39.6290322581,81.1451612903,17.0967741935,21.7096774194,7.87096774194,33.3548387097,17.5,104.741935484,8.77419354839,14.1451612903,41.2258064516,1,42.5322580645,5.77419354839,17.6774193548,21.0,4.45161290323,37.1290322581,85.1129032258,15.5,20.2580645161,95.5322580645,11.3870967742,31.1451612903,8.03225806452,19.0483870968,14.5806451613,200.274193548,1,San Antonio,2013-03-06,3.0,San Antonio,San Antonio,0,2,2,20,0,San Antonio,0.0,2.0,0.0,62,18.0,False,False,False,1
4.88709677419,14.2258064516,22.935483871,5.48387096774,35.3387096774,81.2258064516,16.8870967742,21.5483870968,12.7903225806,30.6612903226,19.564516129,92.4516129032,7.37096774194,14.064516129,43.4516129032,1,41.1129032258,5.32258064516,15.6774193548,18.4677419355,5.85483870968,34.935483871,80.2258064516,16.1612903226,21.8225806452,91.3548387097,11.5322580645,29.5806451613,7.51612903226,19.9677419355,13.5161290323,183.806451613,1,Chicago,3/8/2013_Chicago_Utah,2013-03-08,2.0,Chicago,Chicago,0,2,2,19,0,San Antonio,2000.0,2.0,0.0,62,1.0,False,False,False,0,5.95161290323,16.5322580645,22.6774193548,6.53225806452,37.0483870968,82.1451612903,18.4838709677,24.1290322581,12.564516129,30.0161290323,21.5967741935,98.5322580645,8.27419354839,14.4193548387,42.5806451613,0,41.1774193548,6.8064516129,18.3870967742,20.8870967742,6.0,37.0322580645,81.1935483871,17.7741935484,23.7741935484,98.6451612903,11.564516129,29.6129032258,8.03225806452,20.7258064516,14.0967741935,197.177419355,0,Utah,2013-03-08,2.0,Chicago,Salt Lake City,2249,2,1,19,1,Cleveland,552.0,3.0,-1.0,62,-1.0,False,False,False,1
4.87301587302,14.253968254,22.8412698413,5.46031746032,35.3015873016,81.3492063492,16.7936507937,21.3968253968,12.873015873,30.619047619,19.5238095238,92.2698412698,7.38095238095,14.0476190476,43.4920634921,0,41.253968254,5.31746031746,15.8412698413,18.5079365079,5.90476190476,35.0,80.3174603175,16.0158730159,21.6984126984,91.3333333333,11.6507936508,29.6031746032,7.47619047619,19.9047619048,13.5079365079,183.603174603,0,Chicago,3/10/2013_LA Lakers_Chicago,2013-03-10,2.0,Los Angeles,Chicago,3244,0,2,20,-2,Chicago,3244.0,2.0,-2.0,63,-9.0,False,False,False,0,8.78125,24.5,22.046875,5.203125,37.390625,81.265625,18.921875,27.390625,11.65625,33.015625,18.265625,102.484375,7.109375,14.875,44.671875,1,42.421875,7.265625,20.3125,23.65625,5.0625,39.734375,87.234375,14.609375,20.0625,101.34375,11.578125,30.84375,8.71875,22.921875,12.65625,203.828125,1,LA Lakers,2013-03-10,2.0,Los Angeles,Los Angeles,0,0,0,20,0,Los Angeles,0.0,0.0,0.0,64,9.0,False,False,False,1
4.91044776119,14.4776119403,23.0597014925,5.40298507463,35.5970149254,81.7313432836,16.6119402985,21.1194029851,12.7611940299,30.5970149254,19.5223880597,92.7164179104,7.31343283582,14.0,43.3582089552,0,41.3582089552,5.4328358209,16.0597014925,18.5671641791,5.85074626866,35.3880597015,80.6417910448,16.1492537313,21.7910447761,92.3582089552,11.5820895522,29.776119403,7.49253731343,19.7313432836,13.3582089552,185.074626866,1,Chicago,3/21/2013_Chicago_Portland,2013-03-21,2.0,Chicago,Chicago,0,2,2,17,0,Chicago,0.0,2.0,0.0,67,-10.0,False,False,False,0,8.30882352941,23.5441176471,21.6911764706,4.69117647059,36.9117647059,82.1470588235,16.1764705882,20.7205882353,11.0882352941,30.5441176471,18.5588235294,98.3088235294,6.80882352941,14.2647058824,41.6323529412,1,42.1323529412,6.25,18.3970588235,23.5588235294,4.19117647059,38.8970588235,83.1617647059,15.5294117647,20.4852941176,99.5735294118,11.0735294118,31.0588235294,8.29411764706,19.0147058824,12.8235294118,197.882352941,0,Portland,2013-03-21,3.0,Chicago,Portland,3410,2,0,15,2,Milwaukee,148.0,2.0,0.0,68,10.0,False,False,False,1
4.95652173913,14.5942028986,23.0579710145,5.36231884058,35.6666666667,81.8260869565,16.5072463768,21.0724637681,12.8550724638,30.6666666667,19.5072463768,92.7971014493,7.26086956522,13.9420289855,43.5217391304,1,41.2463768116,5.4347826087,15.9710144928,18.6086956522,5.8115942029,35.3623188406,80.5652173913,16.1449275362,21.7826086957,92.3043478261,11.4637681159,29.7826086957,7.50724637681,19.7246376812,13.2608695652,185.101449275,0,Chicago,3/24/2013_Minnesota_Chicago,2013-03-24,2.0,Minneapolis,Chicago,658,2,2,22,0,Chicago,658.0,2.0,0.0,69,7.0,True,True,False,0,5.26470588235,17.8823529412,22.0588235294,4.97058823529,35.6029411765,81.6470588235,18.3529411765,25.0882352941,12.3235294118,30.2647058824,18.6617647059,94.8235294118,8.11764705882,14.4264705882,42.5882352941,0,42.2794117647,6.98529411765,19.3529411765,22.2352941176,5.89705882353,37.7794117647,81.4411764706,15.25,20.2941176471,97.7941176471,10.9264705882,31.3529411765,8.08823529412,22.7647058824,14.9852941176,192.617647059,1,Minnesota,2013-03-24,1.0,Minneapolis,Minneapolis,0,2,2,19,0,Phoenix,2653.0,1.0,1.0,68,-7.0,False,False,False,1
5.0,14.7,23.1142857143,5.32857142857,35.7285714286,81.8714285714,16.4571428571,21.0285714286,12.8428571429,30.6714285714,19.4857142857,92.9142857143,7.28571428571,14.0,43.5142857143,1,41.1,5.45714285714,16.0285714286,18.5571428571,5.9,35.3857142857,80.5142857143,16.1428571429,21.8,92.3714285714,11.3857142857,29.7142857143,7.55714285714,19.6857142857,13.2571428571,185.285714286,1,Chicago,3/27/2013_Chicago_Miami,2013-03-27,2.0,Chicago,Chicago,0,2,2,19,0,Minneapolis,658.0,2.0,0.0,70,4.0,False,False,False,0,8.28169014085,21.1690140845,22.8169014085,5.2676056338,38.7464788732,78.1408450704,17.6478873239,23.2394366197,8.30985915493,30.1267605634,18.8450704225,103.422535211,8.91549295775,12.9718309859,38.4366197183,0,40.3802816901,7.67605633803,21.8873239437,20.5070422535,3.28169014085,35.6901408451,81.0422535211,16.5070422535,21.3521126761,95.5633802817,11.2816901408,29.0985915493,7.77464788732,20.5915492958,14.9295774648,198.985915493,0,Miami,2013-03-27,3.0,Chicago,Miami,2220,2,3,19,-1,Orlando,1858.0,3.0,-1.0,71,-4.0,False,False,False,1
5.13888888889,14.9027777778,23.0694444444,5.29166666667,35.6805555556,81.7638888889,16.5138888889,21.25,12.7777777778,30.5833333333,19.3888888889,93.0138888889,7.30555555556,13.9027777778,43.3611111111,1,41.125,5.48611111111,16.0555555556,18.6805555556,5.93055555556,35.4583333333,80.375,16.0972222222,21.75,92.5,11.3055555556,29.8194444444,7.45833333333,19.6944444444,13.2638888889,185.513888889,1,Chicago,3/31/2013_Chicago_Detroit,2013-03-31,2.0,Chicago,Chicago,0,2,2,19,0,Dallas,1559.0,2.0,0.0,72,1.0,True,True,False,0,6.22972972973,17.5135135135,21.0810810811,5.10810810811,35.972972973,81.027027027,15.6756756757,22.5,12.1351351351,30.1891891892,19.6351351351,93.8513513514,6.81081081081,14.4594594595,42.3243243243,0,42.3243243243,7.48648648649,20.5540540541,22.4054054054,5.71621621622,37.2567567568,81.3378378378,16.8648648649,22.1756756757,98.8648648649,11.2432432432,31.0810810811,8.36486486486,19.7972972973,12.9054054054,192.716216216,0,Detroit,2013-03-31,1.0,Chicago,Detroit,463,2,3,19,-1,Detroit,463.0,3.0,-1.0,74,-1.0,False,False,False,1
5.13698630137,15.0136986301,23.0410958904,5.24657534247,35.6712328767,81.8630136986,16.4383561644,21.1780821918,12.7671232877,30.6164383562,19.397260274,92.9178082192,7.28767123288,13.8082191781,43.3835616438,0,41.2602739726,5.49315068493,16.0136986301,18.7260273973,5.90410958904,35.4246575342,80.3424657534,16.1232876712,21.8082191781,92.4657534247,11.2876712329,29.9726027397,7.39726027397,19.6164383562,13.2191780822,185.383561644,0,Chicago,4/2/2013_Washington_Chicago,2013-04-02,2.0,Washington DC,Chicago,1129,3,2,19,1,Chicago,1129.0,2.0,1.0,73,-4.0,False,False,False,0,6.68918918919,18.3108108108,21.8918918919,4.54054054054,35.4324324324,81.6216216216,15.5540540541,21.1486486486,10.9189189189,32.6081081081,20.6486486486,93.1081081081,7.16216216216,14.6891891892,43.527027027,1,44.1891891892,7.02702702703,20.3918918919,21.5,4.5,35.6486486486,81.7567567568,16.9594594595,22.9864864865,95.2837837838,11.1216216216,33.0675675676,7.7972972973,19.0540540541,13.8513513514,188.391891892,1,Washington,2013-04-02,2.0,Washington DC,Washington DC,0,3,3,19,0,Washington DC,0.0,3.0,0.0,74,4.0,False,False,False,1
5.12162162162,14.9594594595,23.0135135135,5.22972972973,35.7027027027,81.8648648649,16.3783783784,21.1486486486,12.7702702703,30.6486486486,19.5135135135,92.9054054054,7.25675675676,13.7972972973,43.4189189189,1,41.1081081081,5.48648648649,15.972972973,18.7027027027,5.86486486486,35.3648648649,80.2027027027,16.2162162162,21.9189189189,92.4324324324,11.2297297297,29.8783783784,7.40540540541,19.6081081081,13.2567567568,185.337837838,0,Chicago,4/4/2013_Brooklyn_Chicago,2013-04-04,1.0,Brooklyn,Chicago,1310,3,2,21,1,Washington DC,368.0,3.0,0.0,74,2.0,False,False,False,0,7.66666666667,21.4133333333,20.3866666667,4.77333333333,35.5866666667,79.44,17.44,23.76,12.6666666667,30.0133333333,18.1333333333,96.28,7.12,14.0266666667,42.68,0,39.12,6.38666666667,17.4133333333,21.56,4.81333333333,37.4533333333,80.7466666667,13.6933333333,18.8266666667,94.9866666667,10.72,28.4,7.49333333333,21.32,12.7733333333,191.266666667,1,Brooklyn,2013-04-04,2.0,Brooklyn,Brooklyn,0,3,3,13,0,Cleveland,783.0,3.0,0.0,75,-2.0,True,True,False,1
5.16,15.0266666667,22.96,5.24,35.6666666667,81.8666666667,16.3333333333,21.0533333333,12.72,30.6133333333,19.4133333333,92.8266666667,7.29333333333,13.76,43.3333333333,1,41.16,5.46666666667,15.8933333333,18.6933333333,5.88,35.3466666667,80.2,16.1866666667,21.8533333333,92.3466666667,11.2133333333,29.9466666667,7.38666666667,19.5466666667,13.2533333333,185.173333333,1,Chicago,4/5/2013_Chicago_Orlando,2013-04-05,2.0,Chicago,Chicago,0,2,2,19,0,Brooklyn,1310.0,3.0,-1.0,75,1.0,True,True,False,0,6.33766233766,19.1038961039,22.8701298701,4.37662337662,37.6883116883,84.038961039,12.5064935065,16.3116883117,10.6233766234,31.8051948052,19.5194805195,94.2207792208,6.42857142857,13.8961038961,42.4285714286,0,42.7402597403,7.41558441558,20.961038961,23.4415584416,5.07792207792,38.5194805195,83.3506493506,16.4545454545,22.2077922078,100.909090909,10.8441558442,31.8961038961,7.20779220779,16.3766233766,12.012987013,195.12987013,0,Orlando,2013-04-05,1.0,Chicago,Orlando,1858,2,3,19,-1,San Antonio,2000.0,2.0,0.0,77,-1.0,False,False,False,1
5.13157894737,15.0263157895,22.9210526316,5.23684210526,35.6315789474,81.75,16.3289473684,21.1052631579,12.6578947368,30.5394736842,19.3947368421,92.7236842105,7.28947368421,13.7236842105,43.1973684211,0,41.1447368421,5.51315789474,15.9210526316,18.7763157895,5.82894736842,35.3947368421,80.1052631579,16.1315789474,21.7894736842,92.4342105263,11.1710526316,29.9736842105,7.36842105263,19.5921052632,13.25,185.157894737,0,Chicago,4/7/2013_Detroit_Chicago,2013-04-07,1.0,Detroit,Chicago,463,3,2,22,1,Chicago,463.0,2.0,1.0,76,-14.0,False,False,False,0,6.24358974359,17.5384615385,21.1666666667,4.97435897436,36.1282051282,80.9487179487,15.6794871795,22.4871794872,12.1666666667,30.0641025641,19.7179487179,94.1794871795,6.84615384615,14.4871794872,42.2307692308,1,41.8717948718,7.41025641026,20.3974358974,22.3717948718,5.78205128205,37.2179487179,81.1153846154,16.9230769231,22.2564102564,98.7692307692,11.0897435897,30.7820512821,8.39743589744,19.8205128205,12.8846153846,192.948717949,1,Detroit,2013-04-07,2.0,Detroit,Detroit,0,3,3,19,0,Minneapolis,1123.0,2.0,1.0,78,14.0,True,True,False,1
