,+/1,3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,minutes,name,opp_score,result,started,team_score
546,-8,2,5,2,0,4/4/2017,6,11,4,5,4/4/2017_New Orleans_Denver,2,New Orleans,5,18,0,1,7,Denver,25:26,Wilson Chandler,131,winner,False,134
547,,,,,,4/4/2017,,,,,4/4/2017_New Orleans_Denver,,New Orleans,,,,,,Denver,DNP,Mike Miller,131,winner,False,134
548,,,,,,4/4/2017,,,,,4/4/2017_New Orleans_Denver,,New Orleans,,,,,,Denver,DNP,Malik Beasley,131,winner,False,134
549,,,,,,4/4/2017,,,,,4/4/2017_New Orleans_Denver,,New Orleans,,,,,,Denver,DNP,Roy Hibbert,131,winner,False,134
550,,,,,,4/4/2017,,,,,4/4/2017_New Orleans_Denver,,New Orleans,,,,,,Denver,DNP,Jameer Nelson,131,winner,False,134
551,,,,,,4/4/2017,,,,,4/4/2017_New Orleans_Denver,,New Orleans,,,,,,Denver,DNP,Juan Hernangomez,131,winner,False,134
552,0,5,7,0,1,4/4/2017,5,11,0,0,4/4/2017_Denver_New Orleans,2,Denver,4,15,1,0,4,New Orleans,41:28,Solomon Hill,134,loser,True,131
553,+9,2,5,0,4,4/4/2017,18,31,3,3,4/4/2017_Denver_New Orleans,2,Denver,3,41,1,0,5,New Orleans,40:46,Anthony Davis,134,loser,True,131
554,+7,2,6,13,1,4/4/2017,6,13,4,4,4/4/2017_Denver_New Orleans,0,Denver,0,18,1,3,4,New Orleans,39:27,Jrue Holiday,134,loser,True,131
555,-5,3,8,9,1,4/4/2017,10,22,7,8,4/4/2017_Denver_New Orleans,5,Denver,6,30,1,2,14,New Orleans,35:59,DeMarcus Cousins,134,loser,True,131
556,-4,0,0,4,0,4/4/2017,1,3,0,0,4/4/2017_Denver_New Orleans,0,Denver,0,2,1,0,3,New Orleans,15:45,Tim Frazier,134,loser,True,131
557,0,1,2,3,1,4/4/2017,6,9,0,1,4/4/2017_Denver_New Orleans,0,Denver,1,13,0,0,3,New Orleans,27:37,E'Twaun Moore,134,loser,False,131
558,-10,1,1,0,0,4/4/2017,1,1,0,0,4/4/2017_Denver_New Orleans,0,Denver,0,3,0,0,0,New Orleans,18:42,Dante Cunningham,134,loser,False,131
559,-15,0,3,1,0,4/4/2017,4,9,1,1,4/4/2017_Denver_New Orleans,0,Denver,2,9,0,2,0,New Orleans,16:34,Jordan Crawford,134,loser,False,131
560,+3,0,0,0,0,4/4/2017,0,1,0,0,4/4/2017_Denver_New Orleans,1,Denver,0,0,0,0,2,New Orleans,3:42,Alexis Ajinca,134,loser,False,131
561,,,,,,4/4/2017,,,,,4/4/2017_Denver_New Orleans,,Denver,,,,,,New Orleans,DNP,Donatas Motiejunas,134,loser,False,131
562,,,,,,4/4/2017,,,,,4/4/2017_Denver_New Orleans,,Denver,,,,,,New Orleans,DNP,Omer Asik,134,loser,False,131
563,,,,,,4/4/2017,,,,,4/4/2017_Denver_New Orleans,,Denver,,,,,,New Orleans,DNP,Cheick Diallo,134,loser,False,131
564,,,,,,4/4/2017,,,,,4/4/2017_Denver_New Orleans,,Denver,,,,,,New Orleans,DNP,Quinn Cook,134,loser,False,131
565,-6,1,3,4,2,4/4/2017,9,18,7,9,4/4/2017_New York_Chicago,1,New York,4,26,1,3,3,Chicago,39:39,Jimmy Butler,100,loser,True,91
566,-5,2,8,0,0,4/4/2017,7,16,5,5,4/4/2017_New York_Chicago,3,New York,2,21,0,1,10,Chicago,35:57,Nikola Mirotic,100,loser,True,91
567,-10,0,0,1,2,4/4/2017,5,12,1,1,4/4/2017_New York_Chicago,3,New York,0,11,1,2,4,Chicago,33:06,Robin Lopez,100,loser,True,91
568,-21,1,2,9,0,4/4/2017,2,6,0,0,4/4/2017_New York_Chicago,2,New York,0,5,0,2,7,Chicago,24:54,Rajon Rondo,100,loser,True,91
569,-15,0,3,1,0,4/4/2017,0,5,0,0,4/4/2017_New York_Chicago,0,New York,2,0,0,1,2,Chicago,17:24,Paul Zipser,100,loser,True,91
570,-3,1,5,1,1,4/4/2017,1,7,0,0,4/4/2017_New York_Chicago,0,New York,1,3,0,0,4,Chicago,23:01,Denzel Valentine,100,loser,False,91
571,+18,1,3,1,0,4/4/2017,3,7,8,8,4/4/2017_New York_Chicago,0,New York,1,15,2,0,0,Chicago,18:55,Anthony Morrow,100,loser,False,91
572,-1,0,1,0,0,4/4/2017,4,8,0,0,4/4/2017_New York_Chicago,2,New York,2,8,0,1,3,Chicago,17:02,Bobby Portis,100,loser,False,91
573,+3,0,1,2,0,4/4/2017,0,3,0,0,4/4/2017_New York_Chicago,0,New York,0,0,1,1,1,Chicago,13:31,Michael Carter-Williams,100,loser,False,91
574,-2,0,0,1,0,4/4/2017,1,2,0,0,4/4/2017_New York_Chicago,0,New York,1,2,1,2,3,Chicago,9:56,Joffrey Lauvergne,100,loser,False,91
575,-3,0,1,2,0,4/4/2017,0,1,0,0,4/4/2017_New York_Chicago,0,New York,2,0,1,1,0,Chicago,6:36,Jerian Grant,100,loser,False,91
576,,,,,,4/4/2017,,,,,4/4/2017_New York_Chicago,,New York,,,,,,Chicago,DNP,Isaiah Canaan,100,loser,False,91
577,,,,,,4/4/2017,,,,,4/4/2017_New York_Chicago,,New York,,,,,,Chicago,DNP,Cristiano Felicio,100,loser,False,91
578,+2,2,8,2,0,4/4/2017,9,25,3,4,4/4/2017_Chicago_New York,1,Chicago,4,23,0,3,8,New York,37:19,Carmelo Anthony,91,winner,True,100
579,+2,1,2,6,1,4/4/2017,4,7,0,1,4/4/2017_Chicago_New York,0,Chicago,3,9,1,4,3,New York,37:18,Ron Baker,91,winner,True,100
580,+5,0,2,3,0,4/4/2017,6,12,2,2,4/4/2017_Chicago_New York,2,Chicago,5,14,0,2,4,New York,33:09,Courtney Lee,91,winner,True,100
581,+12,0,1,1,1,4/4/2017,5,10,3,5,4/4/2017_Chicago_New York,4,Chicago,2,13,2,1,12,New York,32:58,Maurice Ndour,91,winner,True,100
582,+14,0,0,3,0,4/4/2017,4,11,0,0,4/4/2017_Chicago_New York,4,Chicago,4,8,0,1,9,New York,21:22,Willy Hernangomez,91,winner,True,100
583,-5,0,0,5,5,4/4/2017,4,6,0,0,4/4/2017_Chicago_New York,5,Chicago,2,8,0,2,13,New York,26:38,Kyle O'Quinn,91,winner,False,100
584,+7,2,5,3,0,4/4/2017,5,8,0,0,4/4/2017_Chicago_New York,0,Chicago,0,12,0,0,4,New York,21:27,Justin Holiday,91,winner,False,100
585,+1,1,3,2,0,4/4/2017,5,7,0,2,4/4/2017_Chicago_New York,0,Chicago,0,11,1,1,0,New York,19:07,Mindaugas Kuzminskas,91,winner,False,100
586,+8,0,2,0,1,4/4/2017,0,2,2,2,4/4/2017_Chicago_New York,0,Chicago,1,2,0,0,1,New York,5:51,Chasson Randle,91,winner,False,100
587,-1,0,0,1,0,4/4/2017,0,1,0,0,4/4/2017_Chicago_New York,0,Chicago,1,0,0,0,0,New York,4:51,Sasha Vujacic,91,winner,False,100
588,,,,,,4/4/2017,,,,,4/4/2017_Chicago_New York,,Chicago,,,,,,New York,DNP,Marshall Plumlee,91,winner,False,100
589,,,,,,4/4/2017,,,,,4/4/2017_Chicago_New York,,Chicago,,,,,,New York,DNP,Joakim Noah,91,winner,False,100
590,-24,0,1,4,3,4/4/2017,3,10,5,8,4/4/2017_Oklahoma City_Milwaukee,4,Oklahoma City,2,11,0,4,10,Milwaukee,24:26,Giannis Antetokounmpo,110,loser,True,79
591,-12,0,2,0,0,4/4/2017,2,8,3,5,4/4/2017_Oklahoma City_Milwaukee,2,Oklahoma City,3,7,1,1,7,Milwaukee,24:21,Thon Maker,110,loser,True,79
592,-19,0,2,1,0,4/4/2017,1,4,0,0,4/4/2017_Oklahoma City_Milwaukee,0,Oklahoma City,2,2,3,0,2,Milwaukee,23:58,Tony Snell,110,loser,True,79
593,-16,1,3,2,0,4/4/2017,4,11,0,0,4/4/2017_Oklahoma City_Milwaukee,0,Oklahoma City,1,9,1,1,2,Milwaukee,23:46,Khris Middleton,110,loser,True,79
594,-15,0,0,2,0,4/4/2017,1,3,0,0,4/4/2017_Oklahoma City_Milwaukee,0,Oklahoma City,2,2,1,0,1,Milwaukee,17:25,Matthew Dellavedova,110,loser,True,79
595,-21,0,2,3,1,4/4/2017,2,8,2,3,4/4/2017_Oklahoma City_Milwaukee,0,Oklahoma City,1,6,2,2,2,Milwaukee,29:56,Gary Payton,110,loser,False,79
596,-10,1,3,0,0,4/4/2017,2,9,0,0,4/4/2017_Oklahoma City_Milwaukee,0,Oklahoma City,1,5,0,0,3,Milwaukee,24:18,Mirza Teletovic,110,loser,False,79
597,-10,1,3,1,0,4/4/2017,3,6,3,4,4/4/2017_Oklahoma City_Milwaukee,1,Oklahoma City,3,10,0,0,5,Milwaukee,19:26,Spencer Hawes,110,loser,False,79
598,-10,0,0,0,0,4/4/2017,4,6,0,0,4/4/2017_Oklahoma City_Milwaukee,3,Oklahoma City,3,8,0,3,5,Milwaukee,16:13,Greg Monroe,110,loser,False,79
599,-6,0,0,1,0,4/4/2017,0,1,0,0,4/4/2017_Oklahoma City_Milwaukee,0,Oklahoma City,0,0,0,0,0,Milwaukee,12:41,Jason Terry,110,loser,False,79
600,-1,0,2,1,0,4/4/2017,2,7,1,2,4/4/2017_Oklahoma City_Milwaukee,0,Oklahoma City,0,5,1,0,0,Milwaukee,12:00,Rashad Vaughn,110,loser,False,79
601,-11,0,0,1,1,4/4/2017,5,8,4,4,4/4/2017_Oklahoma City_Milwaukee,0,Oklahoma City,1,14,0,0,1,Milwaukee,11:30,Michael Beasley,110,loser,False,79
602,,,,,,4/4/2017,,,,,4/4/2017_Oklahoma City_Milwaukee,,Oklahoma City,,,,,,Milwaukee,DNP,Malcolm Brogdon,110,loser,False,79
603,+24,0,3,4,3,4/4/2017,2,6,0,0,4/4/2017_Milwaukee_Oklahoma City,0,Milwaukee,1,4,2,1,5,Oklahoma City,27:33,Andre Roberson,79,winner,True,110
604,+19,2,4,13,0,4/4/2017,4,12,2,2,4/4/2017_Milwaukee_Oklahoma City,3,Milwaukee,2,12,2,3,13,Oklahoma City,27:05,Russell Westbrook,79,winner,True,110
605,+24,1,5,4,0,4/4/2017,2,7,3,4,4/4/2017_Milwaukee_Oklahoma City,0,Milwaukee,1,8,1,2,2,Oklahoma City,25:05,Victor Oladipo,79,winner,True,110
606,+21,0,0,1,0,4/4/2017,4,7,1,2,4/4/2017_Milwaukee_Oklahoma City,4,Milwaukee,2,9,0,1,5,Oklahoma City,23:36,Steven Adams,79,winner,True,110
607,+19,0,0,0,1,4/4/2017,5,7,2,2,4/4/2017_Milwaukee_Oklahoma City,0,Milwaukee,0,12,1,0,3,Oklahoma City,20:02,Taj Gibson,79,winner,True,110
608,+10,0,3,2,1,4/4/2017,4,9,1,2,4/4/2017_Milwaukee_Oklahoma City,0,Milwaukee,0,9,0,0,1,Oklahoma City,22:26,Doug McDermott,79,winner,False,110
609,+12,0,1,3,1,4/4/2017,4,6,2,2,4/4/2017_Milwaukee_Oklahoma City,1,Milwaukee,0,10,0,1,7,Oklahoma City,20:55,Semaj Christon,79,winner,False,110
610,+18,2,2,1,1,4/4/2017,3,6,3,4,4/4/2017_Milwaukee_Oklahoma City,0,Milwaukee,3,11,0,1,5,Oklahoma City,16:05,Domantas Sabonis,79,winner,False,110
611,+15,0,0,0,0,4/4/2017,6,8,5,5,4/4/2017_Milwaukee_Oklahoma City,2,Milwaukee,3,17,3,2,5,Oklahoma City,14:45,Enes Kanter,79,winner,False,110
612,-6,0,3,0,0,4/4/2017,2,5,0,0,4/4/2017_Milwaukee_Oklahoma City,0,Milwaukee,4,4,0,1,1,Oklahoma City,11:53,Jerami Grant,79,winner,False,110
613,+10,4,6,0,0,4/4/2017,4,6,0,0,4/4/2017_Milwaukee_Oklahoma City,0,Milwaukee,0,12,0,1,1,Oklahoma City,11:44,Alex Abrines,79,winner,False,110
614,-5,0,0,0,0,4/4/2017,0,3,0,0,4/4/2017_Milwaukee_Oklahoma City,1,Milwaukee,2,0,0,0,4,Oklahoma City,9:39,Nick Collison,79,winner,False,110
615,-6,0,1,1,0,4/4/2017,0,2,2,2,4/4/2017_Milwaukee_Oklahoma City,0,Milwaukee,2,2,0,0,1,Oklahoma City,9:12,Norris Cole,79,winner,False,110
616,+21,2,2,7,0,4/4/2017,6,10,2,3,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,3,16,2,5,5,Brooklyn,23:04,Jeremy Lin,118,winner,True,141
617,+21,2,2,1,3,4/4/2017,4,5,6,6,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,1,16,0,1,4,Brooklyn,23:04,Brook Lopez,118,winner,True,141
618,+21,0,1,2,0,4/4/2017,5,6,2,4,4/4/2017_Philadelphia_Brooklyn,1,Philadelphia,1,12,0,1,3,Brooklyn,21:03,Rondae Hollis-Jefferson,118,winner,True,141
619,+26,1,3,7,1,4/4/2017,3,5,0,0,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,1,7,1,2,4,Brooklyn,19:26,Caris LeVert,118,winner,True,141
620,+14,2,5,2,0,4/4/2017,2,5,6,6,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,2,12,2,1,3,Brooklyn,19:03,Randy Foye,118,winner,True,141
621,+2,1,2,7,0,4/4/2017,4,5,4,4,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,0,13,2,2,2,Brooklyn,24:56,Spencer Dinwiddie,118,winner,False,141
622,-6,3,5,1,1,4/4/2017,5,9,1,2,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,2,14,0,1,2,Brooklyn,23:12,K.J. McDaniels,118,winner,False,141
623,-5,0,1,2,0,4/4/2017,5,6,4,4,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,0,14,1,1,2,Brooklyn,22:26,Archie Goodwin,118,winner,False,141
624,+12,0,1,2,0,4/4/2017,4,7,0,0,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,1,8,0,0,5,Brooklyn,17:38,Trevor Booker,118,winner,False,141
625,+13,1,3,0,0,4/4/2017,2,5,0,0,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,1,5,0,2,3,Brooklyn,12:56,Quincy Acy,118,winner,False,141
626,-11,1,2,2,0,4/4/2017,3,6,2,2,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,2,9,0,0,0,Brooklyn,12:00,Justin Hamilton,118,winner,False,141
627,+17,3,4,3,0,4/4/2017,4,5,2,2,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,0,13,1,1,3,Brooklyn,11:53,Sean Kilpatrick,118,winner,False,141
628,-10,0,0,0,0,4/4/2017,1,1,0,0,4/4/2017_Philadelphia_Brooklyn,0,Philadelphia,4,2,0,0,0,Brooklyn,9:19,Andrew Nicholson,118,winner,False,141
629,-13,3,11,3,0,4/4/2017,6,15,4,4,4/4/2017_Brooklyn_Philadelphia,0,Brooklyn,3,19,3,0,3,Philadelphia,37:46,Timothe Luwawu-Cabarrot,141,loser,True,118
630,-20,1,2,7,1,4/4/2017,5,12,2,2,4/4/2017_Brooklyn_Philadelphia,0,Brooklyn,0,13,1,1,2,Philadelphia,33:59,T.J. McConnell,141,loser,True,118
631,-5,3,5,3,0,4/4/2017,4,7,2,3,4/4/2017_Brooklyn_Philadelphia,1,Brooklyn,1,13,0,1,2,Philadelphia,30:27,Justin Anderson,141,loser,True,118
632,-18,2,3,4,3,4/4/2017,7,11,0,0,4/4/2017_Brooklyn_Philadelphia,1,Brooklyn,2,16,1,2,6,Philadelphia,24:04,Richaun Holmes,141,loser,True,118
633,-16,1,5,2,0,4/4/2017,4,9,1,2,4/4/2017_Brooklyn_Philadelphia,1,Brooklyn,1,10,1,2,3,Philadelphia,19:09,Dario Saric,141,loser,True,118
634,-5,1,2,3,0,4/4/2017,4,10,1,3,4/4/2017_Brooklyn_Philadelphia,5,Brooklyn,4,10,1,0,7,Philadelphia,27:54,Alex Poythress,141,loser,False,118
635,-12,0,5,6,0,4/4/2017,1,9,2,2,4/4/2017_Brooklyn_Philadelphia,0,Brooklyn,5,4,0,4,4,Philadelphia,24:11,Nik Stauskas,141,loser,False,118
636,-19,1,4,1,0,4/4/2017,3,10,2,3,4/4/2017_Brooklyn_Philadelphia,0,Brooklyn,1,9,0,0,2,Philadelphia,17:37,Gerald Henderson,141,loser,False,118
637,-7,0,0,2,0,4/4/2017,8,11,2,4,4/4/2017_Brooklyn_Philadelphia,5,Brooklyn,4,18,0,1,6,Philadelphia,17:23,Shawn Long,141,loser,False,118
638,0,0,1,1,0,4/4/2017,1,3,4,4,4/4/2017_Brooklyn_Philadelphia,1,Brooklyn,1,6,0,0,1,Philadelphia,7:30,Tiago Splitter,141,loser,False,118
639,,,,,,4/4/2017,,,,,4/4/2017_Brooklyn_Philadelphia,,Brooklyn,,,,,,Philadelphia,DNP,Jahlil Okafor,141,loser,False,118
640,,,,,,4/4/2017,,,,,4/4/2017_Brooklyn_Philadelphia,,Brooklyn,,,,,,Philadelphia,DNP,Sergio Rodriguez,141,loser,False,118
641,,,,,,4/4/2017,,,,,4/4/2017_Brooklyn_Philadelphia,,Brooklyn,,,,,,Philadelphia,DNP,Robert Covington,141,loser,False,118
642,-15,2,8,1,1,4/4/2017,4,11,1,2,4/4/2017_Sacramento_Dallas,0,Sacramento,2,11,0,2,7,Dallas,33:42,Dwight Powell,98,loser,True,87
643,-11,2,8,5,0,4/4/2017,4,12,3,4,4/4/2017_Sacramento_Dallas,3,Sacramento,1,13,2,4,7,Dallas,33:12,Nicolas Brussino,98,loser,True,87
644,+3,1,2,1,0,4/4/2017,4,10,2,2,4/4/2017_Sacramento_Dallas,0,Sacramento,0,11,0,0,2,Dallas,28:06,Harrison Barnes,98,loser,True,87
645,0,1,6,5,1,4/4/2017,3,9,0,0,4/4/2017_Sacramento_Dallas,0,Sacramento,1,7,0,3,0,Dallas,24:36,Yogi Ferrell,98,loser,True,87
646,-5,0,0,2,2,4/4/2017,3,4,3,4,4/4/2017_Sacramento_Dallas,2,Sacramento,1,9,2,1,10,Dallas,20:42,Nerlens Noel,98,loser,True,87
647,-6,1,3,0,3,4/4/2017,3,6,2,2,4/4/2017_Sacramento_Dallas,1,Sacramento,4,9,1,2,6,Dallas,26:23,A.J. Hammons,98,loser,False,87
648,-7,1,4,0,2,4/4/2017,3,8,0,0,4/4/2017_Sacramento_Dallas,1,Sacramento,1,7,3,1,1,Dallas,22:54,Dorian Finney-Smith,98,loser,False,87
649,-14,0,3,1,0,4/4/2017,2,8,0,0,4/4/2017_Sacramento_Dallas,1,Sacramento,1,4,1,1,2,Dallas,20:49,Jarrod Uthoff,98,loser,False,87
650,0,3,6,4,0,4/4/2017,3,7,0,0,4/4/2017_Sacramento_Dallas,0,Sacramento,0,9,0,2,4,Dallas,14:48,J.J. Barea,98,loser,False,87
651,0,1,3,2,0,4/4/2017,3,5,0,0,4/4/2017_Sacramento_Dallas,0,Sacramento,2,7,0,0,0,Dallas,14:48,Devin Harris,98,loser,False,87
652,,,,,,4/4/2017,,,,,4/4/2017_Sacramento_Dallas,,Sacramento,,,,,,Dallas,DNP,Wesley Matthews,98,loser,False,87
653,,,,,,4/4/2017,,,,,4/4/2017_Sacramento_Dallas,,Sacramento,,,,,,Dallas,DNP,Dirk Nowitzki,98,loser,False,87
654,,,,,,4/4/2017,,,,,4/4/2017_Sacramento_Dallas,,Sacramento,,,,,,Dallas,DNP,Salah Mejri,98,loser,False,87
655,+17,2,4,1,0,4/4/2017,5,10,3,4,4/4/2017_Dallas_Sacramento,1,Dallas,0,15,0,4,7,Sacramento,37:18,Langston Galloway,87,winner,True,98
656,+1,1,1,1,0,4/4/2017,3,7,4,4,4/4/2017_Dallas_Sacramento,3,Dallas,2,11,2,3,8,Sacramento,33:57,Skal Labissiere,87,winner,True,98
657,+17,0,0,1,0,4/4/2017,6,12,0,0,4/4/2017_Dallas_Sacramento,4,Dallas,2,12,3,0,16,Sacramento,33:49,Willie Cauley-Stein,87,winner,True,98
658,+8,4,7,3,0,4/4/2017,5,14,2,2,4/4/2017_Dallas_Sacramento,1,Dallas,0,16,0,2,4,Sacramento,30:04,Buddy Hield,87,winner,True,98
659,+3,0,2,5,0,4/4/2017,2,9,2,2,4/4/2017_Dallas_Sacramento,1,Dallas,1,6,1,1,4,Sacramento,28:21,Tyreke Evans,87,winner,True,98
660,+4,0,0,1,1,4/4/2017,6,10,1,2,4/4/2017_Dallas_Sacramento,1,Dallas,3,13,0,4,4,Sacramento,28:11,Georgios Papagiannis,87,winner,False,98
661,+11,5,5,0,0,4/4/2017,8,13,1,2,4/4/2017_Dallas_Sacramento,0,Dallas,1,22,2,1,3,Sacramento,26:27,Ben McLemore,87,winner,False,98
662,-6,0,3,5,1,4/4/2017,1,6,1,1,4/4/2017_Dallas_Sacramento,0,Dallas,1,3,3,3,5,Sacramento,21:53,Garrett Temple,87,winner,False,98
663,,,,,,4/4/2017,,,,,4/4/2017_Dallas_Sacramento,,Dallas,,,,,,Sacramento,DNP,Darren Collison,87,winner,False,98
664,,,,,,4/4/2017,,,,,4/4/2017_Dallas_Sacramento,,Dallas,,,,,,Sacramento,DNP,Anthony Tolliver,87,winner,False,98
665,,,,,,4/4/2017,,,,,4/4/2017_Dallas_Sacramento,,Dallas,,,,,,Sacramento,DNP,Kosta Koufos,87,winner,False,98
666,,,,,,4/4/2017,,,,,4/4/2017_Dallas_Sacramento,,Dallas,,,,,,Sacramento,DNP,Arron Afflalo,87,winner,False,98
667,,,,,,4/4/2017,,,,,4/4/2017_Dallas_Sacramento,,Dallas,,,,,,Sacramento,DNP,Ty Lawson,87,winner,False,98
668,+2,2,5,6,0,4/4/2017,8,17,1,1,4/4/2017_San Antonio_Memphis,0,San Antonio,3,19,2,5,2,Memphis,32:55,Mike Conley,95,loser,True,89
669,-4,1,3,7,0,4/4/2017,5,11,0,0,4/4/2017_San Antonio_Memphis,2,San Antonio,2,11,1,2,6,Memphis,30:01,Marc Gasol,95,loser,True,89
670,-2,2,3,2,0,4/4/2017,3,4,0,0,4/4/2017_San Antonio_Memphis,0,San Antonio,1,8,0,2,2,Memphis,26:39,Vince Carter,95,loser,True,89
671,-7,0,1,2,0,4/4/2017,1,4,2,2,4/4/2017_San Antonio_Memphis,1,San Antonio,3,4,2,1,5,Memphis,26:23,James Ennis,95,loser,True,89
672,-18,0,0,0,0,4/4/2017,1,3,0,0,4/4/2017_San Antonio_Memphis,0,San Antonio,2,2,0,0,2,Memphis,14:02,JaMychal Green,95,loser,True,89
673,+8,0,3,2,0,4/4/2017,7,21,4,6,4/4/2017_San Antonio_Memphis,4,San Antonio,1,18,2,0,16,Memphis,35:14,Zach Randolph,95,loser,False,89
674,-3,2,6,2,0,4/4/2017,4,9,0,1,4/4/2017_San Antonio_Memphis,2,San Antonio,2,10,0,1,6,Memphis,29:37,Troy Daniels,95,loser,False,89
675,-3,0,0,0,1,4/4/2017,3,6,0,0,4/4/2017_San Antonio_Memphis,1,San Antonio,2,6,0,0,4,Memphis,26:46,Brandan Wright,95,loser,False,89
676,+2,1,4,1,1,4/4/2017,3,8,3,6,4/4/2017_San Antonio_Memphis,0,San Antonio,0,10,2,2,0,Memphis,23:49,Wayne Selden,95,loser,False,89
677,-5,0,0,4,0,4/4/2017,0,6,1,2,4/4/2017_San Antonio_Memphis,2,San Antonio,4,1,0,2,7,Memphis,19:34,Wade Baldwin,95,loser,False,89
678,,,,,,4/4/2017,,,,,4/4/2017_San Antonio_Memphis,,San Antonio,,,,,,Memphis,DNP,Andrew Harrison,95,loser,False,89
679,,,,,,4/4/2017,,,,,4/4/2017_San Antonio_Memphis,,San Antonio,,,,,,Memphis,DNP,Jarell Martin,95,loser,False,89
680,,,,,,4/4/2017,,,,,4/4/2017_San Antonio_Memphis,,San Antonio,,,,,,Memphis,DNP,Deyonta Davis,95,loser,False,89
681,+5,1,2,0,3,4/4/2017,6,12,2,4,4/4/2017_Memphis_San Antonio,1,Memphis,3,15,1,1,6,San Antonio,41:08,LaMarcus Aldridge,89,winner,True,95
682,+10,5,8,4,1,4/4/2017,10,24,7,8,4/4/2017_Memphis_San Antonio,0,Memphis,5,32,2,1,12,San Antonio,39:40,Kawhi Leonard,89,winner,True,95
683,+2,1,1,7,0,4/4/2017,4,8,1,2,4/4/2017_Memphis_San Antonio,0,Memphis,1,10,2,3,1,San Antonio,30:31,Tony Parker,89,winner,True,95
684,+5,0,1,4,0,4/4/2017,4,8,0,0,4/4/2017_Memphis_San Antonio,1,Memphis,3,8,1,3,2,San Antonio,27:28,Jonathon Simmons,89,winner,True,95
685,+10,0,0,1,0,4/4/2017,1,1,2,2,4/4/2017_Memphis_San Antonio,0,Memphis,2,4,0,0,3,San Antonio,15:57,Dewayne Dedmon,89,winner,True,95
686,-2,2,2,1,2,4/4/2017,5,6,0,0,4/4/2017_Memphis_San Antonio,3,Memphis,3,12,0,1,11,San Antonio,31:21,Pau Gasol,89,winner,False,95
687,0,2,3,1,0,4/4/2017,3,7,2,2,4/4/2017_Memphis_San Antonio,1,Memphis,0,10,2,2,4,San Antonio,25:18,Patty Mills,89,winner,False,95
688,-2,0,0,1,0,4/4/2017,0,2,0,0,4/4/2017_Memphis_San Antonio,1,Memphis,2,0,0,1,2,San Antonio,17:15,David Lee,89,winner,False,95
689,-4,0,2,0,0,4/4/2017,2,7,0,0,4/4/2017_Memphis_San Antonio,1,Memphis,1,4,0,2,4,San Antonio,17:12,Kyle Anderson,89,winner,False,95
690,+13,0,2,3,0,4/4/2017,0,3,0,0,4/4/2017_Memphis_San Antonio,0,Memphis,0,0,0,0,0,San Antonio,12:57,Bryn Forbes,89,winner,False,95
691,-7,0,0,0,0,4/4/2017,0,2,0,0,4/4/2017_Memphis_San Antonio,0,Memphis,0,0,0,1,1,San Antonio,6:13,Manu Ginobili,89,winner,False,95
692,,,,,,4/4/2017,,,,,4/4/2017_Memphis_San Antonio,,Memphis,,,,,,San Antonio,DNP,Joel Anthony,89,winner,False,95
693,,,,,,4/4/2017,,,,,4/4/2017_Memphis_San Antonio,,Memphis,,,,,,San Antonio,DNP,Davis Bertans,89,winner,False,95
694,-12,0,3,1,0,4/4/2017,11,22,3,3,4/4/2017_Utah_Portland,3,Utah,3,25,0,2,6,Portland,34:11,C.J. McCollum,106,loser,True,87
695,-23,2,7,3,0,4/4/2017,5,20,4,5,4/4/2017_Utah_Portland,0,Utah,2,16,0,0,2,Portland,34:04,Damian Lillard,106,loser,True,87
696,-27,1,4,1,1,4/4/2017,3,7,4,4,4/4/2017_Utah_Portland,1,Utah,2,11,2,2,4,Portland,30:56,Al-Farouq Aminu,106,loser,True,87
697,-15,0,1,0,1,4/4/2017,1,4,0,0,4/4/2017_Utah_Portland,1,Utah,1,2,1,0,3,Portland,25:56,Maurice Harkless,106,loser,True,87
698,-13,0,0,0,0,4/4/2017,0,4,2,2,4/4/2017_Utah_Portland,0,Utah,5,2,0,1,1,Portland,21:12,Noah Vonleh,106,loser,True,87
699,-2,0,2,1,2,4/4/2017,4,7,0,1,4/4/2017_Utah_Portland,0,Utah,1,8,2,0,2,Portland,26:29,Allen Crabbe,106,loser,False,87
700,-3,1,3,1,0,4/4/2017,4,6,0,0,4/4/2017_Utah_Portland,1,Utah,1,9,1,0,3,Portland,23:43,Meyers Leonard,106,loser,False,87
701,+2,0,3,2,1,4/4/2017,3,9,0,0,4/4/2017_Utah_Portland,0,Utah,3,6,2,1,3,Portland,23:27,Evan Turner,106,loser,False,87
