,+/1,3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,minutes,name,opp_score,result,started,team_score
1853,,,,,,2/10/2017,,,,,2/10/2017_LA Lakers_Milwaukee,,LA Lakers,,,,,,Milwaukee,DNP,Rashad Vaughn,122,loser,False,114
1854,+16,3,5,1,1,2/10/2017,4,8,1,2,2/10/2017_Minnesota_New Orleans,0,Minnesota,2,12,0,1,4,New Orleans,38:17,Dante Cunningham,106,winner,True,122
1855,+15,1,2,12,0,2/10/2017,10,14,4,4,2/10/2017_Minnesota_New Orleans,2,Minnesota,3,25,5,9,6,New Orleans,37:59,Jrue Holiday,106,winner,True,122
1856,+4,1,6,7,1,2/10/2017,2,8,2,2,2/10/2017_Minnesota_New Orleans,1,Minnesota,2,7,1,2,6,New Orleans,37:09,Solomon Hill,106,winner,True,122
1857,+13,2,3,2,1,2/10/2017,16,22,8,11,2/10/2017_Minnesota_New Orleans,2,Minnesota,3,42,1,2,13,New Orleans,36:15,Anthony Davis,106,winner,True,122
1858,+14,2,4,1,0,2/10/2017,7,10,1,1,2/10/2017_Minnesota_New Orleans,0,Minnesota,3,17,0,1,4,New Orleans,21:47,Buddy Hield,106,winner,True,122
1859,+1,3,4,2,0,2/10/2017,3,4,0,0,2/10/2017_Minnesota_New Orleans,0,Minnesota,1,9,0,0,4,New Orleans,24:52,Langston Galloway,106,winner,False,122
1860,+13,0,0,1,0,2/10/2017,2,6,4,7,2/10/2017_Minnesota_New Orleans,0,Minnesota,1,8,0,2,1,New Orleans,20:04,Tim Frazier,106,winner,False,122
1861,+10,0,1,1,0,2/10/2017,1,3,0,0,2/10/2017_Minnesota_New Orleans,3,Minnesota,4,2,1,3,4,New Orleans,19:01,Donatas Motiejunas,106,winner,False,122
1862,-6,0,0,0,0,2/10/2017,0,0,0,0,2/10/2017_Minnesota_New Orleans,0,Minnesota,4,0,0,1,1,New Orleans,4:37,Omer Asik,106,winner,False,122
1863,,,,,,2/10/2017,,,,,2/10/2017_Minnesota_New Orleans,,Minnesota,,,,,,New Orleans,DNP,E'Twaun Moore,106,winner,False,122
1864,,,,,,2/10/2017,,,,,2/10/2017_Minnesota_New Orleans,,Minnesota,,,,,,New Orleans,DNP,Alexis Ajinca,106,winner,False,122
1865,,,,,,2/10/2017,,,,,2/10/2017_Minnesota_New Orleans,,Minnesota,,,,,,New Orleans,DNP,Terrence Jones,106,winner,False,122
1866,,,,,,2/10/2017,,,,,2/10/2017_Minnesota_New Orleans,,Minnesota,,,,,,New Orleans,DNP,Tyreke Evans,106,winner,False,122
1867,-14,1,3,12,0,2/10/2017,5,10,4,6,2/10/2017_New Orleans_Minnesota,0,New Orleans,2,15,4,4,1,Minnesota,39:18,Ricky Rubio,122,loser,True,106
1868,-6,1,5,1,0,2/10/2017,13,22,9,9,2/10/2017_New Orleans_Minnesota,4,New Orleans,5,36,0,4,8,Minnesota,37:33,Karl-Anthony Towns,122,loser,True,106
1869,-2,1,3,2,0,2/10/2017,11,17,6,7,2/10/2017_New Orleans_Minnesota,2,New Orleans,0,29,3,3,4,Minnesota,37:24,Andrew Wiggins,122,loser,True,106
1870,-14,1,1,1,0,2/10/2017,3,8,1,2,2/10/2017_New Orleans_Minnesota,3,New Orleans,4,8,3,1,8,Minnesota,33:45,Gorgui Dieng,122,loser,True,106
1871,-5,2,5,1,0,2/10/2017,3,7,1,2,2/10/2017_New Orleans_Minnesota,0,New Orleans,2,9,0,0,3,Minnesota,25:25,Brandon Rush,122,loser,True,106
1872,-14,0,3,0,0,2/10/2017,2,8,1,2,2/10/2017_New Orleans_Minnesota,1,New Orleans,0,5,0,0,2,Minnesota,21:44,Shabazz Muhammad,122,loser,False,106
1873,0,0,2,1,0,2/10/2017,0,2,0,0,2/10/2017_New Orleans_Minnesota,1,New Orleans,2,0,0,1,3,Minnesota,12:07,Nemanja Bjelica,122,loser,False,106
1874,-19,0,1,1,0,2/10/2017,0,3,1,2,2/10/2017_New Orleans_Minnesota,0,New Orleans,1,1,0,0,3,Minnesota,11:51,Lance Stephenson,122,loser,False,106
1875,-5,0,2,2,0,2/10/2017,0,2,1,2,2/10/2017_New Orleans_Minnesota,0,New Orleans,0,1,0,0,0,Minnesota,9:30,Tyus Jones,122,loser,False,106
1876,-2,0,2,1,0,2/10/2017,0,2,0,0,2/10/2017_New Orleans_Minnesota,0,New Orleans,4,0,1,0,0,Minnesota,8:42,Kris Dunn,122,loser,False,106
1877,+1,0,0,0,0,2/10/2017,1,1,0,0,2/10/2017_New Orleans_Minnesota,1,New Orleans,1,2,0,0,2,Minnesota,2:41,Cole Aldrich,122,loser,False,106
1878,,,,,,2/10/2017,,,,,2/10/2017_New Orleans_Minnesota,,New Orleans,,,,,,Minnesota,DNP,Jordan Hill,122,loser,False,106
1879,+19,2,3,5,0,2/10/2017,17,23,4,5,2/10/2017_New York_Denver,4,New York,2,40,2,2,9,Denver,36:41,Nikola Jokic,123,winner,True,131
1880,+11,1,2,3,2,2/10/2017,9,14,0,0,2/10/2017_New York_Denver,1,New York,2,19,2,2,4,Denver,36:33,Wilson Chandler,123,winner,True,131
1881,+19,4,6,12,0,2/10/2017,6,10,0,0,2/10/2017_New York_Denver,0,New York,2,16,0,2,4,Denver,35:39,Jameer Nelson,123,winner,True,131
1882,+22,3,6,2,0,2/10/2017,6,10,1,1,2/10/2017_New York_Denver,2,New York,0,16,1,2,7,Denver,34:04,Gary Harris,123,winner,True,131
1883,-1,3,6,2,0,2/10/2017,5,9,0,0,2/10/2017_New York_Denver,0,New York,1,13,0,1,3,Denver,20:51,Darrell Arthur,123,winner,True,131
1884,-7,1,4,4,2,2/10/2017,6,15,2,4,2/10/2017_New York_Denver,6,New York,2,15,0,2,10,Denver,34:08,Will Barton,123,winner,False,131
1885,-4,2,4,1,1,2/10/2017,3,6,0,0,2/10/2017_New York_Denver,0,New York,1,8,1,0,1,Denver,16:07,Juan Hernangomez,123,winner,False,131
1886,-8,0,1,1,0,2/10/2017,1,4,0,0,2/10/2017_New York_Denver,1,New York,0,2,0,3,3,Denver,14:38,Jamal Murray,123,winner,False,131
1887,-11,0,0,0,0,2/10/2017,1,4,0,0,2/10/2017_New York_Denver,2,New York,1,2,0,1,3,Denver,11:19,Jusuf Nurkic,123,winner,False,131
1888,,,,,,2/10/2017,,,,,2/10/2017_New York_Denver,,New York,,,,,,Denver,DNP,Johnny O'Bryant,123,winner,False,131
1889,,,,,,2/10/2017,,,,,2/10/2017_New York_Denver,,New York,,,,,,Denver,DNP,Malik Beasley,123,winner,False,131
1890,,,,,,2/10/2017,,,,,2/10/2017_New York_Denver,,New York,,,,,,Denver,DNP,Emmanuel Mudiay,123,winner,False,131
1891,,,,,,2/10/2017,,,,,2/10/2017_New York_Denver,,New York,,,,,,Denver,DNP,Mike Miller,123,winner,False,131
1892,-2,2,6,13,0,2/10/2017,2,10,0,0,2/10/2017_Denver_New York,1,Denver,1,6,1,0,2,New York,39:14,Brandon Jennings,131,loser,True,123
1893,-13,6,10,4,0,2/10/2017,13,20,1,2,2/10/2017_Denver_New York,1,Denver,2,33,2,2,6,New York,35:27,Carmelo Anthony,131,loser,True,123
1894,-3,2,4,2,1,2/10/2017,7,14,1,2,2/10/2017_Denver_New York,2,Denver,3,17,1,1,4,New York,33:01,Kristaps Porzingis,131,loser,True,123
1895,-8,3,7,4,0,2/10/2017,6,10,0,0,2/10/2017_Denver_New York,0,Denver,5,15,2,2,3,New York,31:02,Courtney Lee,131,loser,True,123
1896,-15,0,0,4,0,2/10/2017,6,9,1,1,2/10/2017_Denver_New York,1,Denver,0,13,1,1,3,New York,27:54,Derrick Rose,131,loser,True,123
1897,+6,0,1,3,4,2/10/2017,8,9,0,0,2/10/2017_Denver_New York,2,Denver,2,16,0,2,6,New York,22:13,Kyle O'Quinn,131,loser,False,123
1898,+2,3,8,2,0,2/10/2017,3,8,0,0,2/10/2017_Denver_New York,0,Denver,0,9,2,1,2,New York,20:14,Justin Holiday,131,loser,False,123
1899,+2,0,2,4,0,2/10/2017,1,4,0,0,2/10/2017_Denver_New York,0,Denver,1,2,1,0,1,New York,19:50,Ron Baker,131,loser,False,123
1900,-6,0,0,0,0,2/10/2017,6,7,0,0,2/10/2017_Denver_New York,2,Denver,0,12,0,1,4,New York,8:34,Willy Hernangomez,131,loser,False,123
1901,-3,0,0,0,0,2/10/2017,0,2,0,0,2/10/2017_Denver_New York,1,Denver,0,0,0,0,2,New York,2:31,Maurice Ndour,131,loser,False,123
1902,,,,,,2/10/2017,,,,,2/10/2017_Denver_New York,,Denver,,,,,,New York,DNP,Mindaugas Kuzminskas,131,loser,False,123
1903,,,,,,2/10/2017,,,,,2/10/2017_Denver_New York,,Denver,,,,,,New York,DNP,Sasha Vujacic,131,loser,False,123
1904,,,,,,2/10/2017,,,,,2/10/2017_Denver_New York,,Denver,,,,,,New York,DNP,Marshall Plumlee,131,loser,False,123
1905,-4,0,3,6,0,2/10/2017,6,16,8,9,2/10/2017_Phoenix_Chicago,2,Phoenix,3,20,2,2,3,Chicago,30:20,Jimmy Butler,115,loser,True,97
1906,-8,1,3,3,2,2/10/2017,7,16,3,3,2/10/2017_Phoenix_Chicago,1,Phoenix,0,18,0,1,6,Chicago,28:04,Dwyane Wade,115,loser,True,97
1907,-11,0,0,0,0,2/10/2017,5,10,0,0,2/10/2017_Phoenix_Chicago,1,Phoenix,1,10,0,2,6,Chicago,26:00,Taj Gibson,115,loser,True,97
1908,+2,0,0,0,0,2/10/2017,5,9,2,2,2/10/2017_Phoenix_Chicago,5,Phoenix,3,12,0,1,7,Chicago,23:21,Robin Lopez,115,loser,True,97
1909,-5,1,2,1,0,2/10/2017,1,4,0,0,2/10/2017_Phoenix_Chicago,0,Phoenix,2,3,2,0,2,Chicago,20:33,Jerian Grant,115,loser,True,97
1910,-17,1,2,3,0,2/10/2017,1,4,0,0,2/10/2017_Phoenix_Chicago,1,Phoenix,2,3,0,2,3,Chicago,22:43,Rajon Rondo,115,loser,False,97
1911,-14,0,0,2,2,2/10/2017,1,5,1,2,2/10/2017_Phoenix_Chicago,1,Phoenix,1,3,0,0,6,Chicago,22:27,Cristiano Felicio,115,loser,False,97
1912,-10,1,3,0,0,2/10/2017,4,6,2,2,2/10/2017_Phoenix_Chicago,0,Phoenix,1,11,0,0,1,Chicago,20:24,Doug McDermott,115,loser,False,97
1913,-1,0,2,0,0,2/10/2017,2,4,0,2,2/10/2017_Phoenix_Chicago,0,Phoenix,1,4,1,2,2,Chicago,15:24,Denzel Valentine,115,loser,False,97
1914,-4,1,4,2,1,2/10/2017,2,6,0,0,2/10/2017_Phoenix_Chicago,0,Phoenix,1,5,1,1,4,Chicago,13:55,Nikola Mirotic,115,loser,False,97
1915,-16,0,0,1,0,2/10/2017,2,3,0,0,2/10/2017_Phoenix_Chicago,0,Phoenix,1,4,0,0,0,Chicago,8:09,Michael Carter-Williams,115,loser,False,97
1916,-1,0,0,1,0,2/10/2017,1,3,2,2,2/10/2017_Phoenix_Chicago,1,Phoenix,0,4,1,0,1,Chicago,4:20,Bobby Portis,115,loser,False,97
1917,-1,0,0,1,0,2/10/2017,0,0,0,0,2/10/2017_Phoenix_Chicago,0,Phoenix,0,0,0,0,0,Chicago,4:20,Isaiah Canaan,115,loser,False,97
1918,+14,0,1,0,2,2/10/2017,8,17,0,0,2/10/2017_Chicago_Phoenix,1,Chicago,4,16,0,0,5,Phoenix,37:19,T.J. Warren,97,winner,True,115
1919,+19,2,4,4,0,2/10/2017,10,19,5,6,2/10/2017_Chicago_Phoenix,3,Chicago,1,27,0,1,5,Phoenix,32:59,Devin Booker,97,winner,True,115
1920,+11,1,3,8,1,2/10/2017,9,19,4,5,2/10/2017_Chicago_Phoenix,0,Chicago,0,23,0,4,3,Phoenix,32:36,Eric Bledsoe,97,winner,True,115
1921,+1,1,1,3,1,2/10/2017,2,3,0,0,2/10/2017_Chicago_Phoenix,0,Chicago,5,5,0,0,2,Phoenix,21:52,Marquese Chriss,97,winner,True,115
1922,-3,0,0,2,0,2/10/2017,3,4,0,0,2/10/2017_Chicago_Phoenix,1,Chicago,1,6,0,1,5,Phoenix,11:44,Tyson Chandler,97,winner,True,115
1923,+23,1,3,2,0,2/10/2017,2,5,2,2,2/10/2017_Chicago_Phoenix,1,Chicago,2,7,3,1,7,Phoenix,33:33,P.J. Tucker,97,winner,False,115
1924,+13,0,0,0,4,2/10/2017,7,12,0,0,2/10/2017_Chicago_Phoenix,5,Chicago,4,14,0,0,11,Phoenix,23:50,Alan Williams,97,winner,False,115
1925,+8,0,2,3,0,2/10/2017,3,6,0,0,2/10/2017_Chicago_Phoenix,1,Chicago,0,6,0,1,3,Phoenix,15:26,Brandon Knight,97,winner,False,115
1926,+6,2,3,1,0,2/10/2017,2,4,0,0,2/10/2017_Chicago_Phoenix,1,Chicago,1,6,0,0,2,Phoenix,13:33,Jared Dudley,97,winner,False,115
1927,-2,1,2,0,0,2/10/2017,1,5,0,0,2/10/2017_Chicago_Phoenix,0,Chicago,0,3,1,0,0,Phoenix,12:50,Leandro Barbosa,97,winner,False,115
1928,0,0,0,2,0,2/10/2017,1,1,0,0,2/10/2017_Chicago_Phoenix,0,Chicago,0,2,0,0,0,Phoenix,2:09,Tyler Ulis,97,winner,False,115
1929,0,0,0,0,0,2/10/2017,0,0,0,0,2/10/2017_Chicago_Phoenix,0,Chicago,0,0,0,0,0,Phoenix,2:09,Ronnie Price,97,winner,False,115
1930,,,,,,2/10/2017,,,,,2/10/2017_Chicago_Phoenix,,Chicago,,,,,,Phoenix,DNP,Alex Len,97,winner,False,115
1931,+6,2,6,3,0,2/10/2017,7,13,9,11,2/10/2017_Sacramento_Atlanta,2,Sacramento,2,25,2,2,6,Atlanta,38:05,Paul Millsap,108,loser,True,107
1932,+9,3,9,2,0,2/10/2017,9,17,7,8,2/10/2017_Sacramento_Atlanta,0,Sacramento,2,28,0,2,4,Atlanta,36:06,Tim Hardaway,108,loser,True,107
1933,+3,2,4,5,0,2/10/2017,6,12,6,7,2/10/2017_Sacramento_Atlanta,0,Sacramento,1,20,1,6,2,Atlanta,33:18,Dennis Schroder,108,loser,True,107
1934,+1,1,4,2,3,2/10/2017,5,11,1,2,2/10/2017_Sacramento_Atlanta,0,Sacramento,1,12,1,1,6,Atlanta,32:41,Kent Bazemore,108,loser,True,107
1935,+10,0,0,1,1,2/10/2017,3,5,0,0,2/10/2017_Sacramento_Atlanta,1,Sacramento,6,6,1,2,11,Atlanta,31:46,Dwight Howard,108,loser,True,107
1936,-14,0,2,2,1,2/10/2017,0,2,0,0,2/10/2017_Sacramento_Atlanta,0,Sacramento,0,0,1,2,1,Atlanta,18:36,DeAndre' Bembry,108,loser,False,107
1937,-4,0,1,3,0,2/10/2017,1,4,1,1,2/10/2017_Sacramento_Atlanta,0,Sacramento,2,3,0,0,1,Atlanta,14:39,Malcolm Delaney,108,loser,False,107
1938,-6,1,1,0,0,2/10/2017,2,2,0,2,2/10/2017_Sacramento_Atlanta,0,Sacramento,2,5,0,0,4,Atlanta,12:18,Kris Humphries,108,loser,False,107
1939,-1,2,3,0,0,2/10/2017,3,5,0,0,2/10/2017_Sacramento_Atlanta,0,Sacramento,1,8,0,0,1,Atlanta,12:00,Mike Dunleavy,108,loser,False,107
1940,-9,0,0,1,0,2/10/2017,0,0,0,0,2/10/2017_Sacramento_Atlanta,0,Sacramento,0,0,0,1,1,Atlanta,10:31,Mike Muscala,108,loser,False,107
1941,,,,,,2/10/2017,,,,,2/10/2017_Sacramento_Atlanta,,Sacramento,,,,,,Atlanta,DNP,Mike Scott,108,loser,False,107
1942,,,,,,2/10/2017,,,,,2/10/2017_Sacramento_Atlanta,,Sacramento,,,,,,Atlanta,DNP,Lamar Patterson,108,loser,False,107
1943,,,,,,2/10/2017,,,,,2/10/2017_Sacramento_Atlanta,,Sacramento,,,,,,Atlanta,DNP,Taurean Waller-Prince,108,loser,False,107
1944,+1,2,5,4,0,2/10/2017,8,16,4,5,2/10/2017_Atlanta_Sacramento,0,Atlanta,5,22,2,1,3,Sacramento,43:45,Darren Collison,107,winner,True,108
1945,+2,6,10,3,0,2/10/2017,8,17,0,0,2/10/2017_Atlanta_Sacramento,3,Atlanta,3,22,4,2,9,Sacramento,42:16,Ben McLemore,107,winner,True,108
1946,-8,2,8,7,1,2/10/2017,6,17,8,13,2/10/2017_Atlanta_Sacramento,2,Atlanta,5,22,2,9,11,Sacramento,31:36,DeMarcus Cousins,107,winner,True,108
1947,-10,1,2,2,0,2/10/2017,3,7,1,1,2/10/2017_Atlanta_Sacramento,0,Atlanta,2,8,0,1,1,Sacramento,29:23,Arron Afflalo,107,winner,True,108
1948,-5,0,0,1,0,2/10/2017,1,4,0,0,2/10/2017_Atlanta_Sacramento,1,Atlanta,2,2,2,2,4,Sacramento,18:22,Kosta Koufos,107,winner,True,108
1949,+11,5,7,1,0,2/10/2017,5,7,0,0,2/10/2017_Atlanta_Sacramento,1,Atlanta,3,15,0,2,3,Sacramento,25:41,Anthony Tolliver,107,winner,False,108
1950,+5,1,3,5,1,2/10/2017,2,5,0,0,2/10/2017_Atlanta_Sacramento,1,Atlanta,4,5,2,1,4,Sacramento,24:30,Matt Barnes,107,winner,False,108
1951,+9,0,0,3,0,2/10/2017,4,6,1,2,2/10/2017_Atlanta_Sacramento,0,Atlanta,3,9,0,0,4,Sacramento,16:24,Willie Cauley-Stein,107,winner,False,108
1952,0,1,1,1,0,2/10/2017,1,1,0,0,2/10/2017_Atlanta_Sacramento,0,Atlanta,0,3,0,0,0,Sacramento,8:03,Malachi Richardson,107,winner,False,108
1953,,,,,,2/10/2017,,,,,2/10/2017_Atlanta_Sacramento,,Atlanta,,,,,,Sacramento,DNP,Skal Labissiere,107,winner,False,108
1954,,,,,,2/10/2017,,,,,2/10/2017_Atlanta_Sacramento,,Atlanta,,,,,,Sacramento,DNP,Ty Lawson,107,winner,False,108
1955,,,,,,2/10/2017,,,,,2/10/2017_Atlanta_Sacramento,,Atlanta,,,,,,Sacramento,DNP,Georgios Papagiannis,107,winner,False,108
1956,-18,2,6,2,1,2/10/2017,12,23,5,7,2/10/2017_Washington_Indiana,1,Washington,2,31,0,1,4,Indiana,35:36,Paul George,112,loser,True,107
1957,-19,0,1,3,1,2/10/2017,4,9,2,2,2/10/2017_Washington_Indiana,2,Washington,3,10,0,3,7,Indiana,30:44,Myles Turner,112,loser,True,107
1958,-19,1,3,9,0,2/10/2017,4,12,4,4,2/10/2017_Washington_Indiana,0,Washington,3,13,0,0,4,Indiana,30:36,Jeff Teague,112,loser,True,107
1959,-19,0,0,0,0,2/10/2017,5,6,0,0,2/10/2017_Washington_Indiana,3,Washington,1,10,1,2,5,Indiana,22:46,Lavoy Allen,112,loser,True,107
1960,-13,1,5,0,0,2/10/2017,1,6,0,0,2/10/2017_Washington_Indiana,0,Washington,3,3,2,1,2,Indiana,20:47,C.J. Miles,112,loser,True,107
1961,+10,0,3,8,0,2/10/2017,4,9,0,0,2/10/2017_Washington_Indiana,0,Washington,4,8,0,0,1,Indiana,27:56,Monta Ellis,112,loser,False,107
1962,+12,0,0,1,2,2/10/2017,8,10,0,0,2/10/2017_Washington_Indiana,3,Washington,3,16,0,1,7,Indiana,24:31,Kevin Seraphin,112,loser,False,107
1963,+14,0,2,5,0,2/10/2017,4,10,2,2,2/10/2017_Washington_Indiana,0,Washington,2,10,0,2,1,Indiana,17:24,Rodney Stuckey,112,loser,False,107
1964,+14,0,0,1,0,2/10/2017,3,6,0,0,2/10/2017_Washington_Indiana,1,Washington,1,6,0,1,8,Indiana,17:17,Al Jefferson,112,loser,False,107
1965,+13,0,1,0,1,2/10/2017,0,1,0,0,2/10/2017_Washington_Indiana,0,Washington,0,0,0,0,3,Indiana,12:24,Glenn Robinson,112,loser,False,107
1966,,,,,,2/10/2017,,,,,2/10/2017_Washington_Indiana,,Washington,,,,,,Indiana,DNP,Aaron Brooks,112,loser,False,107
1967,,,,,,2/10/2017,,,,,2/10/2017_Washington_Indiana,,Washington,,,,,,Indiana,DNP,Joe Young,112,loser,False,107
1968,,,,,,2/10/2017,,,,,2/10/2017_Washington_Indiana,,Washington,,,,,,Indiana,DNP,Rakeem Christmas,112,loser,False,107
1969,+21,2,5,14,0,2/10/2017,7,16,10,15,2/10/2017_Indiana_Washington,0,Indiana,4,26,2,7,3,Washington,36:37,John Wall,107,winner,True,112
1970,+14,3,10,4,0,2/10/2017,6,15,5,8,2/10/2017_Indiana_Washington,1,Indiana,1,20,1,2,3,Washington,35:09,Bradley Beal,107,winner,True,112
1971,+19,0,0,1,1,2/10/2017,7,12,0,0,2/10/2017_Indiana_Washington,8,Indiana,0,14,0,1,16,Washington,34:38,Marcin Gortat,107,winner,True,112
1972,+16,3,6,3,0,2/10/2017,11,18,1,2,2/10/2017_Indiana_Washington,2,Indiana,1,26,1,0,10,Washington,31:08,Markieff Morris,107,winner,True,112
1973,+11,1,4,1,0,2/10/2017,3,7,1,1,2/10/2017_Indiana_Washington,1,Indiana,5,8,2,1,4,Washington,24:53,Otto Porter,107,winner,True,112
1974,-12,0,2,0,0,2/10/2017,0,2,1,2,2/10/2017_Indiana_Washington,0,Indiana,1,1,0,0,4,Washington,20:31,Kelly Oubre,107,winner,False,112
1975,-11,0,0,0,1,2/10/2017,3,5,0,0,2/10/2017_Indiana_Washington,1,Indiana,0,6,0,0,2,Washington,16:52,Jason Smith,107,winner,False,112
1976,-14,1,2,5,0,2/10/2017,3,9,0,0,2/10/2017_Indiana_Washington,0,Indiana,0,7,1,0,0,Washington,13:47,Trey Burke,107,winner,False,112
1977,-6,0,0,1,1,2/10/2017,1,2,2,2,2/10/2017_Indiana_Washington,1,Indiana,0,4,1,0,1,Washington,13:22,Tomas Satoransky,107,winner,False,112
1978,-13,0,0,0,1,2/10/2017,0,2,0,0,2/10/2017_Indiana_Washington,0,Indiana,1,0,0,0,3,Washington,13:03,Ian Mahinmi,107,winner,False,112
1979,,,,,,2/10/2017,,,,,2/10/2017_Indiana_Washington,,Indiana,,,,,,Washington,DNP,Marcus Thornton,107,winner,False,112
1980,,,,,,2/10/2017,,,,,2/10/2017_Indiana_Washington,,Indiana,,,,,,Washington,DNP,Sheldon McClellan,107,winner,False,112
1981,,,,,,2/10/2017,,,,,2/10/2017_Indiana_Washington,,Indiana,,,,,,Washington,DNP,Andrew Nicholson,107,winner,False,112
1982,-2,4,6,5,0,2/11/2017,7,12,0,2,2/11/2017_Charlotte_LA Clippers,0,Charlotte,3,18,0,5,3,LA Clippers,38:17,Austin Rivers,102,winner,True,107
1983,+5,0,2,8,1,2/11/2017,8,19,4,5,2/11/2017_Charlotte_LA Clippers,4,Charlotte,3,20,0,1,12,LA Clippers,34:33,Blake Griffin,102,winner,True,107
1984,-7,0,0,1,1,2/11/2017,2,5,0,0,2/11/2017_Charlotte_LA Clippers,3,Charlotte,3,4,0,5,16,LA Clippers,28:10,DeAndre Jordan,102,winner,True,107
1985,-1,2,8,2,1,2/11/2017,3,11,2,2,2/11/2017_Charlotte_LA Clippers,1,Charlotte,3,10,0,0,4,LA Clippers,24:05,J.J. Redick,102,winner,True,107
1986,-4,0,1,0,0,2/11/2017,4,7,0,0,2/11/2017_Charlotte_LA Clippers,0,Charlotte,1,8,2,0,0,LA Clippers,22:26,Luc Mbah a Moute,102,winner,True,107
1987,+6,1,3,5,1,2/11/2017,4,7,0,0,2/11/2017_Charlotte_LA Clippers,0,Charlotte,0,9,0,1,7,LA Clippers,27:35,Raymond Felton,102,winner,False,107
1988,+7,5,8,2,0,2/11/2017,6,11,5,9,2/11/2017_Charlotte_LA Clippers,0,Charlotte,1,22,0,0,1,LA Clippers,26:49,Jamal Crawford,102,winner,False,107
1989,+14,2,4,2,1,2/11/2017,3,7,0,0,2/11/2017_Charlotte_LA Clippers,1,Charlotte,3,8,1,1,4,LA Clippers,14:54,Marreese Speights,102,winner,False,107
1990,0,0,1,1,0,2/11/2017,2,3,2,2,2/11/2017_Charlotte_LA Clippers,0,Charlotte,2,6,0,0,1,LA Clippers,13:27,Alan Anderson,102,winner,False,107
1991,+7,0,1,0,1,2/11/2017,1,3,0,0,2/11/2017_Charlotte_LA Clippers,1,Charlotte,2,2,0,0,2,LA Clippers,9:43,Wesley Johnson,102,winner,False,107
1992,,,,,,2/11/2017,,,,,2/11/2017_Charlotte_LA Clippers,,Charlotte,,,,,,LA Clippers,DNP,Brandon Bass,102,winner,False,107
1993,,,,,,2/11/2017,,,,,2/11/2017_Charlotte_LA Clippers,,Charlotte,,,,,,LA Clippers,DNP,Diamond Stone,102,winner,False,107
1994,,,,,,2/11/2017,,,,,2/11/2017_Charlotte_LA Clippers,,Charlotte,,,,,,LA Clippers,DNP,Paul Pierce,102,winner,False,107
1995,+4,1,9,4,1,2/11/2017,4,17,1,2,2/11/2017_LA Clippers_Charlotte,1,LA Clippers,2,10,2,2,4,Charlotte,41:55,Kemba Walker,107,loser,True,102
1996,+4,4,7,8,1,2/11/2017,7,13,7,8,2/11/2017_LA Clippers_Charlotte,1,LA Clippers,2,25,0,2,6,Charlotte,36:39,Nicolas Batum,107,loser,True,102
1997,+12,3,6,5,2,2/11/2017,7,16,3,4,2/11/2017_LA Clippers_Charlotte,1,LA Clippers,3,20,1,0,8,Charlotte,36:01,Frank Kaminsky,107,loser,True,102
1998,+9,1,3,1,0,2/11/2017,4,6,0,0,2/11/2017_LA Clippers_Charlotte,1,LA Clippers,4,9,0,3,5,Charlotte,33:28,Marvin Williams,107,loser,True,102
1999,-13,0,0,1,0,2/11/2017,4,8,0,0,2/11/2017_LA Clippers_Charlotte,1,LA Clippers,4,8,2,0,7,Charlotte,31:42,Michael Kidd-Gilchrist,107,loser,True,102
2000,-1,2,8,1,0,2/11/2017,7,14,1,1,2/11/2017_LA Clippers_Charlotte,1,LA Clippers,3,17,1,1,4,Charlotte,26:37,Marco Belinelli,107,loser,False,102
2001,-14,2,4,3,0,2/11/2017,4,9,3,5,2/11/2017_LA Clippers_Charlotte,1,LA Clippers,1,13,0,0,1,Charlotte,15:34,Jeremy Lamb,107,loser,False,102
2002,-17,0,0,0,0,2/11/2017,0,1,0,0,2/11/2017_LA Clippers_Charlotte,0,LA Clippers,1,0,0,0,2,Charlotte,11:59,Miles Plumlee,107,loser,False,102
2003,-9,0,0,1,0,2/11/2017,0,1,0,0,2/11/2017_LA Clippers_Charlotte,1,LA Clippers,0,0,0,0,3,Charlotte,6:05,Brian Roberts,107,loser,False,102
2004,,,,,,2/11/2017,,,,,2/11/2017_LA Clippers_Charlotte,,LA Clippers,,,,,,Charlotte,DNP,Christian Wood,107,loser,False,102
2005,,,,,,2/11/2017,,,,,2/11/2017_LA Clippers_Charlotte,,LA Clippers,,,,,,Charlotte,DNP,Treveon Graham,107,loser,False,102
2006,,,,,,2/11/2017,,,,,2/11/2017_LA Clippers_Charlotte,,LA Clippers,,,,,,Charlotte,DNP,Mike Tobey,107,loser,False,102
2007,,,,,,2/11/2017,,,,,2/11/2017_LA Clippers_Charlotte,,LA Clippers,,,,,,Charlotte,DNP,Ray McCallum,107,loser,False,102
2008,-10,1,2,4,2,2/11/2017,9,18,8,10,2/11/2017_Cleveland_Denver,6,Cleveland,2,27,0,5,13,Denver,37:39,Nikola Jokic,125,loser,True,109
2009,-9,2,5,8,0,2/11/2017,5,12,0,0,2/11/2017_Cleveland_Denver,1,Cleveland,4,12,2,0,8,Denver,36:30,Jameer Nelson,125,loser,True,109
2010,-12,0,6,1,0,2/11/2017,6,15,1,1,2/11/2017_Cleveland_Denver,3,Cleveland,3,13,0,3,6,Denver,34:01,Wilson Chandler,125,loser,True,109
