3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,name,opp_score,started,team_score,+/-,is_Home,Team_Win,time_played_(s)
0,1,4,0,2013-02-23,4,8,1,2,2/23/2013_Charlotte_Denver,0,Denver,2,9,0,1,1,Charlotte,Ramon Sessions,113,0,99,-14,1,0,1330
0,0,2,0,2013-02-23,0,3,0,0,2/23/2013_Charlotte_Denver,0,Denver,0,0,1,1,0,Charlotte,Ben Gordon,113,0,99,-6,1,0,710
0,0,1,2,2013-02-23,2,3,0,0,2/23/2013_Charlotte_Denver,0,Denver,1,4,0,0,3,Charlotte,Jeff Adrien,113,0,99,5,1,0,576
0,0,0,1,2013-02-23,0,1,0,0,2/23/2013_Charlotte_Denver,2,Denver,1,0,1,0,5,Charlotte,Brendan Haywood,113,0,99,1,1,0,458
0,1,0,0,2013-02-23,0,1,0,0,2/23/2013_Charlotte_Denver,1,Denver,0,0,0,0,3,Charlotte,Josh McRoberts,113,0,99,0,1,0,335
1,7,8,0,2013-02-23,5,14,1,2,2/23/2013_Detroit_Indiana,0,Detroit,2,12,3,5,12,Indiana,Paul George,72,1,90,24,0,1,2539
0,0,4,1,2013-02-23,6,14,4,4,2/23/2013_Detroit_Indiana,0,Detroit,2,16,1,1,8,Indiana,David West,72,1,90,21,0,1,1810
3,5,2,0,2013-02-23,7,10,0,1,2/23/2013_Detroit_Indiana,0,Detroit,1,17,1,2,3,Indiana,George Hill,72,1,90,23,0,1,1779
1,2,2,0,2013-02-23,2,3,0,0,2/23/2013_Detroit_Indiana,0,Detroit,1,5,2,2,5,Indiana,Lance Stephenson,72,1,90,24,0,1,1474
0,0,2,2,2013-02-23,3,6,4,4,2/23/2013_Detroit_Indiana,0,Detroit,6,10,0,5,1,Indiana,Roy Hibbert,72,1,90,9,0,1,1199
0,0,1,2,2013-02-23,3,8,1,2,2/23/2013_Detroit_Indiana,6,Detroit,5,7,1,1,10,Indiana,Ian Mahinmi,72,0,90,9,0,1,1681
0,4,1,1,2013-02-23,1,10,0,0,2/23/2013_Detroit_Indiana,0,Detroit,2,2,0,1,2,Indiana,Danny Granger,72,0,90,0,0,1,1116
3,4,0,0,2013-02-23,3,4,1,2,2/23/2013_Detroit_Indiana,0,Detroit,0,10,0,1,2,Indiana,D.J. Augustin,72,0,90,-5,0,1,1101
0,0,1,0,2013-02-23,3,5,3,4,2/23/2013_Detroit_Indiana,4,Detroit,3,9,0,2,4,Indiana,Tyler Hansbrough,72,0,90,-3,0,1,1070
0,0,0,0,2013-02-23,1,1,0,0,2/23/2013_Detroit_Indiana,0,Detroit,3,2,0,0,1,Indiana,Orlando Johnson,72,0,90,-12,0,1,631
0,0,4,0,2013-02-23,4,16,4,7,2/23/2013_Detroit_Indiana,5,Indiana,5,12,3,5,12,Detroit,Greg Monroe,90,1,72,-11,1,0,2019
0,1,1,0,2013-02-23,3,8,5,5,2/23/2013_Detroit_Indiana,0,Indiana,0,11,1,2,2,Detroit,Rodney Stuckey,90,1,72,-20,1,0,1968
0,0,5,0,2013-02-23,5,7,3,3,2/23/2013_Detroit_Indiana,0,Indiana,0,13,1,2,5,Detroit,Jose Calderon,90,1,72,-8,1,0,1959
0,3,0,0,2013-02-23,1,6,0,0,2/23/2013_Detroit_Indiana,0,Indiana,2,2,1,1,3,Detroit,Kyle Singler,90,1,72,-19,1,0,1717
0,0,0,1,2013-02-23,2,6,0,2,2/23/2013_Detroit_Indiana,3,Indiana,2,4,0,2,6,Detroit,Jason Maxiell,90,1,72,-17,1,0,1381
1,5,1,0,2013-02-23,3,7,2,2,2/23/2013_Detroit_Indiana,0,Indiana,3,9,0,0,2,Detroit,Khris Middleton,90,0,72,-1,1,0,1543
1,5,0,1,2013-02-23,1,11,2,2,2/23/2013_Detroit_Indiana,0,Indiana,5,5,0,0,5,Detroit,Charlie Villanueva,90,0,72,-1,1,0,1499
0,0,2,0,2013-02-23,7,14,1,1,2/23/2013_Detroit_Indiana,2,Indiana,2,15,1,1,3,Detroit,Will Bynum,90,0,72,-10,1,0,921
0,0,1,0,2013-02-23,0,1,0,0,2/23/2013_Detroit_Indiana,0,Indiana,3,0,0,1,0,Detroit,Viacheslav Kravtsov,90,0,72,-7,1,0,861
0,0,0,0,2013-02-23,0,1,1,2,2/23/2013_Detroit_Indiana,0,Indiana,0,1,2,0,1,Detroit,Kim English,90,0,72,4,1,0,532
0,1,2,0,2013-02-23,8,19,0,0,2/23/2013_LA Clippers_Utah,1,LA Clippers,1,16,1,2,4,Utah,Al Jefferson,107,1,94,-15,0,0,1724
0,0,2,2,2013-02-23,8,12,3,3,2/23/2013_LA Clippers_Utah,0,LA Clippers,4,19,0,1,2,Utah,Paul Millsap,107,1,94,-12,0,0,1643
0,5,2,0,2013-02-23,0,5,0,0,2/23/2013_LA Clippers_Utah,0,LA Clippers,2,0,0,1,1,Utah,Randy Foye,107,1,94,-22,0,0,1349
0,2,1,1,2013-02-23,0,3,0,0,2/23/2013_LA Clippers_Utah,0,LA Clippers,1,0,0,1,2,Utah,Marvin Williams,107,1,94,-25,0,0,856
0,1,3,0,2013-02-23,0,1,0,0,2/23/2013_LA Clippers_Utah,0,LA Clippers,1,0,0,0,1,Utah,Jamaal Tinsley,107,1,94,-25,0,0,856
0,2,3,0,2013-02-23,5,14,13,14,2/23/2013_LA Clippers_Utah,3,LA Clippers,1,23,1,1,8,Utah,Gordon Hayward,107,0,94,12,0,0,2024
1,2,3,0,2013-02-23,4,8,3,6,2/23/2013_LA Clippers_Utah,2,LA Clippers,2,12,1,3,6,Utah,Alec Burks,107,0,94,8,0,0,1910
0,2,8,0,2013-02-23,1,6,0,0,2/23/2013_LA Clippers_Utah,0,LA Clippers,2,2,1,2,2,Utah,Earl Watson,107,0,94,10,0,0,1439
0,0,0,3,2013-02-23,3,6,1,2,2/23/2013_LA Clippers_Utah,3,LA Clippers,5,7,1,3,8,Utah,Derrick Favors,107,0,94,4,0,0,1328
0,0,1,0,2013-02-23,6,7,3,3,2/23/2013_LA Clippers_Utah,3,LA Clippers,2,15,2,2,4,Utah,Enes Kanter,107,0,94,1,0,0,1017
0,0,0,0,2013-02-23,0,3,0,0,2/23/2013_LA Clippers_Utah,0,LA Clippers,0,0,1,0,1,Utah,DeMarre Carroll,107,0,94,-1,0,0,255
0,0,3,1,2013-02-23,7,12,4,4,2/23/2013_LA Clippers_Utah,3,Utah,4,18,1,1,7,LA Clippers,Blake Griffin,94,1,107,17,1,1,1889
2,6,1,0,2013-02-23,7,13,5,6,2/23/2013_LA Clippers_Utah,1,Utah,1,21,1,2,5,LA Clippers,Caron Butler,94,1,107,23,1,1,1834
1,5,7,0,2013-02-23,2,8,6,7,2/23/2013_LA Clippers_Utah,0,Utah,2,11,0,2,7,LA Clippers,Chris Paul,94,1,107,19,1,1,1655
0,0,0,0,2013-02-23,3,5,1,3,2/23/2013_LA Clippers_Utah,2,Utah,2,7,1,2,12,LA Clippers,DeAndre Jordan,94,1,107,19,1,1,1607
1,2,1,0,2013-02-23,3,5,1,1,2/23/2013_LA Clippers_Utah,0,Utah,1,8,0,3,1,LA Clippers,Chauncey Billups,94,1,107,26,1,1,1038
2,4,2,0,2013-02-23,5,9,0,1,2/23/2013_LA Clippers_Utah,0,Utah,3,12,2,1,0,LA Clippers,Jamal Crawford,94,0,107,-9,1,1,1813
2,3,2,0,2013-02-23,8,15,0,0,2/23/2013_LA Clippers_Utah,1,Utah,2,18,1,3,6,LA Clippers,Lamar Odom,94,0,107,-4,1,1,1409
0,0,6,0,2013-02-23,2,6,0,0,2/23/2013_LA Clippers_Utah,1,Utah,0,4,2,1,3,LA Clippers,Eric Bledsoe,94,0,107,-6,1,1,1225
0,0,0,1,2013-02-23,3,4,2,2,2/23/2013_LA Clippers_Utah,1,Utah,4,8,1,3,3,LA Clippers,Matt Barnes,94,0,107,-10,1,1,1059
0,0,0,0,2013-02-23,0,1,0,0,2/23/2013_LA Clippers_Utah,1,Utah,5,0,0,2,2,LA Clippers,Ryan Hollins,94,0,107,-6,1,1,777
0,0,0,0,2013-02-23,0,0,0,0,2/23/2013_LA Clippers_Utah,0,Utah,0,0,0,0,0,LA Clippers,Willie Green,94,0,107,-2,1,1,47
0,0,0,0,2013-02-23,0,0,0,0,2/23/2013_LA Clippers_Utah,0,Utah,0,0,0,0,0,LA Clippers,Ronny Turiaf,94,0,107,-2,1,1,47
2,6,5,1,2013-02-23,6,19,1,2,2/23/2013_Milwaukee_Atlanta,1,Milwaukee,1,15,3,2,13,Atlanta,Josh Smith,102,1,103,-6,0,1,2357
4,5,4,0,2013-02-23,7,11,3,3,2/23/2013_Milwaukee_Atlanta,0,Milwaukee,0,21,1,1,1,Atlanta,Devin Harris,102,1,103,18,0,1,2330
2,3,9,0,2013-02-23,8,15,5,5,2/23/2013_Milwaukee_Atlanta,0,Milwaukee,2,23,2,2,2,Atlanta,Jeff Teague,102,1,103,-6,0,1,2198
0,1,3,2,2013-02-23,11,22,1,2,2/23/2013_Milwaukee_Atlanta,1,Milwaukee,3,23,2,2,11,Atlanta,Al Horford,102,1,103,12,0,1,2195
1,2,0,0,2013-02-23,1,2,0,0,2/23/2013_Milwaukee_Atlanta,0,Milwaukee,1,3,0,0,0,Atlanta,Anthony Tolliver,102,1,103,-1,0,1,710
2,7,3,1,2013-02-23,2,10,0,0,2/23/2013_Milwaukee_Atlanta,0,Milwaukee,1,6,1,3,2,Atlanta,Kyle Korver,102,0,103,0,0,1,1978
0,0,2,0,2013-02-23,1,5,1,2,2/23/2013_Milwaukee_Atlanta,8,Milwaukee,4,3,1,0,11,Atlanta,Zaza Pachulia,102,0,103,-4,0,1,1203
3,4,1,0,2013-02-23,3,7,0,0,2/23/2013_Milwaukee_Atlanta,0,Milwaukee,3,9,0,1,0,Atlanta,John Jenkins,102,0,103,1,0,1,1145
0,0,0,0,2013-02-23,0,0,0,0,2/23/2013_Milwaukee_Atlanta,0,Milwaukee,1,0,0,0,1,Atlanta,Dahntay Jones,102,0,103,-9,0,1,284
0,1,10,0,2013-02-23,7,15,0,0,2/23/2013_Milwaukee_Atlanta,0,Atlanta,0,14,2,4,4,Milwaukee,Monta Ellis,103,1,102,5,1,0,2616
0,0,2,1,2013-02-23,5,12,2,4,2/23/2013_Milwaukee_Atlanta,5,Atlanta,2,12,0,1,19,Milwaukee,Larry Sanders,103,1,102,-6,1,0,2199
1,4,5,0,2013-02-23,4,11,2,2,2/23/2013_Milwaukee_Atlanta,1,Atlanta,3,11,1,2,2,Milwaukee,Brandon Jennings,103,1,102,-10,1,0,1801
1,1,1,0,2013-02-23,9,15,0,0,2/23/2013_Milwaukee_Atlanta,3,Atlanta,3,19,2,3,9,Milwaukee,Ersan Ilyasova,103,1,102,-6,1,0,1725
0,0,0,0,2013-02-23,3,7,0,0,2/23/2013_Milwaukee_Atlanta,3,Atlanta,1,6,1,2,4,Milwaukee,Luc Mbah a Moute,103,1,102,1,1,0,874
1,3,7,0,2013-02-23,4,9,7,7,2/23/2013_Milwaukee_Atlanta,0,Atlanta,0,16,0,2,3,Milwaukee,J.J. Redick,103,0,102,-3,1,0,2111
1,3,1,0,2013-02-23,3,8,2,2,2/23/2013_Milwaukee_Atlanta,0,Atlanta,1,9,1,1,4,Milwaukee,Mike Dunleavy,103,0,102,4,1,0,1243
0,0,1,0,2013-02-23,2,6,0,0,2/23/2013_Milwaukee_Atlanta,2,Atlanta,2,4,1,1,7,Milwaukee,Samuel Dalembert,103,0,102,-1,1,0,940
0,0,1,1,2013-02-23,4,6,3,5,2/23/2013_Milwaukee_Atlanta,3,Atlanta,2,11,0,1,6,Milwaukee,John Henson,103,0,102,11,1,0,891
0,1,9,0,2013-02-23,4,9,4,4,2/23/2013_Orlando_Cleveland,0,Orlando,2,12,1,1,3,Cleveland,Kyrie Irving,94,1,118,3,0,1,1776
1,3,4,0,2013-02-23,5,16,1,2,2/23/2013_Orlando_Cleveland,2,Orlando,3,12,1,0,4,Cleveland,Dion Waiters,94,1,118,22,0,1,1562
0,0,1,1,2013-02-23,7,12,2,2,2/23/2013_Orlando_Cleveland,6,Orlando,2,16,1,0,7,Cleveland,Tyler Zeller,94,1,118,21,0,1,1515
0,0,3,1,2013-02-23,1,5,0,2,2/23/2013_Orlando_Cleveland,5,Orlando,0,2,0,2,11,Cleveland,Tristan Thompson,94,1,118,15,0,1,1466
1,3,0,0,2013-02-23,6,9,4,4,2/23/2013_Orlando_Cleveland,1,Orlando,3,17,1,1,1,Cleveland,Alonzo Gee,94,1,118,9,0,1,1456
0,1,1,1,2013-02-23,4,8,10,12,2/23/2013_Orlando_Cleveland,2,Orlando,2,18,1,0,8,Cleveland,Marreese Speights,94,0,118,3,0,1,1365
3,6,1,0,2013-02-23,6,10,0,0,2/23/2013_Orlando_Cleveland,0,Orlando,1,15,0,0,4,Cleveland,Wayne Ellington,94,0,118,21,0,1,1338
0,0,6,0,2013-02-23,2,3,0,0,2/23/2013_Orlando_Cleveland,1,Orlando,4,4,1,2,2,Cleveland,Shaun Livingston,94,0,118,2,0,1,1318
4,7,0,0,2013-02-23,5,10,2,2,2/23/2013_Orlando_Cleveland,1,Orlando,2,16,1,1,6,Cleveland,C.J. Miles,94,0,118,15,0,1,1190
0,0,3,0,2013-02-23,1,2,0,0,2/23/2013_Orlando_Cleveland,0,Orlando,1,2,0,1,1,Cleveland,Luke Walton,94,0,118,2,0,1,1043
0,0,0,1,2013-02-23,2,3,0,0,2/23/2013_Orlando_Cleveland,0,Orlando,0,4,1,2,0,Cleveland,Kevin Jones,94,0,118,7,0,1,371
1,2,0,1,2013-02-23,6,13,0,3,2/23/2013_Orlando_Cleveland,3,Cleveland,3,13,1,0,5,Orlando,Maurice Harkless,118,1,94,-38,1,0,2114
1,5,3,1,2013-02-23,6,12,3,5,2/23/2013_Orlando_Cleveland,1,Cleveland,3,16,0,3,3,Orlando,Arron Afflalo,118,1,94,-22,1,0,1794
0,0,3,0,2013-02-23,3,3,0,0,2/23/2013_Orlando_Cleveland,1,Cleveland,1,6,0,2,7,Orlando,Nikola Vucevic,118,1,94,-23,1,0,1791
2,5,5,1,2013-02-23,5,12,0,0,2/23/2013_Orlando_Cleveland,0,Cleveland,3,12,1,4,1,Orlando,E'Twaun Moore,118,1,94,-16,1,0,1665
0,0,1,0,2013-02-23,4,10,0,0,2/23/2013_Orlando_Cleveland,1,Cleveland,0,8,0,2,2,Orlando,Andrew Nicholson,118,1,94,-17,1,0,1305
0,1,7,0,2013-02-23,3,7,4,5,2/23/2013_Orlando_Cleveland,2,Cleveland,0,10,2,1,3,Orlando,Beno Udrih,118,0,94,-2,1,0,1618
0,1,0,3,2013-02-23,5,10,4,4,2/23/2013_Orlando_Cleveland,1,Cleveland,1,14,0,1,6,Orlando,Tobias Harris,118,0,94,-10,1,0,1478
0,0,1,0,2013-02-23,4,6,1,2,2/23/2013_Orlando_Cleveland,1,Cleveland,2,9,1,1,1,Orlando,DeQuan Jones,118,0,94,-1,1,0,1200
0,0,2,1,2013-02-23,2,3,2,3,2/23/2013_Orlando_Cleveland,1,Cleveland,5,6,0,0,7,Orlando,Kyle O'Quinn,118,0,94,9,1,0,815
0,0,0,0,2013-02-23,0,3,0,0,2/23/2013_Orlando_Cleveland,0,Cleveland,2,0,0,1,1,Orlando,Doron Lamb,118,0,94,0,1,0,620
0,1,2,0,2013-02-23,14,18,5,7,2/23/2013_Philadelphia_Miami,1,Philadelphia,3,33,2,1,6,Miami,Dwyane Wade,90,1,114,24,0,1,1946
1,4,11,0,2013-02-23,7,12,1,2,2/23/2013_Philadelphia_Miami,1,Philadelphia,1,16,2,2,10,Miami,LeBron James,90,1,114,14,0,1,1890
2,5,6,0,2013-02-23,5,8,2,2,2/23/2013_Philadelphia_Miami,0,Philadelphia,0,14,3,1,0,Miami,Mario Chalmers,90,1,114,15,0,1,1614
0,2,1,0,2013-02-23,6,12,1,1,2/23/2013_Philadelphia_Miami,0,Philadelphia,0,13,0,0,1,Miami,Chris Bosh,90,1,114,15,0,1,1485
0,0,1,0,2013-02-23,2,4,0,0,2/23/2013_Philadelphia_Miami,2,Philadelphia,1,4,0,0,7,Miami,Udonis Haslem,90,1,114,11,0,1,1181
4,6,3,0,2013-02-23,4,9,0,0,2/23/2013_Philadelphia_Miami,0,Philadelphia,0,12,0,1,1,Miami,Ray Allen,90,0,114,12,0,1,1532
2,2,1,0,2013-02-23,2,2,0,0,2/23/2013_Philadelphia_Miami,1,Philadelphia,2,6,0,0,2,Miami,Shane Battier,90,0,114,9,0,1,1508
0,0,1,0,2013-02-23,5,10,2,2,2/23/2013_Philadelphia_Miami,0,Philadelphia,2,12,2,1,3,Miami,Norris Cole,90,0,114,9,0,1,1266
0,0,0,1,2013-02-23,0,1,2,2,2/23/2013_Philadelphia_Miami,0,Philadelphia,0,2,0,0,5,Miami,Chris Andersen,90,0,114,4,0,1,820
0,0,0,1,2013-02-23,0,0,2,2,2/23/2013_Philadelphia_Miami,0,Philadelphia,1,2,0,0,2,Miami,Joel Anthony,90,0,114,3,0,1,410
0,0,1,0,2013-02-23,0,0,0,0,2/23/2013_Philadelphia_Miami,0,Philadelphia,0,0,0,0,0,Miami,Rashard Lewis,90,0,114,3,0,1,326
0,1,0,0,2013-02-23,0,1,0,0,2/23/2013_Philadelphia_Miami,0,Philadelphia,0,0,0,0,0,Miami,James Jones,90,0,114,0,0,1,245
0,0,0,0,2013-02-23,0,0,0,0,2/23/2013_Philadelphia_Miami,0,Philadelphia,0,0,0,0,0,Miami,Jarvis Varnado,90,0,114,1,0,1,177
2,3,6,0,2013-02-23,8,11,3,4,2/23/2013_Philadelphia_Miami,1,Miami,3,21,0,2,6,Philadelphia,Jrue Holiday,114,1,90,-16,1,0,2248
0,3,5,0,2013-02-23,8,19,0,0,2/23/2013_Philadelphia_Miami,2,Miami,3,16,1,5,7,Philadelphia,Evan Turner,114,1,90,-17,1,0,2169
3,7,2,1,2013-02-23,8,14,0,0,2/23/2013_Philadelphia_Miami,0,Miami,3,19,0,1,0,Philadelphia,Nick Young,114,1,90,-17,1,0,2001
0,0,3,1,2013-02-23,2,7,2,2,2/23/2013_Philadelphia_Miami,1,Miami,0,6,0,0,6,Philadelphia,Lavoy Allen,114,1,90,-14,1,0,1924
0,0,3,1,2013-02-23,1,5,0,0,2/23/2013_Philadelphia_Miami,0,Miami,2,2,0,2,2,Philadelphia,Spencer Hawes,114,1,90,-15,1,0,1513
5,10,1,0,2013-02-23,6,13,0,0,2/23/2013_Philadelphia_Miami,0,Miami,3,17,0,0,4,Philadelphia,Dorell Wright,114,0,90,-16,1,0,1913
1,3,5,0,2013-02-23,2,4,2,2,2/23/2013_Philadelphia_Miami,0,Miami,0,7,0,1,2,Philadelphia,Jeremy Pargo,114,0,90,-13,1,0,1304
0,2,0,0,2013-02-23,0,4,0,0,2/23/2013_Philadelphia_Miami,1,Miami,1,0,0,1,1,Philadelphia,Royal Ivey,114,0,90,-6,1,0,508
0,0,0,0,2013-02-23,0,0,2,2,2/23/2013_Philadelphia_Miami,0,Miami,0,2,0,0,1,Philadelphia,Damien Wilkins,114,0,90,-3,1,0,410
0,0,0,0,2013-02-23,0,1,0,0,2/23/2013_Philadelphia_Miami,2,Miami,0,0,0,0,3,Philadelphia,Arnett Moultrie,114,0,90,-3,1,0,410
3,11,6,0,2013-02-23,10,23,4,4,2/23/2013_Washington_Houston,1,Washington,2,27,3,3,4,Houston,James Harden,105,1,103,-6,0,0,2549
5,9,3,1,2013-02-23,9,15,1,2,2/23/2013_Washington_Houston,2,Washington,1,24,0,1,7,Houston,Chandler Parsons,105,1,103,-7,0,0,2543
4,12,3,0,2013-02-23,4,14,0,0,2/23/2013_Washington_Houston,1,Washington,2,12,0,3,5,Houston,Carlos Delfino,105,1,103,-4,0,0,2112
0,0,1,2,2013-02-23,2,4,1,2,2/23/2013_Washington_Houston,3,Washington,5,5,1,5,10,Houston,Omer Asik,105,1,103,-4,0,0,2084
1,3,6,0,2013-02-23,2,9,0,0,2/23/2013_Washington_Houston,0,Washington,2,5,3,2,1,Houston,Jeremy Lin,105,1,103,-11,0,0,1576
2,4,2,0,2013-02-23,4,6,1,2,2/23/2013_Washington_Houston,3,Washington,2,11,0,0,6,Houston,Donatas Motiejunas,105,0,103,6,0,0,1392
3,5,3,0,2013-02-23,6,9,0,0,2/23/2013_Washington_Houston,2,Washington,2,15,0,2,4,Houston,Patrick Beverley,105,0,103,9,0,0,1304
0,0,0,0,2013-02-23,0,1,1,4,2/23/2013_Washington_Houston,1,Washington,3,1,0,0,1,Houston,Greg Smith,105,0,103,7,0,0,607
1,2,0,0,2013-02-23,1,3,0,0,2/23/2013_Washington_Houston,0,Washington,0,3,0,0,1,Houston,James Anderson,105,0,103,0,0,0,233
2,4,4,1,2013-02-23,7,15,5,6,2/23/2013_Washington_Houston,4,Houston,3,21,2,1,5,Washington,Bradley Beal,103,1,105,6,1,1,2224
0,0,11,1,2013-02-23,4,10,4,4,2/23/2013_Washington_Houston,0,Houston,2,12,0,2,4,Washington,John Wall,103,1,105,12,1,1,2073
0,0,1,3,2013-02-23,8,16,1,3,2/23/2013_Washington_Houston,2,Houston,4,17,2,3,11,Washington,Emeka Okafor,103,1,105,14,1,1,2029
0,0,3,0,2013-02-23,3,6,2,2,2/23/2013_Washington_Houston,1,Houston,4,8,0,3,9,Washington,Nene Hilario,103,1,105,-3,1,1,1833
2,5,4,0,2013-02-23,5,10,0,0,2/23/2013_Washington_Houston,0,Houston,4,12,0,1,1,Washington,Martell Webster,103,1,105,0,1,1,1824
2,4,6,0,2013-02-23,8,12,0,0,2/23/2013_Washington_Houston,1,Houston,0,18,4,3,4,Washington,Trevor Ariza,103,0,105,4,1,1,2002
0,1,1,1,2013-02-23,3,4,2,2,2/23/2013_Washington_Houston,1,Houston,0,8,0,0,1,Washington,Trevor Booker,103,0,105,-11,1,1,833
1,2,1,0,2013-02-23,1,4,2,2,2/23/2013_Washington_Houston,0,Houston,0,5,0,0,0,Washington,A.J. Price,103,0,105,-10,1,1,807
0,0,0,0,2013-02-23,2,3,0,0,2/23/2013_Washington_Houston,0,Houston,1,4,0,0,2,Washington,Chris Singleton,103,0,105,1,1,1,655
0,0,0,0,2013-02-23,0,0,0,0,2/23/2013_Washington_Houston,0,Houston,0,0,0,0,0,Washington,Garrett Temple,103,0,105,-3,1,1,120
0,0,0,1,2013-02-24,7,16,2,3,2/24/2013_Brooklyn_Memphis,3,Brooklyn,2,16,0,4,14,Memphis,Zach Randolph,72,1,76,13,0,1,2466
0,1,7,0,2013-02-24,4,10,2,2,2/24/2013_Brooklyn_Memphis,0,Brooklyn,3,10,3,0,2,Memphis,Mike Conley,72,1,76,6,0,1,2243
0,1,5,4,2013-02-24,6,11,2,2,2/24/2013_Brooklyn_Memphis,1,Brooklyn,2,14,0,1,7,Memphis,Marc Gasol,72,1,76,7,0,1,2223
1,1,1,0,2013-02-24,5,9,0,1,2/24/2013_Brooklyn_Memphis,1,Brooklyn,2,11,3,3,1,Memphis,Tayshaun Prince,72,1,76,11,0,1,1817
0,0,0,2,2013-02-24,5,8,2,2,2/24/2013_Brooklyn_Memphis,1,Brooklyn,2,12,0,0,6,Memphis,Tony Allen,72,1,76,12,0,1,1798
0,0,1,0,2013-02-24,2,3,2,2,2/24/2013_Brooklyn_Memphis,1,Brooklyn,1,6,0,0,2,Memphis,Quincy Pondexter,72,0,76,-5,0,1,1095
0,1,1,0,2013-02-24,0,6,0,0,2/24/2013_Brooklyn_Memphis,0,Brooklyn,2,0,0,0,0,Memphis,Jerryd Bayless,72,0,76,-9,0,1,882
0,0,1,1,2013-02-24,1,2,0,0,2/24/2013_Brooklyn_Memphis,0,Brooklyn,3,2,0,1,0,Memphis,Darrell Arthur,72,0,76,-2,0,1,700
1,2,0,1,2013-02-24,2,4,0,0,2/24/2013_Brooklyn_Memphis,0,Brooklyn,0,5,0,1,1,Memphis,Austin Daye,72,0,76,2,0,1,638
0,0,0,2,2013-02-24,0,1,0,0,2/24/2013_Brooklyn_Memphis,0,Brooklyn,2,0,0,1,2,Memphis,Ed Davis,72,0,76,-10,0,1,333
0,1,0,0,2013-02-24,0,1,0,0,2/24/2013_Brooklyn_Memphis,0,Brooklyn,0,0,0,0,0,Memphis,Tony Wroten,72,0,76,-5,0,1,172
0,0,0,0,2013-02-24,0,0,0,0,2/24/2013_Brooklyn_Memphis,0,Brooklyn,0,0,0,0,0,Memphis,Jon Leuer,72,0,76,0,0,1,33
4,6,4,0,2013-02-24,9,15,2,3,2/24/2013_Brooklyn_Memphis,0,Memphis,3,24,3,4,4,Brooklyn,Deron Williams,76,1,72,0,1,0,2516
3,3,4,0,2013-02-24,4,8,0,0,2/24/2013_Brooklyn_Memphis,0,Memphis,0,11,0,3,1,Brooklyn,C.J. Watson,76,1,72,-10,1,0,1730
0,0,1,0,2013-02-24,1,3,0,2,2/24/2013_Brooklyn_Memphis,6,Memphis,2,2,2,2,14,Brooklyn,Reggie Evans,76,1,72,-2,1,0,1605
0,0,1,1,2013-02-24,3,10,3,4,2/24/2013_Brooklyn_Memphis,2,Memphis,1,9,0,2,4,Brooklyn,Brook Lopez,76,1,72,-8,1,0,1569
0,1,2,0,2013-02-24,0,6,0,0,2/24/2013_Brooklyn_Memphis,0,Memphis,1,0,0,1,1,Brooklyn,Gerald Wallace,76,1,72,0,1,0,989
0,2,3,1,2013-02-24,4,13,0,2,2/24/2013_Brooklyn_Memphis,4,Memphis,2,8,0,1,7,Brooklyn,MarShon Brooks,76,0,72,-4,1,0,1891
0,1,1,1,2013-02-24,5,12,0,0,2/24/2013_Brooklyn_Memphis,5,Memphis,3,10,1,1,7,Brooklyn,Andray Blatche,76,0,72,4,1,0,1311
1,4,1,1,2013-02-24,1,4,0,0,2/24/2013_Brooklyn_Memphis,0,Memphis,0,3,0,0,3,Brooklyn,Keith Bogans,76,0,72,4,1,0,1311
1,3,1,0,2013-02-24,2,4,0,0,2/24/2013_Brooklyn_Memphis,0,Memphis,1,5,1,0,2,Brooklyn,Mirza Teletovic,76,0,72,0,1,0,818
0,0,0,0,2013-02-24,0,1,0,2,2/24/2013_Brooklyn_Memphis,0,Memphis,1,0,0,0,0,Brooklyn,Kris Humphries,76,0,72,-2,1,0,457
0,1,0,0,2013-02-24,0,1,0,0,2/24/2013_Brooklyn_Memphis,0,Memphis,0,0,0,0,1,Brooklyn,Tyshawn Taylor,76,0,72,-2,1,0,203
4,5,7,1,2013-02-24,13,21,8,10,2/24/2013_Dallas_LA Lakers,1,Dallas,2,38,0,5,12,LA Lakers,Kobe Bryant,99,1,103,7,0,1,2296
0,1,1,0,2013-02-24,0,6,1,2,2/24/2013_Dallas_LA Lakers,0,Dallas,4,1,1,0,2,LA Lakers,Metta World Peace,99,1,103,3,0,1,2207
4,5,4,0,2013-02-24,7,12,2,2,2/24/2013_Dallas_LA Lakers,0,Dallas,0,20,1,3,2,LA Lakers,Steve Nash,99,1,103,2,0,1,2029
0,0,1,1,2013-02-24,2,7,5,10,2/24/2013_Dallas_LA Lakers,1,Dallas,5,9,2,4,13,LA Lakers,Dwight Howard,99,1,103,15,0,1,1962
0,0,2,0,2013-02-24,3,5,0,0,2/24/2013_Dallas_LA Lakers,2,Dallas,1,6,1,3,6,LA Lakers,Earl Clark,99,1,103,-11,0,1,1751
2,5,0,0,2013-02-24,5,10,1,2,2/24/2013_Dallas_LA Lakers,3,Dallas,2,13,0,1,5,LA Lakers,Antawn Jamison,99,0,103,-7,0,1,1600
2,6,0,0,2013-02-24,2,6,5,5,2/24/2013_Dallas_LA Lakers,0,Dallas,1,11,2,0,3,LA Lakers,Jodie Meeks,99,0,103,13,0,1,1591
