3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,name,opp_score,started,team_score,+/-,is_Home,Team_Win,time_played_(s)
0,0,0,0,2012-02-19,0,0,0,0,2/19/2012_Minnesota_Philadelphia,0,Philadelphia,0,0,0,0,0,Minnesota,Darko Milicic,91,0,92,0,1,1,0
2,4,0,1,2012-02-19,11,23,5,6,2/19/2012_New Jersey_Milwaukee,13,New Jersey,6,29,1,1,25,Milwaukee,Ersan Ilyasova,85,1,92,7,0,1,2176
0,0,6,1,2012-02-19,1,9,8,9,2/19/2012_New Jersey_Milwaukee,1,New Jersey,4,10,0,1,3,Milwaukee,Shaun Livingston,85,1,92,10,0,1,2048
2,4,4,1,2012-02-19,6,15,3,3,2/19/2012_New Jersey_Milwaukee,2,New Jersey,0,17,1,2,7,Milwaukee,Brandon Jennings,85,1,92,11,0,1,2015
3,7,4,0,2012-02-19,4,10,0,0,2/19/2012_New Jersey_Milwaukee,0,New Jersey,1,11,2,5,4,Milwaukee,Carlos Delfino,85,1,92,14,0,1,2008
0,1,1,0,2012-02-19,3,5,0,0,2/19/2012_New Jersey_Milwaukee,2,New Jersey,4,6,0,0,2,Milwaukee,Jon Leuer,85,1,92,9,0,1,1067
0,0,0,0,2012-02-19,5,9,2,4,2/19/2012_New Jersey_Milwaukee,2,New Jersey,1,12,2,4,8,Milwaukee,Luc Mbah a Moute,85,0,92,-1,0,1,1720
0,1,0,0,2012-02-19,1,4,0,0,2/19/2012_New Jersey_Milwaukee,0,New Jersey,2,2,0,1,0,Milwaukee,Mike Dunleavy,85,0,92,-9,0,1,1035
0,1,1,0,2012-02-19,1,5,0,0,2/19/2012_New Jersey_Milwaukee,0,New Jersey,1,2,0,3,0,Milwaukee,Beno Udrih,85,0,92,-3,0,1,1030
0,0,0,0,2012-02-19,0,2,1,2,2/19/2012_New Jersey_Milwaukee,1,New Jersey,1,1,0,0,2,Milwaukee,Jon Brockman,85,0,92,0,0,1,583
0,1,0,0,2012-02-19,1,4,0,0,2/19/2012_New Jersey_Milwaukee,0,New Jersey,1,2,0,0,2,Milwaukee,Stephen Jackson,85,0,92,-2,0,1,504
0,0,0,0,2012-02-19,0,0,0,0,2/19/2012_New Jersey_Milwaukee,0,New Jersey,2,0,0,0,0,Milwaukee,Larry Sanders,85,0,92,-1,0,1,214
3,9,6,1,2012-02-19,10,24,3,4,2/19/2012_New Jersey_Milwaukee,1,Milwaukee,3,26,4,2,3,New Jersey,Deron Williams,92,1,85,-9,1,0,2219
0,5,4,0,2012-02-19,3,14,6,8,2/19/2012_New Jersey_Milwaukee,1,Milwaukee,4,12,1,1,5,New Jersey,MarShon Brooks,92,1,85,-5,1,0,2158
0,0,1,0,2012-02-19,5,11,3,4,2/19/2012_New Jersey_Milwaukee,2,Milwaukee,5,13,1,4,8,New Jersey,Kris Humphries,92,1,85,-8,1,0,1865
0,3,1,0,2012-02-19,1,4,0,0,2/19/2012_New Jersey_Milwaukee,0,Milwaukee,1,2,0,0,5,New Jersey,DeShawn Stevenson,92,1,85,-21,1,0,1454
0,0,2,1,2012-02-19,2,7,5,11,2/19/2012_New Jersey_Milwaukee,1,Milwaukee,2,9,0,0,2,New Jersey,Brook Lopez,92,1,85,-4,1,0,1298
2,4,0,0,2012-02-19,7,11,1,1,2/19/2012_New Jersey_Milwaukee,0,Milwaukee,2,17,2,0,1,New Jersey,Anthony Morrow,92,0,85,10,1,0,2236
0,0,0,0,2012-02-19,1,8,2,3,2/19/2012_New Jersey_Milwaukee,9,Milwaukee,4,4,1,0,15,New Jersey,Shelden Williams,92,0,85,5,1,0,1569
0,2,2,0,2012-02-19,0,5,2,2,2/19/2012_New Jersey_Milwaukee,0,Milwaukee,3,2,1,2,1,New Jersey,Sundiata Gaines,92,0,85,4,1,0,1007
0,0,0,0,2012-02-19,0,0,0,0,2/19/2012_New Jersey_Milwaukee,1,Milwaukee,0,0,0,0,2,New Jersey,Andre Emmett,92,0,85,0,1,0,277
0,0,0,0,2012-02-19,0,0,0,0,2/19/2012_New Jersey_Milwaukee,0,Milwaukee,0,0,1,0,0,New Jersey,Jordan Williams,92,0,85,-2,1,0,212
0,0,0,0,2012-02-19,0,1,0,0,2/19/2012_New Jersey_Milwaukee,1,Milwaukee,0,0,0,1,1,New Jersey,Johan Petro,92,0,85,-5,1,0,106
4,5,3,0,2012-02-19,11,20,8,9,2/19/2012_New York_Dallas,1,New York,2,34,2,4,5,Dallas,Dirk Nowitzki,104,1,97,10,0,0,2283
0,1,2,0,2012-02-19,6,11,2,2,2/19/2012_New York_Dallas,5,New York,2,14,2,1,7,Dallas,Shawn Marion,104,1,97,-10,0,0,2131
2,8,4,0,2012-02-19,3,9,0,0,2/19/2012_New York_Dallas,1,New York,2,8,3,5,5,Dallas,Jason Kidd,104,1,97,12,0,0,1672
0,0,1,2,2012-02-19,4,6,1,3,2/19/2012_New York_Dallas,2,New York,3,9,0,0,6,Dallas,Brendan Haywood,104,1,97,20,0,0,1638
2,4,2,0,2012-02-19,3,9,1,1,2/19/2012_New York_Dallas,0,New York,1,9,2,1,3,Dallas,Vince Carter,104,1,97,-15,0,0,1546
3,10,6,0,2012-02-19,5,13,0,0,2/19/2012_New York_Dallas,3,New York,3,13,2,2,7,Dallas,Jason Terry,104,0,97,-3,0,0,1823
0,0,0,1,2012-02-19,2,5,1,2,2/19/2012_New York_Dallas,1,New York,1,5,0,2,1,Dallas,Brandan Wright,104,0,97,-25,0,0,1213
0,4,3,0,2012-02-19,1,6,0,0,2/19/2012_New York_Dallas,0,New York,3,2,0,2,6,Dallas,Lamar Odom,104,0,97,-17,0,0,1178
1,1,3,0,2012-02-19,1,2,0,0,2/19/2012_New York_Dallas,1,New York,3,3,1,2,1,Dallas,Dominique Jones,104,0,97,-7,0,0,916
3,6,14,1,2012-02-19,11,20,3,6,2/19/2012_New York_Dallas,1,Dallas,0,28,5,7,4,New York,Jeremy Lin,97,1,104,14,1,1,2736
0,0,0,3,2012-02-19,5,7,4,4,2/19/2012_New York_Dallas,3,Dallas,1,14,0,1,10,New York,Tyson Chandler,97,1,104,9,1,1,2078
0,0,1,0,2012-02-19,4,10,3,4,2/19/2012_New York_Dallas,4,Dallas,4,11,0,2,7,New York,Amar'e Stoudemire,97,1,104,-18,1,1,1987
1,3,2,0,2012-02-19,6,12,0,0,2/19/2012_New York_Dallas,1,Dallas,2,13,4,3,4,New York,Landry Fields,97,1,104,-11,1,1,1609
1,5,0,0,2012-02-19,2,9,0,0,2/19/2012_New York_Dallas,2,Dallas,2,5,1,1,2,New York,Iman Shumpert,97,1,104,-14,1,1,1122
3,9,2,0,2012-02-19,6,16,0,0,2/19/2012_New York_Dallas,0,Dallas,4,15,1,0,3,New York,J.R. Smith,97,0,104,21,1,1,1783
0,1,2,1,2012-02-19,1,5,2,4,2/19/2012_New York_Dallas,3,Dallas,3,4,1,2,7,New York,Jared Jeffries,97,0,104,17,1,1,1679
4,5,0,0,2012-02-19,5,7,0,0,2/19/2012_New York_Dallas,0,Dallas,0,14,1,0,3,New York,Steve Novak,97,0,104,17,1,1,1407
1,3,7,0,2012-02-19,8,17,0,0,2/19/2012_Oklahoma City_Denver,3,Oklahoma City,2,17,0,2,4,Denver,Ty Lawson,124,1,118,-4,0,0,2753
2,6,5,0,2012-02-19,10,21,5,6,2/19/2012_Oklahoma City_Denver,2,Oklahoma City,2,27,2,3,7,Denver,Arron Afflalo,124,1,118,-16,0,0,2584
0,3,3,0,2012-02-19,5,14,0,0,2/19/2012_Oklahoma City_Denver,0,Oklahoma City,1,10,3,3,4,Denver,Corey Brewer,124,1,118,-10,0,0,1791
0,0,0,1,2012-02-19,2,5,2,2,2/19/2012_Oklahoma City_Denver,1,Oklahoma City,2,6,0,0,4,Denver,Timofey Mozgov,124,1,118,-18,0,0,1242
0,0,0,1,2012-02-19,0,1,0,0,2/19/2012_Oklahoma City_Denver,1,Oklahoma City,1,0,1,0,2,Denver,Kenneth Faried,124,1,118,-11,0,0,676
1,5,10,1,2012-02-19,9,19,2,2,2/19/2012_Oklahoma City_Denver,1,Oklahoma City,4,21,1,4,1,Denver,Andre Miller,124,0,118,3,0,0,2166
2,5,1,0,2012-02-19,3,9,3,4,2/19/2012_Oklahoma City_Denver,2,Oklahoma City,5,11,0,2,11,Denver,Al Harrington,124,0,118,3,0,0,1914
0,0,0,3,2012-02-19,5,6,1,2,2/19/2012_Oklahoma City_Denver,3,Oklahoma City,3,11,0,0,6,Denver,Chris Andersen,124,0,118,17,0,0,1745
0,0,0,0,2012-02-19,6,7,1,1,2/19/2012_Oklahoma City_Denver,4,Oklahoma City,2,13,0,1,9,Denver,Kosta Koufos,124,0,118,-3,0,0,783
0,0,0,0,2012-02-19,1,2,0,1,2/19/2012_Oklahoma City_Denver,1,Oklahoma City,0,2,0,0,3,Denver,Jordan Hamilton,124,0,118,9,0,0,246
5,6,3,0,2012-02-19,19,28,8,10,2/19/2012_Oklahoma City_Denver,2,Denver,1,51,4,5,8,Oklahoma City,Kevin Durant,118,1,124,19,1,1,2727
3,6,9,1,2012-02-19,16,29,5,5,2/19/2012_Oklahoma City_Denver,1,Denver,2,40,0,2,4,Oklahoma City,Russell Westbrook,118,1,124,22,1,1,2630
0,0,0,11,2012-02-19,6,7,2,4,2/19/2012_Oklahoma City_Denver,8,Denver,4,14,1,1,15,Oklahoma City,Serge Ibaka,118,1,124,31,1,1,2441
0,5,0,0,2012-02-19,1,6,0,0,2/19/2012_Oklahoma City_Denver,0,Denver,2,2,1,0,4,Oklahoma City,Daequan Cook,118,1,124,20,1,1,1622
0,0,1,0,2012-02-19,0,1,0,0,2/19/2012_Oklahoma City_Denver,2,Denver,2,0,0,3,4,Oklahoma City,Kendrick Perkins,118,1,124,7,1,1,1250
1,7,6,0,2012-02-19,2,12,5,6,2/19/2012_Oklahoma City_Denver,0,Denver,4,10,1,1,4,Oklahoma City,James Harden,118,0,124,-1,1,1,2362
0,0,1,0,2012-02-19,0,2,3,3,2/19/2012_Oklahoma City_Denver,2,Denver,2,3,0,0,2,Oklahoma City,Nick Collison,118,0,124,-15,1,1,1240
0,0,0,0,2012-02-19,2,2,0,0,2/19/2012_Oklahoma City_Denver,2,Denver,1,4,0,1,2,Oklahoma City,Nazr Mohammed,118,0,124,-24,1,1,625
0,1,0,0,2012-02-19,0,3,0,0,2/19/2012_Oklahoma City_Denver,0,Denver,0,0,1,1,0,Oklahoma City,Reggie Jackson,118,0,124,-16,1,1,550
0,3,0,0,2012-02-19,0,4,0,0,2/19/2012_Oklahoma City_Denver,0,Denver,1,0,0,0,1,Oklahoma City,Royal Ivey,118,0,124,-13,1,1,453
1,8,5,0,2012-02-19,11,24,9,12,2/19/2012_Phoenix_LA Lakers,1,Phoenix,0,32,2,10,7,LA Lakers,Kobe Bryant,102,1,90,-9,0,0,2391
0,0,6,0,2012-02-19,6,11,5,6,2/19/2012_Phoenix_LA Lakers,1,Phoenix,2,17,1,2,12,LA Lakers,Pau Gasol,102,1,90,-5,0,0,2183
0,0,2,4,2012-02-19,7,12,2,3,2/19/2012_Phoenix_LA Lakers,3,Phoenix,2,16,0,3,10,LA Lakers,Andrew Bynum,102,1,90,-17,0,0,1703
0,1,0,0,2012-02-19,1,4,0,2,2/19/2012_Phoenix_LA Lakers,0,Phoenix,2,2,0,0,2,LA Lakers,Metta World Peace,102,1,90,-16,0,0,1136
0,0,1,0,2012-02-19,0,1,0,0,2/19/2012_Phoenix_LA Lakers,0,Phoenix,1,0,1,1,1,LA Lakers,Derek Fisher,102,1,90,-17,0,0,1091
0,0,3,0,2012-02-19,1,2,0,0,2/19/2012_Phoenix_LA Lakers,0,Phoenix,3,2,0,1,0,LA Lakers,Steve Blake,102,0,90,5,0,0,1740
2,4,1,0,2012-02-19,3,7,0,0,2/19/2012_Phoenix_LA Lakers,2,Phoenix,3,8,0,1,4,LA Lakers,Troy Murphy,102,0,90,3,0,0,1297
0,2,1,0,2012-02-19,1,3,0,0,2/19/2012_Phoenix_LA Lakers,0,Phoenix,4,2,0,0,2,LA Lakers,Jason Kapono,102,0,90,11,0,0,1126
0,2,2,1,2012-02-19,2,8,1,2,2/19/2012_Phoenix_LA Lakers,0,Phoenix,0,5,1,0,4,LA Lakers,Matt Barnes,102,0,90,-5,0,0,680
0,1,0,0,2012-02-19,2,5,0,0,2/19/2012_Phoenix_LA Lakers,1,Phoenix,0,4,1,0,1,LA Lakers,Andrew Goudelock,102,0,90,-3,0,0,489
0,0,0,0,2012-02-19,0,0,0,0,2/19/2012_Phoenix_LA Lakers,1,Phoenix,0,0,1,0,1,LA Lakers,Luke Walton,102,0,90,-2,0,0,258
0,0,0,0,2012-02-19,0,0,0,0,2/19/2012_Phoenix_LA Lakers,0,Phoenix,5,0,0,0,1,LA Lakers,Josh McRoberts,102,0,90,-5,0,0,257
0,0,0,0,2012-02-19,1,1,0,0,2/19/2012_Phoenix_LA Lakers,0,Phoenix,0,2,0,0,0,LA Lakers,Darius Morris,102,0,90,0,0,0,49
0,0,1,0,2012-02-19,9,15,3,5,2/19/2012_Phoenix_LA Lakers,3,LA Lakers,2,21,1,2,15,Phoenix,Marcin Gortat,90,1,102,15,1,1,2510
0,2,14,0,2012-02-19,2,8,4,4,2/19/2012_Phoenix_LA Lakers,0,LA Lakers,1,8,1,3,2,Phoenix,Steve Nash,90,1,102,18,1,1,2190
1,1,2,1,2012-02-19,5,13,4,4,2/19/2012_Phoenix_LA Lakers,1,LA Lakers,4,15,1,2,3,Phoenix,Grant Hill,90,1,102,15,1,1,2131
2,6,4,2,2012-02-19,9,15,5,6,2/19/2012_Phoenix_LA Lakers,1,LA Lakers,0,25,1,0,3,Phoenix,Jared Dudley,90,1,102,21,1,1,2065
3,4,0,0,2012-02-19,4,7,2,3,2/19/2012_Phoenix_LA Lakers,0,LA Lakers,5,13,3,0,6,Phoenix,Channing Frye,90,1,102,18,1,1,1662
1,3,2,2,2012-02-19,2,11,5,6,2/19/2012_Phoenix_LA Lakers,3,LA Lakers,2,10,1,1,8,Phoenix,Markieff Morris,90,0,102,-8,1,1,1238
0,3,0,0,2012-02-19,2,8,2,2,2/19/2012_Phoenix_LA Lakers,0,LA Lakers,0,6,0,0,0,Phoenix,Michael Redd,90,0,102,-11,1,1,845
0,0,1,0,2012-02-19,0,0,0,0,2/19/2012_Phoenix_LA Lakers,1,LA Lakers,4,0,0,1,2,Phoenix,Sebastian Telfair,90,0,102,-6,1,1,728
0,1,1,0,2012-02-19,1,2,0,0,2/19/2012_Phoenix_LA Lakers,0,LA Lakers,1,2,1,2,1,Phoenix,Shannon Brown,90,0,102,-1,1,1,719
0,0,0,1,2012-02-19,0,1,2,2,2/19/2012_Phoenix_LA Lakers,1,LA Lakers,2,2,1,0,1,Phoenix,Robin Lopez,90,0,102,-1,1,1,312
0,1,5,3,2012-02-20,7,21,3,5,2/20/2012_Chicago_Atlanta,4,Chicago,5,17,2,2,12,Atlanta,Josh Smith,90,1,79,-8,0,0,2740
0,0,1,2,2012-02-20,2,5,4,8,2/20/2012_Chicago_Atlanta,1,Chicago,4,8,0,1,7,Atlanta,Zaza Pachulia,90,1,79,-12,0,0,2156
0,3,4,0,2012-02-20,5,11,2,2,2/20/2012_Chicago_Atlanta,0,Chicago,2,12,0,2,2,Atlanta,Joe Johnson,90,1,79,-21,0,0,1574
2,2,1,0,2012-02-20,2,3,0,0,2/20/2012_Chicago_Atlanta,0,Chicago,1,6,2,2,0,Atlanta,Jeff Teague,90,1,79,-14,0,0,1312
0,2,1,0,2012-02-20,3,6,0,0,2/20/2012_Chicago_Atlanta,0,Chicago,2,6,0,1,1,Atlanta,Willie Green,90,1,79,-9,0,0,1098
1,4,2,0,2012-02-20,2,8,0,2,2/20/2012_Chicago_Atlanta,1,Chicago,2,5,3,2,4,Atlanta,Kirk Hinrich,90,0,79,-2,0,0,1782
5,8,1,0,2012-02-20,7,12,0,0,2/20/2012_Chicago_Atlanta,2,Chicago,1,19,1,2,5,Atlanta,Jannero Pargo,90,0,79,3,0,0,1568
1,1,3,3,2012-02-20,2,3,1,4,2/20/2012_Chicago_Atlanta,0,Chicago,0,6,0,2,5,Atlanta,Tracy McGrady,90,0,79,10,0,0,1306
0,4,1,2,2012-02-20,0,5,0,0,2/20/2012_Chicago_Atlanta,0,Chicago,0,0,0,0,5,Atlanta,Vladimir Radmanovic,90,0,79,-5,0,0,701
0,0,0,0,2012-02-20,0,0,0,0,2/20/2012_Chicago_Atlanta,0,Chicago,0,0,0,0,0,Atlanta,Ivan Johnson,90,0,79,1,0,0,135
0,0,0,0,2012-02-20,0,0,0,0,2/20/2012_Chicago_Atlanta,0,Chicago,0,0,0,0,0,Atlanta,Erick Dampier,90,0,79,2,0,0,28
2,6,4,1,2012-02-20,4,15,0,0,2/20/2012_Chicago_Atlanta,1,Atlanta,2,10,1,2,9,Chicago,Luol Deng,79,1,90,10,1,1,2624
0,0,2,2,2012-02-20,2,5,1,2,2/20/2012_Chicago_Atlanta,5,Atlanta,3,5,1,1,16,Chicago,Joakim Noah,79,1,90,12,1,1,2511
2,4,6,0,2012-02-20,8,18,5,9,2/20/2012_Chicago_Atlanta,1,Atlanta,0,23,0,4,5,Chicago,Derrick Rose,79,1,90,19,1,1,2094
0,0,1,0,2012-02-20,7,13,2,2,2/20/2012_Chicago_Atlanta,0,Atlanta,4,16,0,1,5,Chicago,Carlos Boozer,79,1,90,14,1,1,1821
1,2,1,1,2012-02-20,4,9,4,4,2/20/2012_Chicago_Atlanta,3,Atlanta,1,13,2,0,6,Chicago,Ronnie Brewer,79,1,90,21,1,1,1594
0,0,2,1,2012-02-20,3,9,0,0,2/20/2012_Chicago_Atlanta,3,Atlanta,3,6,1,1,6,Chicago,Taj Gibson,79,0,90,-2,1,1,1400
2,3,0,0,2012-02-20,3,8,2,2,2/20/2012_Chicago_Atlanta,1,Atlanta,1,10,0,0,2,Chicago,John Lucas III,79,0,90,-1,1,1,829
1,1,2,0,2012-02-20,3,7,0,0,2/20/2012_Chicago_Atlanta,1,Atlanta,0,7,0,2,1,Chicago,Mike James,79,0,90,-6,1,1,758
0,4,0,0,2012-02-20,0,4,0,0,2/20/2012_Chicago_Atlanta,0,Atlanta,2,0,1,1,1,Chicago,Kyle Korver,79,0,90,-10,1,1,741
0,0,0,0,2012-02-20,0,0,0,0,2/20/2012_Chicago_Atlanta,0,Atlanta,0,0,0,0,0,Chicago,Omer Asik,79,0,90,-2,1,1,28
1,5,3,0,2012-02-20,6,15,2,2,2/20/2012_Dallas_Boston,0,Dallas,1,15,0,2,5,Boston,Ray Allen,89,1,73,-25,0,0,2222
0,0,2,0,2012-02-20,6,11,0,0,2/20/2012_Dallas_Boston,1,Dallas,2,12,1,1,4,Boston,Avery Bradley,89,1,73,-16,0,0,1997
1,3,2,0,2012-02-20,7,13,5,7,2/20/2012_Dallas_Boston,0,Dallas,3,20,4,5,4,Boston,Paul Pierce,89,1,73,-27,0,0,1996
0,0,0,4,2012-02-20,0,1,0,0,2/20/2012_Dallas_Boston,0,Dallas,1,0,0,1,3,Boston,Jermaine O'Neal,89,1,73,-14,0,0,1152
0,0,0,0,2012-02-20,1,3,0,0,2/20/2012_Dallas_Boston,0,Dallas,4,2,0,2,1,Boston,Chris Wilcox,89,1,73,-15,0,0,796
2,6,4,0,2012-02-20,2,8,0,0,2/20/2012_Dallas_Boston,1,Dallas,2,6,0,2,12,Boston,Mickael Pietrus,89,0,73,-5,0,0,2049
0,0,1,1,2012-02-20,0,2,1,2,2/20/2012_Dallas_Boston,2,Dallas,3,1,0,2,5,Boston,Greg Stiemsma,89,0,73,-4,0,0,1047
1,2,3,0,2012-02-20,1,3,0,0,2/20/2012_Dallas_Boston,0,Dallas,1,3,0,1,1,Boston,Keyon Dooling,89,0,73,-1,0,0,990
0,0,1,0,2012-02-20,4,7,0,0,2/20/2012_Dallas_Boston,1,Dallas,1,8,0,0,5,Boston,JaJuan Johnson,89,0,73,11,0,0,966
0,4,0,1,2012-02-20,0,4,0,0,2/20/2012_Dallas_Boston,0,Dallas,0,0,0,0,3,Boston,Sasha Pavlovic,89,0,73,3,0,0,519
2,4,1,0,2012-02-20,2,5,0,0,2/20/2012_Dallas_Boston,0,Dallas,0,6,0,0,0,Boston,E'Twaun Moore,89,0,73,8,0,0,409
0,0,0,0,2012-02-20,0,2,0,0,2/20/2012_Dallas_Boston,0,Dallas,0,0,0,0,1,Boston,Marquis Daniels,89,0,73,5,0,0,257
1,3,1,2,2012-02-20,10,24,5,5,2/20/2012_Dallas_Boston,2,Boston,1,26,1,1,16,Dallas,Dirk Nowitzki,73,1,89,27,1,1,1806
0,3,3,0,2012-02-20,2,7,0,0,2/20/2012_Dallas_Boston,0,Boston,2,4,1,1,1,Dallas,Vince Carter,73,1,89,10,1,1,1618
0,0,0,0,2012-02-20,5,10,1,2,2/20/2012_Dallas_Boston,2,Boston,1,11,2,2,4,Dallas,Shawn Marion,73,1,89,10,1,1,1573
2,5,8,0,2012-02-20,2,5,0,0,2/20/2012_Dallas_Boston,0,Boston,2,6,3,1,2,Dallas,Jason Kidd,73,1,89,20,1,1,1362
0,0,0,0,2012-02-20,2,5,1,2,2/20/2012_Dallas_Boston,3,Boston,2,5,0,0,8,Dallas,Brendan Haywood,73,1,89,18,1,1,1014
4,7,6,0,2012-02-20,6,11,0,0,2/20/2012_Dallas_Boston,1,Boston,0,16,0,0,5,Dallas,Jason Terry,73,0,89,9,1,1,1900
0,0,5,0,2012-02-20,3,8,1,1,2/20/2012_Dallas_Boston,1,Boston,3,7,0,1,4,Dallas,Dominique Jones,73,0,89,-4,1,1,1518
0,0,1,3,2012-02-20,4,7,1,2,2/20/2012_Dallas_Boston,2,Boston,1,9,0,0,5,Dallas,Brandan Wright,73,0,89,-3,1,1,1375
0,5,2,1,2012-02-20,2,8,0,0,2/20/2012_Dallas_Boston,0,Boston,2,4,2,0,4,Dallas,Lamar Odom,73,0,89,0,1,1,1171
0,0,0,0,2012-02-20,0,1,1,2,2/20/2012_Dallas_Boston,1,Boston,1,1,0,2,2,Dallas,Ian Mahinmi,73,0,89,-1,1,1,670
0,1,0,0,2012-02-20,0,1,0,0,2/20/2012_Dallas_Boston,0,Boston,0,0,0,0,0,Dallas,Brian Cardinal,73,0,89,-4,1,1,214
0,1,0,0,2012-02-20,0,2,0,0,2/20/2012_Dallas_Boston,0,Boston,0,0,0,0,0,Dallas,Yi Jianlian,73,0,89,-2,1,1,179
1,4,4,1,2012-02-20,7,22,7,7,2/20/2012_Denver_Minnesota,5,Denver,4,22,2,4,13,Minnesota,Kevin Love,103,1,101,5,0,0,2862
2,4,5,0,2012-02-20,5,16,4,4,2/20/2012_Denver_Minnesota,0,Denver,4,16,3,5,5,Minnesota,Ricky Rubio,103,1,101,5,0,0,2427
0,2,6,2,2012-02-20,5,10,2,2,2/20/2012_Denver_Minnesota,0,Denver,4,12,0,1,4,Minnesota,Luke Ridnour,103,1,101,-3,0,0,1677
0,2,1,0,2012-02-20,1,3,2,2,2/20/2012_Denver_Minnesota,0,Denver,1,4,1,0,0,Minnesota,Wesley Johnson,103,1,101,5,0,0,1082
0,0,1,1,2012-02-20,3,10,1,1,2/20/2012_Denver_Minnesota,6,Denver,1,7,0,0,7,Minnesota,Nikola Pekovic,103,1,101,4,0,0,906
2,3,1,0,2012-02-20,7,16,1,2,2/20/2012_Denver_Minnesota,1,Denver,2,17,0,0,7,Minnesota,Michael Beasley,103,0,101,-6,0,0,2009
1,6,1,2,2012-02-20,3,10,3,3,2/20/2012_Denver_Minnesota,1,Denver,4,10,1,3,4,Minnesota,Martell Webster,103,0,101,-3,0,0,1908
0,0,1,2,2012-02-20,2,2,1,1,2/20/2012_Denver_Minnesota,1,Denver,0,5,0,0,4,Minnesota,Derrick Williams,103,0,101,8,0,0,1335
0,4,1,0,2012-02-20,2,7,2,2,2/20/2012_Denver_Minnesota,0,Denver,1,6,0,1,3,Minnesota,J.J. Barea,103,0,101,-6,0,0,836
0,2,0,0,2012-02-20,1,3,0,0,2/20/2012_Denver_Minnesota,2,Denver,2,2,0,0,3,Minnesota,Anthony Tolliver,103,0,101,-17,0,0,513
0,0,2,0,2012-02-20,0,0,0,0,2/20/2012_Denver_Minnesota,0,Denver,1,0,0,1,0,Minnesota,Brad Miller,103,0,101,-2,0,0,345
0,4,3,1,2012-02-20,6,18,8,10,2/20/2012_Denver_Minnesota,1,Minnesota,2,20,0,2,5,Denver,Arron Afflalo,101,1,103,3,1,1,2623
0,5,3,1,2012-02-20,4,15,4,6,2/20/2012_Denver_Minnesota,1,Minnesota,4,12,1,0,8,Denver,Corey Brewer,101,1,103,-3,1,1,2556
0,0,0,3,2012-02-20,4,4,2,2,2/20/2012_Denver_Minnesota,5,Minnesota,2,10,2,1,14,Denver,Kenneth Faried,101,1,103,6,1,1,2133
1,1,1,0,2012-02-20,5,7,2,2,2/20/2012_Denver_Minnesota,0,Minnesota,1,13,0,1,1,Denver,Ty Lawson,101,1,103,2,1,1,1015
0,0,0,1,2012-02-20,2,5,0,0,2/20/2012_Denver_Minnesota,2,Minnesota,2,4,0,4,3,Denver,Timofey Mozgov,101,1,103,-17,1,1,686
3,9,2,0,2012-02-20,14,29,0,5,2/20/2012_Denver_Minnesota,3,Minnesota,5,31,1,2,9,Denver,Al Harrington,101,0,103,17,1,1,2424
0,1,12,1,2012-02-20,0,8,5,6,2/20/2012_Denver_Minnesota,2,Minnesota,2,5,1,4,6,Denver,Andre Miller,101,0,103,15,1,1,1738
0,0,0,2,2012-02-20,0,1,0,0,2/20/2012_Denver_Minnesota,2,Minnesota,2,0,1,0,6,Denver,Kosta Koufos,101,0,103,-2,1,1,1117
0,0,2,2,2012-02-20,1,2,3,4,2/20/2012_Denver_Minnesota,0,Minnesota,1,5,0,2,3,Denver,Julyan Stone,101,0,103,-3,1,1,1067
1,2,0,0,2012-02-20,1,3,0,0,2/20/2012_Denver_Minnesota,1,Minnesota,1,3,1,0,2,Denver,Jordan Hamilton,101,0,103,-8,1,1,541
3,7,6,0,2012-02-20,7,16,7,8,2/20/2012_Golden State_LA Clippers,3,Golden State,3,24,1,5,5,LA Clippers,Chris Paul,104,1,97,-3,0,0,2422
2,7,0,0,2012-02-20,4,13,0,0,2/20/2012_Golden State_LA Clippers,1,Golden State,0,10,1,1,1,LA Clippers,Randy Foye,104,1,97,-14,0,0,1980
0,0,1,1,2012-02-20,2,6,1,2,2/20/2012_Golden State_LA Clippers,4,Golden State,3,5,0,1,11,LA Clippers,DeAndre Jordan,104,1,97,-4,0,0,1856
0,3,2,0,2012-02-20,3,10,2,2,2/20/2012_Golden State_LA Clippers,0,Golden State,1,8,1,2,5,LA Clippers,Caron Butler,104,1,97,-3,0,0,1813
0,1,2,0,2012-02-20,7,10,7,10,2/20/2012_Golden State_LA Clippers,2,Golden State,5,21,0,2,9,LA Clippers,Blake Griffin,104,1,97,-12,0,0,1730
6,8,1,0,2012-02-20,8,16,0,0,2/20/2012_Golden State_LA Clippers,1,Golden State,2,22,0,3,1,LA Clippers,Mo Williams,104,0,97,-4,0,0,1974
0,0,0,1,2012-02-20,2,3,2,3,2/20/2012_Golden State_LA Clippers,5,Golden State,3,6,3,1,12,LA Clippers,Reggie Evans,104,0,97,3,0,0,1539
0,0,2,0,2012-02-20,0,3,1,2,2/20/2012_Golden State_LA Clippers,1,Golden State,1,1,0,2,2,LA Clippers,Kenyon Martin,104,0,97,-1,0,0,781
0,0,0,0,2012-02-20,0,0,0,0,2/20/2012_Golden State_LA Clippers,0,Golden State,1,0,0,0,0,LA Clippers,Eric Bledsoe,104,0,97,3,0,0,305
