3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,opponent,opp_TRB,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,Team,Game_Id
9.0,27.0,27.0,4.0,39.0,87.0,30.0,38.0,10.0,23.0,117.0,8.0,10.0,41.0,1,0,Sacramento,40.0,11.0,19.0,27.0,4.0,44.0,78.0,24.0,33.0,123.0,7.0,5.0,27.0,17.0,Minnesota,4/1/2017_Minnesota_Sacramento
3.0,10.0,17.0,6.0,44.0,84.0,26.0,32.0,13.0,26.0,117.0,8.0,17.0,43.0,0,0,Portland,41.0,15.0,37.0,21.0,3.0,43.0,92.0,29.0,31.0,130.0,11.0,12.0,23.0,12.0,Phoenix,4/1/2017_Portland_Phoenix
15.0,37.0,21.0,3.0,43.0,92.0,29.0,31.0,11.0,23.0,130.0,12.0,12.0,41.0,1,1,Phoenix,43.0,3.0,10.0,17.0,6.0,44.0,84.0,26.0,32.0,117.0,13.0,8.0,26.0,17.0,Portland,4/1/2017_Portland_Phoenix
7.0,24.0,19.0,4.0,30.0,80.0,15.0,23.0,8.0,19.0,82.0,9.0,19.0,44.0,0,0,Brooklyn,51.0,10.0,33.0,21.0,6.0,32.0,82.0,17.0,20.0,91.0,8.0,11.0,22.0,19.0,Atlanta,4/2/2017_Brooklyn_Atlanta
10.0,33.0,21.0,6.0,32.0,82.0,17.0,20.0,8.0,22.0,91.0,11.0,19.0,51.0,1,1,Atlanta,44.0,7.0,24.0,19.0,4.0,30.0,80.0,15.0,23.0,82.0,8.0,9.0,19.0,19.0,Brooklyn,4/2/2017_Brooklyn_Atlanta
16.0,41.0,32.0,3.0,48.0,105.0,18.0,20.0,12.0,24.0,130.0,6.0,9.0,46.0,0,0,Cleveland,56.0,18.0,43.0,29.0,4.0,47.0,95.0,23.0,33.0,135.0,15.0,7.0,19.0,13.0,Indiana,4/2/2017_Cleveland_Indiana
18.0,43.0,29.0,4.0,47.0,95.0,23.0,33.0,15.0,19.0,135.0,7.0,13.0,56.0,1,1,Indiana,46.0,16.0,41.0,32.0,3.0,48.0,105.0,18.0,20.0,130.0,12.0,6.0,24.0,9.0,Cleveland,4/2/2017_Cleveland_Indiana
10.0,27.0,28.0,3.0,43.0,92.0,19.0,25.0,9.0,20.0,115.0,9.0,14.0,38.0,0,0,Golden State,44.0,16.0,36.0,34.0,10.0,50.0,88.0,23.0,26.0,139.0,10.0,7.0,20.0,16.0,Washington,4/2/2017_Golden State_Washington
16.0,36.0,34.0,10.0,50.0,88.0,23.0,26.0,10.0,20.0,139.0,7.0,16.0,44.0,1,1,Washington,38.0,10.0,27.0,28.0,3.0,43.0,92.0,19.0,25.0,115.0,9.0,9.0,20.0,14.0,Golden State,4/2/2017_Golden State_Washington
13.0,30.0,29.0,5.0,40.0,80.0,10.0,14.0,5.0,19.0,103.0,8.0,14.0,33.0,0,0,LA Lakers,51.0,7.0,19.0,14.0,2.0,40.0,85.0,21.0,27.0,108.0,17.0,11.0,12.0,13.0,Memphis,4/2/2017_LA Lakers_Memphis
7.0,19.0,14.0,2.0,40.0,85.0,21.0,27.0,17.0,12.0,108.0,11.0,13.0,51.0,1,1,Memphis,33.0,13.0,30.0,29.0,5.0,40.0,80.0,10.0,14.0,103.0,5.0,8.0,19.0,14.0,LA Lakers,4/2/2017_LA Lakers_Memphis
5.0,20.0,25.0,6.0,44.0,87.0,23.0,27.0,6.0,14.0,116.0,9.0,8.0,40.0,0,1,Miami,41.0,13.0,27.0,26.0,9.0,42.0,87.0,16.0,21.0,113.0,7.0,3.0,22.0,10.0,Denver,4/2/2017_Miami_Denver
13.0,27.0,26.0,9.0,42.0,87.0,16.0,21.0,7.0,22.0,113.0,3.0,10.0,41.0,1,0,Denver,40.0,5.0,20.0,25.0,6.0,44.0,87.0,23.0,27.0,116.0,6.0,9.0,14.0,8.0,Miami,4/2/2017_Miami_Denver
14.0,36.0,25.0,1.0,38.0,73.0,19.0,20.0,4.0,18.0,109.0,7.0,13.0,30.0,0,1,Milwaukee,33.0,12.0,34.0,25.0,3.0,39.0,77.0,15.0,18.0,105.0,4.0,9.0,20.0,13.0,Dallas,4/2/2017_Milwaukee_Dallas
12.0,34.0,25.0,3.0,39.0,77.0,15.0,18.0,4.0,20.0,105.0,9.0,13.0,33.0,1,0,Dallas,30.0,14.0,36.0,25.0,1.0,38.0,73.0,19.0,20.0,109.0,4.0,7.0,18.0,13.0,Milwaukee,4/2/2017_Milwaukee_Dallas
13.0,26.0,26.0,6.0,45.0,92.0,14.0,18.0,9.0,23.0,117.0,7.0,11.0,49.0,0,1,New Orleans,40.0,10.0,30.0,24.0,4.0,33.0,81.0,34.0,35.0,110.0,6.0,7.0,14.0,12.0,Chicago,4/2/2017_New Orleans_Chicago
10.0,30.0,24.0,4.0,33.0,81.0,34.0,35.0,6.0,14.0,110.0,7.0,12.0,40.0,1,0,Chicago,49.0,13.0,26.0,26.0,6.0,45.0,92.0,14.0,18.0,117.0,9.0,7.0,23.0,11.0,New Orleans,4/2/2017_New Orleans_Chicago
12.0,37.0,22.0,3.0,40.0,72.0,18.0,26.0,5.0,25.0,110.0,8.0,17.0,41.0,0,1,New York,32.0,7.0,25.0,20.0,2.0,33.0,85.0,21.0,25.0,94.0,8.0,12.0,20.0,11.0,Boston,4/2/2017_New York_Boston
7.0,25.0,20.0,2.0,33.0,85.0,21.0,25.0,8.0,20.0,94.0,12.0,11.0,32.0,1,0,Boston,41.0,12.0,37.0,22.0,3.0,40.0,72.0,18.0,26.0,110.0,5.0,8.0,25.0,17.0,New York,4/2/2017_New York_Boston
11.0,30.0,20.0,5.0,37.0,77.0,28.0,32.0,3.0,13.0,113.0,18.0,16.0,37.0,0,1,Oklahoma City,42.0,12.0,31.0,19.0,5.0,39.0,84.0,11.0,12.0,101.0,7.0,10.0,20.0,24.0,Charlotte,4/2/2017_Oklahoma City_Charlotte
12.0,31.0,19.0,5.0,39.0,84.0,11.0,12.0,7.0,20.0,101.0,10.0,24.0,42.0,1,0,Charlotte,37.0,11.0,30.0,20.0,5.0,37.0,77.0,28.0,32.0,113.0,3.0,18.0,13.0,16.0,Oklahoma City,4/2/2017_Oklahoma City_Charlotte
14.0,38.0,23.0,4.0,47.0,100.0,15.0,23.0,13.0,23.0,123.0,8.0,15.0,46.0,0,1,Phoenix,61.0,8.0,34.0,24.0,11.0,42.0,100.0,24.0,29.0,116.0,22.0,8.0,24.0,23.0,Houston,4/2/2017_Phoenix_Houston
8.0,34.0,24.0,11.0,42.0,100.0,24.0,29.0,22.0,24.0,116.0,8.0,23.0,61.0,1,0,Houston,46.0,14.0,38.0,23.0,4.0,47.0,100.0,15.0,23.0,123.0,13.0,8.0,23.0,15.0,Phoenix,4/2/2017_Phoenix_Houston
9.0,24.0,24.0,8.0,43.0,89.0,8.0,13.0,12.0,18.0,103.0,6.0,10.0,36.0,0,0,San Antonio,42.0,10.0,19.0,26.0,6.0,40.0,77.0,19.0,22.0,109.0,8.0,7.0,17.0,13.0,Utah,4/2/2017_San Antonio_Utah
10.0,19.0,26.0,6.0,40.0,77.0,19.0,22.0,8.0,17.0,109.0,7.0,13.0,42.0,1,1,Utah,36.0,9.0,24.0,24.0,8.0,43.0,89.0,8.0,13.0,103.0,12.0,6.0,18.0,10.0,San Antonio,4/2/2017_San Antonio_Utah
11.0,36.0,25.0,5.0,36.0,80.0,22.0,25.0,13.0,20.0,105.0,8.0,19.0,37.0,0,0,Toronto,37.0,6.0,19.0,25.0,9.0,46.0,85.0,15.0,19.0,113.0,10.0,12.0,19.0,15.0,Philadelphia,4/2/2017_Toronto_Philadelphia
6.0,19.0,25.0,9.0,46.0,85.0,15.0,19.0,10.0,19.0,113.0,12.0,15.0,37.0,1,1,Philadelphia,37.0,11.0,36.0,25.0,5.0,36.0,80.0,22.0,25.0,105.0,13.0,8.0,20.0,19.0,Toronto,4/2/2017_Toronto_Philadelphia
11.0,32.0,24.0,9.0,38.0,86.0,22.0,25.0,11.0,18.0,109.0,7.0,5.0,35.0,0,0,Minnesota,44.0,4.0,9.0,26.0,5.0,41.0,84.0,24.0,28.0,110.0,12.0,3.0,18.0,11.0,Portland,4/3/2017_Minnesota_Portland
4.0,9.0,26.0,5.0,41.0,84.0,24.0,28.0,12.0,18.0,110.0,3.0,11.0,44.0,1,1,Portland,35.0,11.0,32.0,24.0,9.0,38.0,86.0,22.0,25.0,109.0,11.0,7.0,18.0,5.0,Minnesota,4/3/2017_Minnesota_Portland
11.0,33.0,23.0,3.0,33.0,86.0,25.0,26.0,11.0,21.0,102.0,8.0,14.0,43.0,0,0,Cleveland,42.0,18.0,36.0,30.0,3.0,44.0,82.0,16.0,21.0,122.0,5.0,9.0,18.0,12.0,Orlando,4/4/2017_Cleveland_Orlando
18.0,36.0,30.0,3.0,44.0,82.0,16.0,21.0,5.0,18.0,122.0,9.0,12.0,42.0,1,1,Orlando,43.0,11.0,33.0,23.0,3.0,33.0,86.0,25.0,26.0,102.0,11.0,8.0,21.0,14.0,Cleveland,4/4/2017_Cleveland_Orlando
4.0,19.0,22.0,3.0,41.0,96.0,21.0,26.0,19.0,19.0,107.0,9.0,13.0,50.0,0,0,Golden State,40.0,14.0,32.0,33.0,7.0,44.0,84.0,19.0,24.0,121.0,8.0,9.0,19.0,13.0,Minnesota,4/4/2017_Golden State_Minnesota
14.0,32.0,33.0,7.0,44.0,84.0,19.0,24.0,8.0,19.0,121.0,9.0,13.0,40.0,1,1,Minnesota,50.0,4.0,19.0,22.0,3.0,41.0,96.0,21.0,26.0,107.0,19.0,9.0,19.0,13.0,Golden State,4/4/2017_Golden State_Minnesota
5.0,23.0,11.0,5.0,34.0,76.0,17.0,19.0,6.0,19.0,90.0,7.0,13.0,40.0,0,0,Indiana,43.0,12.0,25.0,16.0,4.0,39.0,89.0,18.0,18.0,108.0,10.0,7.0,17.0,11.0,Toronto,4/4/2017_Indiana_Toronto
12.0,25.0,16.0,4.0,39.0,89.0,18.0,18.0,10.0,17.0,108.0,7.0,11.0,43.0,1,1,Toronto,40.0,5.0,23.0,11.0,5.0,34.0,76.0,17.0,19.0,90.0,6.0,7.0,19.0,13.0,Indiana,4/4/2017_Indiana_Toronto
13.0,30.0,31.0,2.0,53.0,99.0,15.0,21.0,15.0,20.0,134.0,3.0,10.0,50.0,0,1,New Orleans,35.0,14.0,32.0,30.0,8.0,51.0,100.0,15.0,17.0,131.0,10.0,5.0,16.0,7.0,Denver,4/4/2017_New Orleans_Denver
14.0,32.0,30.0,8.0,51.0,100.0,15.0,17.0,10.0,16.0,131.0,5.0,7.0,35.0,1,0,Denver,50.0,13.0,30.0,31.0,2.0,53.0,99.0,15.0,21.0,134.0,15.0,3.0,20.0,10.0,New Orleans,4/4/2017_New Orleans_Denver
6.0,27.0,22.0,5.0,32.0,85.0,21.0,23.0,11.0,15.0,91.0,7.0,14.0,37.0,0,0,New York,54.0,6.0,23.0,26.0,8.0,42.0,89.0,10.0,16.0,100.0,16.0,4.0,22.0,14.0,Chicago,4/4/2017_New York_Chicago
6.0,23.0,26.0,8.0,42.0,89.0,10.0,16.0,16.0,22.0,100.0,4.0,14.0,54.0,1,1,Chicago,37.0,6.0,27.0,22.0,5.0,32.0,85.0,21.0,23.0,91.0,11.0,7.0,15.0,14.0,New York,4/4/2017_New York_Chicago
3.0,18.0,16.0,5.0,29.0,81.0,18.0,26.0,10.0,19.0,79.0,9.0,11.0,38.0,0,0,Oklahoma City,53.0,9.0,28.0,29.0,7.0,40.0,84.0,21.0,25.0,110.0,11.0,9.0,20.0,13.0,Milwaukee,4/4/2017_Oklahoma City_Milwaukee
9.0,28.0,29.0,7.0,40.0,84.0,21.0,25.0,11.0,20.0,110.0,9.0,13.0,53.0,1,1,Milwaukee,38.0,3.0,18.0,16.0,5.0,29.0,81.0,18.0,26.0,79.0,10.0,9.0,19.0,11.0,Oklahoma City,4/4/2017_Oklahoma City_Milwaukee
16.0,31.0,36.0,5.0,48.0,75.0,29.0,33.0,1.0,18.0,141.0,9.0,17.0,36.0,0,1,Philadelphia,36.0,12.0,38.0,32.0,4.0,43.0,97.0,20.0,27.0,118.0,14.0,7.0,22.0,11.0,Brooklyn,4/4/2017_Philadelphia_Brooklyn
12.0,38.0,32.0,4.0,43.0,97.0,20.0,27.0,14.0,22.0,118.0,7.0,11.0,36.0,1,0,Brooklyn,36.0,16.0,31.0,36.0,5.0,48.0,75.0,29.0,33.0,141.0,1.0,9.0,18.0,17.0,Philadelphia,4/4/2017_Philadelphia_Brooklyn
12.0,43.0,21.0,9.0,32.0,80.0,11.0,14.0,8.0,13.0,87.0,9.0,16.0,39.0,0,0,Sacramento,51.0,12.0,22.0,17.0,2.0,36.0,81.0,14.0,17.0,98.0,11.0,11.0,10.0,18.0,Dallas,4/4/2017_Sacramento_Dallas
12.0,22.0,17.0,2.0,36.0,81.0,14.0,17.0,11.0,10.0,98.0,11.0,18.0,51.0,1,1,Dallas,39.0,12.0,43.0,21.0,9.0,32.0,80.0,11.0,14.0,87.0,8.0,9.0,13.0,16.0,Sacramento,4/4/2017_Sacramento_Dallas
8.0,25.0,26.0,2.0,35.0,89.0,11.0,18.0,12.0,20.0,89.0,9.0,15.0,50.0,0,0,San Antonio,46.0,11.0,21.0,22.0,6.0,35.0,80.0,14.0,18.0,95.0,8.0,8.0,20.0,15.0,Memphis,4/4/2017_San Antonio_Memphis
11.0,21.0,22.0,6.0,35.0,80.0,14.0,18.0,8.0,20.0,95.0,8.0,15.0,46.0,1,1,Memphis,50.0,8.0,25.0,26.0,2.0,35.0,89.0,11.0,18.0,89.0,12.0,9.0,20.0,15.0,San Antonio,4/4/2017_San Antonio_Memphis
6.0,26.0,10.0,5.0,33.0,83.0,15.0,17.0,7.0,20.0,87.0,8.0,7.0,29.0,0,0,Utah,47.0,13.0,23.0,21.0,6.0,39.0,74.0,15.0,19.0,106.0,7.0,4.0,16.0,14.0,Portland,4/4/2017_Utah_Portland
13.0,23.0,21.0,6.0,39.0,74.0,15.0,19.0,7.0,16.0,106.0,4.0,14.0,47.0,1,1,Portland,29.0,6.0,26.0,10.0,5.0,33.0,83.0,15.0,17.0,87.0,7.0,8.0,20.0,7.0,Utah,4/4/2017_Utah_Portland
12.0,34.0,21.0,3.0,40.0,79.0,19.0,22.0,9.0,17.0,111.0,5.0,16.0,37.0,0,0,Washington,36.0,17.0,34.0,31.0,3.0,43.0,85.0,15.0,18.0,118.0,6.0,10.0,18.0,12.0,Charlotte,4/4/2017_Washington_Charlotte
17.0,34.0,31.0,3.0,43.0,85.0,15.0,18.0,6.0,18.0,118.0,10.0,12.0,36.0,1,1,Charlotte,37.0,12.0,34.0,21.0,3.0,40.0,79.0,19.0,22.0,111.0,9.0,5.0,17.0,16.0,Washington,4/4/2017_Washington_Charlotte
11.0,36.0,19.0,5.0,43.0,92.0,17.0,18.0,13.0,26.0,114.0,7.0,10.0,51.0,0,1,Boston,38.0,7.0,33.0,21.0,4.0,33.0,81.0,18.0,29.0,91.0,8.0,6.0,18.0,12.0,Cleveland,4/5/2017_Boston_Cleveland
7.0,33.0,21.0,4.0,33.0,81.0,18.0,29.0,8.0,18.0,91.0,6.0,12.0,38.0,1,0,Cleveland,51.0,11.0,36.0,19.0,5.0,43.0,92.0,17.0,18.0,114.0,13.0,7.0,26.0,10.0,Boston,4/5/2017_Boston_Cleveland
21.0,40.0,23.0,7.0,40.0,84.0,11.0,12.0,7.0,16.0,112.0,5.0,6.0,40.0,0,1,Charlotte,36.0,8.0,25.0,19.0,7.0,35.0,78.0,21.0,24.0,99.0,4.0,2.0,15.0,6.0,Miami,4/5/2017_Charlotte_Miami
8.0,25.0,19.0,7.0,35.0,78.0,21.0,24.0,4.0,15.0,99.0,2.0,6.0,36.0,1,0,Miami,40.0,21.0,40.0,23.0,7.0,40.0,84.0,11.0,12.0,112.0,7.0,5.0,16.0,6.0,Charlotte,4/5/2017_Charlotte_Miami
10.0,30.0,29.0,2.0,41.0,87.0,13.0,15.0,7.0,14.0,105.0,7.0,11.0,36.0,0,1,Detroit,45.0,7.0,21.0,22.0,4.0,42.0,81.0,11.0,18.0,102.0,12.0,5.0,21.0,14.0,Toronto,4/5/2017_Detroit_Toronto
7.0,21.0,22.0,4.0,42.0,81.0,11.0,18.0,12.0,21.0,102.0,5.0,14.0,45.0,1,0,Toronto,36.0,10.0,30.0,29.0,2.0,41.0,87.0,13.0,15.0,105.0,7.0,7.0,14.0,11.0,Detroit,4/5/2017_Detroit_Toronto
7.0,38.0,26.0,5.0,41.0,104.0,15.0,18.0,12.0,24.0,104.0,10.0,12.0,51.0,0,0,Houston,56.0,10.0,34.0,19.0,3.0,37.0,87.0,26.0,38.0,110.0,11.0,7.0,20.0,16.0,Denver,4/5/2017_Houston_Denver
10.0,34.0,19.0,3.0,37.0,87.0,26.0,38.0,11.0,20.0,110.0,7.0,16.0,56.0,1,1,Denver,51.0,7.0,38.0,26.0,5.0,41.0,104.0,15.0,18.0,104.0,12.0,10.0,24.0,12.0,Houston,4/5/2017_Houston_Denver
11.0,31.0,24.0,3.0,38.0,86.0,14.0,18.0,11.0,26.0,101.0,5.0,16.0,44.0,0,0,LA Clippers,40.0,12.0,31.0,22.0,0.0,38.0,75.0,24.0,31.0,112.0,5.0,11.0,19.0,15.0,Dallas,4/5/2017_LA Clippers_Dallas
12.0,31.0,22.0,0.0,38.0,75.0,24.0,31.0,5.0,19.0,112.0,11.0,15.0,40.0,1,1,Dallas,44.0,11.0,31.0,24.0,3.0,38.0,86.0,14.0,18.0,101.0,11.0,5.0,26.0,16.0,LA Clippers,4/5/2017_LA Clippers_Dallas
14.0,31.0,19.0,3.0,37.0,85.0,15.0,24.0,12.0,20.0,103.0,8.0,12.0,44.0,0,1,Memphis,38.0,9.0,26.0,21.0,5.0,37.0,78.0,17.0,21.0,100.0,7.0,7.0,18.0,13.0,Oklahoma City,4/5/2017_Memphis_Oklahoma City
9.0,26.0,21.0,5.0,37.0,78.0,17.0,21.0,7.0,18.0,100.0,7.0,13.0,38.0,1,0,Oklahoma City,44.0,14.0,31.0,19.0,3.0,37.0,85.0,15.0,24.0,103.0,12.0,8.0,20.0,12.0,Memphis,4/5/2017_Memphis_Oklahoma City
13.0,30.0,25.0,9.0,45.0,89.0,17.0,24.0,7.0,19.0,120.0,13.0,15.0,39.0,0,1,Phoenix,55.0,7.0,27.0,26.0,2.0,43.0,103.0,18.0,26.0,111.0,20.0,13.0,22.0,16.0,Golden State,4/5/2017_Phoenix_Golden State
7.0,27.0,26.0,2.0,43.0,103.0,18.0,26.0,20.0,22.0,111.0,13.0,16.0,55.0,1,0,Golden State,39.0,13.0,30.0,25.0,9.0,45.0,89.0,17.0,24.0,120.0,7.0,13.0,19.0,15.0,Phoenix,4/5/2017_Phoenix_Golden State
7.0,14.0,23.0,5.0,42.0,86.0,11.0,14.0,8.0,13.0,102.0,8.0,16.0,47.0,0,1,San Antonio,37.0,13.0,35.0,28.0,8.0,39.0,89.0,4.0,6.0,95.0,7.0,8.0,13.0,14.0,LA Lakers,4/5/2017_San Antonio_LA Lakers
13.0,35.0,28.0,8.0,39.0,89.0,4.0,6.0,7.0,13.0,95.0,8.0,14.0,37.0,1,0,LA Lakers,47.0,7.0,14.0,23.0,5.0,42.0,86.0,11.0,14.0,102.0,8.0,8.0,13.0,16.0,San Antonio,4/5/2017_San Antonio_LA Lakers
15.0,43.0,28.0,4.0,37.0,90.0,27.0,34.0,10.0,29.0,116.0,9.0,12.0,38.0,0,0,Atlanta,52.0,11.0,23.0,26.0,4.0,44.0,89.0,24.0,34.0,123.0,13.0,7.0,30.0,17.0,Boston,4/6/2017_Atlanta_Boston
11.0,23.0,26.0,4.0,44.0,89.0,24.0,34.0,13.0,30.0,123.0,7.0,17.0,52.0,1,1,Boston,38.0,15.0,43.0,28.0,4.0,37.0,90.0,27.0,34.0,116.0,10.0,9.0,29.0,12.0,Atlanta,4/6/2017_Atlanta_Boston
11.0,24.0,21.0,4.0,33.0,71.0,12.0,14.0,6.0,22.0,89.0,8.0,21.0,32.0,0,0,Indiana,44.0,8.0,25.0,20.0,3.0,38.0,80.0,20.0,26.0,104.0,12.0,15.0,12.0,16.0,Milwaukee,4/6/2017_Indiana_Milwaukee
8.0,25.0,20.0,3.0,38.0,80.0,20.0,26.0,12.0,12.0,104.0,15.0,16.0,44.0,1,1,Milwaukee,32.0,11.0,24.0,21.0,4.0,33.0,71.0,12.0,14.0,89.0,6.0,8.0,22.0,21.0,Indiana,4/6/2017_Indiana_Milwaukee
14.0,34.0,17.0,8.0,36.0,74.0,20.0,28.0,9.0,22.0,106.0,5.0,13.0,39.0,0,1,New York,49.0,7.0,20.0,20.0,2.0,40.0,95.0,16.0,21.0,103.0,20.0,9.0,19.0,11.0,Washington,4/6/2017_New York_Washington
7.0,20.0,20.0,2.0,40.0,95.0,16.0,21.0,20.0,19.0,103.0,9.0,11.0,49.0,1,0,Washington,39.0,14.0,34.0,17.0,8.0,36.0,74.0,20.0,28.0,106.0,9.0,5.0,22.0,13.0,New York,4/6/2017_New York_Washington
11.0,30.0,21.0,6.0,40.0,87.0,16.0,22.0,7.0,19.0,107.0,7.0,14.0,39.0,0,0,Orlando,48.0,9.0,25.0,24.0,5.0,42.0,90.0,22.0,26.0,115.0,9.0,9.0,20.0,13.0,Brooklyn,4/6/2017_Orlando_Brooklyn
9.0,25.0,24.0,5.0,42.0,90.0,22.0,26.0,9.0,20.0,115.0,9.0,13.0,48.0,1,1,Brooklyn,39.0,11.0,30.0,21.0,6.0,40.0,87.0,16.0,22.0,107.0,7.0,7.0,19.0,14.0,Orlando,4/6/2017_Orlando_Brooklyn
8.0,25.0,27.0,6.0,39.0,91.0,16.0,17.0,10.0,19.0,102.0,7.0,16.0,57.0,0,1,Philadelphia,50.0,7.0,33.0,19.0,3.0,33.0,91.0,17.0,22.0,90.0,10.0,10.0,19.0,13.0,Chicago,4/6/2017_Philadelphia_Chicago
7.0,33.0,19.0,3.0,33.0,91.0,17.0,22.0,10.0,19.0,90.0,10.0,13.0,50.0,1,0,Chicago,57.0,8.0,25.0,27.0,6.0,39.0,91.0,16.0,17.0,102.0,10.0,7.0,19.0,16.0,Philadelphia,4/6/2017_Philadelphia_Chicago
4.0,18.0,16.0,4.0,38.0,87.0,18.0,20.0,9.0,20.0,98.0,7.0,13.0,47.0,0,0,Portland,41.0,14.0,33.0,19.0,4.0,35.0,81.0,21.0,26.0,105.0,4.0,8.0,20.0,12.0,Minnesota,4/6/2017_Portland_Minnesota
14.0,33.0,19.0,4.0,35.0,81.0,21.0,26.0,4.0,20.0,105.0,8.0,12.0,41.0,1,1,Minnesota,47.0,4.0,18.0,16.0,4.0,38.0,87.0,18.0,20.0,98.0,9.0,7.0,20.0,13.0,Portland,4/6/2017_Portland_Minnesota
16.0,37.0,39.0,3.0,45.0,89.0,8.0,8.0,6.0,17.0,114.0,7.0,11.0,42.0,0,1,Cleveland,38.0,9.0,36.0,23.0,3.0,39.0,81.0,13.0,17.0,100.0,3.0,5.0,10.0,13.0,Atlanta,4/7/2017_Cleveland_Atlanta
9.0,36.0,23.0,3.0,39.0,81.0,13.0,17.0,3.0,10.0,100.0,5.0,13.0,38.0,1,0,Atlanta,42.0,16.0,37.0,39.0,3.0,45.0,89.0,8.0,8.0,114.0,6.0,7.0,17.0,11.0,Cleveland,4/7/2017_Cleveland_Atlanta
9.0,28.0,26.0,5.0,40.0,96.0,13.0,22.0,16.0,11.0,102.0,6.0,6.0,58.0,0,1,Dallas,44.0,8.0,26.0,26.0,8.0,38.0,88.0,5.0,8.0,89.0,6.0,1.0,17.0,9.0,San Antonio,4/7/2017_Dallas_San Antonio
8.0,26.0,26.0,8.0,38.0,88.0,5.0,8.0,6.0,17.0,89.0,1.0,9.0,44.0,1,0,San Antonio,58.0,9.0,28.0,26.0,5.0,40.0,96.0,13.0,22.0,102.0,16.0,6.0,11.0,6.0,Dallas,4/7/2017_Dallas_San Antonio
3.0,23.0,19.0,3.0,47.0,99.0,9.0,13.0,10.0,19.0,106.0,11.0,11.0,33.0,0,0,Denver,50.0,13.0,32.0,31.0,4.0,43.0,78.0,23.0,32.0,122.0,11.0,9.0,15.0,21.0,New Orleans,4/7/2017_Denver_New Orleans
13.0,32.0,31.0,4.0,43.0,78.0,23.0,32.0,11.0,15.0,122.0,9.0,21.0,50.0,1,1,New Orleans,33.0,3.0,23.0,19.0,3.0,47.0,99.0,9.0,13.0,106.0,10.0,11.0,19.0,11.0,Denver,4/7/2017_Denver_New Orleans
9.0,26.0,27.0,1.0,46.0,108.0,13.0,16.0,18.0,17.0,114.0,5.0,6.0,55.0,0,1,Houston,49.0,16.0,51.0,25.0,6.0,36.0,87.0,21.0,28.0,109.0,9.0,3.0,15.0,11.0,Detroit,4/7/2017_Houston_Detroit
16.0,51.0,25.0,6.0,36.0,87.0,21.0,28.0,9.0,15.0,109.0,3.0,11.0,49.0,1,0,Detroit,55.0,9.0,26.0,27.0,1.0,46.0,108.0,13.0,16.0,114.0,18.0,5.0,17.0,6.0,Houston,4/7/2017_Houston_Detroit
8.0,20.0,27.0,7.0,38.0,75.0,10.0,13.0,10.0,19.0,94.0,5.0,23.0,40.0,0,0,LA Lakers,41.0,4.0,24.0,20.0,1.0,38.0,86.0,18.0,25.0,98.0,16.0,12.0,15.0,14.0,Sacramento,4/7/2017_LA Lakers_Sacramento
4.0,24.0,20.0,1.0,38.0,86.0,18.0,25.0,16.0,15.0,98.0,12.0,14.0,41.0,1,1,Sacramento,40.0,8.0,20.0,27.0,7.0,38.0,75.0,10.0,13.0,94.0,10.0,5.0,19.0,23.0,LA Lakers,4/7/2017_LA Lakers_Sacramento
6.0,28.0,20.0,4.0,38.0,88.0,6.0,13.0,15.0,16.0,88.0,8.0,6.0,41.0,0,0,Memphis,38.0,15.0,27.0,20.0,9.0,38.0,75.0,10.0,12.0,101.0,7.0,3.0,14.0,12.0,New York,4/7/2017_Memphis_New York
15.0,27.0,20.0,9.0,38.0,75.0,10.0,12.0,7.0,14.0,101.0,3.0,12.0,38.0,1,1,New York,41.0,6.0,28.0,20.0,4.0,38.0,88.0,6.0,13.0,88.0,15.0,8.0,16.0,6.0,Memphis,4/7/2017_Memphis_New York
7.0,30.0,13.0,3.0,34.0,92.0,24.0,33.0,22.0,26.0,99.0,1.0,9.0,48.0,0,0,Phoenix,45.0,8.0,18.0,16.0,6.0,43.0,83.0,26.0,31.0,120.0,12.0,6.0,26.0,7.0,Oklahoma City,4/7/2017_Phoenix_Oklahoma City
8.0,18.0,16.0,6.0,43.0,83.0,26.0,31.0,12.0,26.0,120.0,6.0,7.0,45.0,1,1,Oklahoma City,48.0,7.0,30.0,13.0,3.0,34.0,92.0,24.0,33.0,99.0,22.0,1.0,26.0,9.0,Phoenix,4/7/2017_Phoenix_Oklahoma City
8.0,23.0,16.0,5.0,33.0,83.0,20.0,29.0,14.0,21.0,94.0,10.0,19.0,44.0,0,0,Toronto,44.0,9.0,20.0,14.0,4.0,35.0,85.0,17.0,24.0,96.0,12.0,10.0,24.0,15.0,Miami,4/7/2017_Toronto_Miami
9.0,20.0,14.0,4.0,35.0,85.0,17.0,24.0,12.0,24.0,96.0,10.0,15.0,44.0,1,1,Miami,44.0,8.0,23.0,16.0,5.0,33.0,83.0,20.0,29.0,94.0,14.0,10.0,21.0,19.0,Toronto,4/7/2017_Toronto_Miami
